trivartmA etat anAdi anta maDyam saMsAra maNxalam	lam gsum thog mtha' dbus med pa // 'khor ba'i dkyil 'khor mgal me yi //	85.13550118514442
alAta maNxala praKyam Bramati anyonya hetukam	dkyil 'khor lta bur phan tshun gyi // rgyu can 'di ni 'khor bar 'gyur //	84.31107553502486
sva para uBayataH tasya trEkAlyataH pi aprAptitaH	de ni rang gzhan gnyis ka dang // dus gsum nyid du'ang ma thob phyir // ngar 'dzin pa ni zad par 'gyur //	79.07203076120719
ahaMkAraH kzayam yAti tatas karma ca janma ca	de nas las dang skye ba yang //	65.59870623004052
evam hetu Pala utpAdam paSyan tad kzayam eva ca	de ltar rgyu 'bras skye ba dang // de dag zad pa nyid mthong nas //	85.26148772513746
na astitAm astitAm ca eva na eti lokasya tattvataH	yang dag nyid du 'jig rten la // yod med nyid du mi sems so //	77.99935513012727
sarva duHKa kzayam Darmam SrutvA evam aparIkzakaH	sdug bsngal thams cad zad pa yis// @108b chos 'di thos nas rtog med pa // mi 'jigs gnas la sngar bdag /	83.08367844723321
saMkampati aparijQAnAt aBaya sTAna kAtaraH	yongs su mi shes phyir skrag go //	65.04160366338843
na Bavizyati nirvANe sarvam etat na te Bayam	mya ngan 'das la 'di dag kun // med par gyur na khyod mi 'jigs //	82.43788450965891
ucyamAnaH iha aBAvaH tasya te kim BayaMkaraH	'dir ni med par bshad pa la // khyod ni ji ste 'jigs par byed //	76.84062169764253
mokze na AtmA na ca skanDAH mokzaH ced IdRzaH priyaH	thar la bdag med phung po med ; / gal te thar pa de 'drar 'dod // bdag dang phung po gsal ba la //	84.5899315820475
Atma skanDa apanayanam kim iha eva tava apriyam	'dir ni khyod ko cis mi dga' //	68.21741184111565
na ca aBAvaH pi nirvANam kutas eva tasya BAvatA	mya ngan 'das pa dngos med pa'ang // min na de dngos ga la yin // dngos dang dngos med der 'dzin pa //	87.77256767416037
BAva aBAva parAmarSa kzayaH nirvANam ucyate	zad pa mya ngan 'das shes bya'o //	66.5495907278622
samAsAt na astitA dRzwiH Palam na asti iti karmaNaH	mdor na med par lta ba nyid ; / las kyi 'bras bu med ces pa // bsod nams ma yin ngan song ba //	84.61367371138361
apuNya apAyikI ca ezA miTyAdRzwiH iti smRtA	de ni log par lta zhes bshad //	74.7619077005694
samAsAt astitA dRztiH Palam ca asti iti karmaNAm	mdor na yod par lta ba nyid // las kyi 'bras bu yod ces pa //	85.1378106086346
puNyA su gati nizyandA samyak dRzwiH iti smRtA	bsod nams bde 'gro rgyu mthun pa // yang dag lta ba zhes bshad do //	83.08149998246016
jQAne  b  nAsti astita aSAnteH pApa puNya vyatikramaH	shes pas med dang yod zhi'i phyir // sdig dang bsod nams las 'das pa //	70.91162635443989
durgateH sugateH ca asmAt sa mokzah sadBiH ucyate	de yis ngan 'gro bde 'gro la // de ni thar par dam pas bshad // rgyu dang bcas pas skye mthong bas // med pa nyid las 'das pa yin //	74.19654754912351
sa hetum udayam paSyan na astitAm ativartate	rgyu dang bcas pas 'gag mthong bas //	61.23677832371479
astitAm api na upEti niroDam saha hetunA	yod pa nyid du'ang khas mi len //	63.37221277121341
prAc jAtaH sahajAtaH ca hetuH ahetukaH rTataH	sngar skyes pa dang lhan cig skyes // rgyu min don du rgyu med do //	83.60364089014115
prajQapteH apratIta tvAt utpatteH ca eva tattvataH	btags dang yang dag nyid du na // skye ba'ang rab tu ma grags phyir //	82.57109307630903
asmin sati idam Bavati dIrGe hrasvam yaTA sati	'di yod pas na 'di 'byung dper // ring po yod pas thung du bzhin //	79.54084134541813
tasya utpAdAt udeti idam dIpa utpAdAt yaTA  praBA	'di skyes pas na 'di skye dper // mar me byung bas 'od bzhin no /	77.87080166442448
hrasve sati punar dIrGam na Bavati svaBAvataH	ring po yod na thung du nyid // rang gi ngo bo las ma yin //	81.53657765821504
pradIpasya api anutpAdAt praBAyAH api asaMBavaH	mar me byung ba med pa'i phyir // 'on kyang 'byung ba med pa bzhin //	85.6654714503459
evam hetu Pala utpAdam dRztvA na upEti nAstikyam	de ltar rgyu 'bras skye mthong zhing // 'jig rten 'di na ji bzhin du //	52.76840090424213
aByupetya asya lokasya yATA BUtyam prapaQca jam	spros las byung bar khas blangs nas // med pa nyid du khas mi len //	79.30571656965758
niroDam ca prapaQca utTam yATA BUtyAt upAgataH	'gog pa spros las ma byung ba // yang dag ji bzhin nyid gyur pa // khas len yod pa nyid mi 'gyur //	79.80714184800729
na upayAti astitAm tasmAt mucyate dvaya niSritaH	des na gnyis mi brten pa grol //	59.093037605285645
durAt Alokitam rUpam AsannEH dRSyate sPuwam	thag ring nas ni mthong ba'i gzugs // nye ba rnams kyis gsal bar mthong //	85.60019008600386
marIciH yadi vAri syAt AsannEH kim na dRSyate	smig rgyu gal te chu yin na // nye ba rnams kyis cis mi mthong /	80.51218417579071
dUrIBUtEH yaTABUtaH lokaH yam dRSyate taTA	@109a * // ji ltar ring ba rnams kyis ni // 'jig rten 'di ni yang dag mthong //	82.58591433095332
na dRSyate tad AsannEH animittaH marIci vat	de ltar de dang nye rnams kyis // mi mthong mtshan med smig rgyu bzhin //	85.57513158618072
marIciH toya sadRSI yaTA na ambaH na  ca arTataH	ji ltar smig rgyu chu 'dra ba // chu min don du ma yin pa //	77.79542824821955
skanDAH taTA Atma sadRSAH natmAnaH na api te rTataH	de bzhin phung po bdag 'dra ba // de dag bdag min don du min ; / smig rgyu la ni 'di chu zhes //	82.29267678657382
maricim toyam iti etat iti matvA AgataH tra san	bsam de de ni song ba las //	60.661532981055124
yadi na asti iti tat toyam  gRhNIyAt mUXaH eva saH	gal te chu de med do zhes // 'dzin pa de ni blun pa nyid //	87.0805796640445
marIci pratimam laH  kam	de bzhin smig rgyu lta bu yi //	63.996116645874515
a  evam asti iti gRhNataH	'jig rten yod pa'am med pa zhes //	58.41072879118078
na asti iti ca api mohaH yam sati mohe na mucyate	'dzin pa de ni rmongs pa ste // rmongs pa yod na mi grol lo //	85.97584563012019
nAstikaH durgatim yAti sugatim yAti ca AstikaH	med pa pa ni ngan 'gror 'gro // yod pa pa ni bde 'gror 'gro //	87.72931902201594
yaTABUta parijQAnAt mokzam advaya niSritaH	yang dag ji bzhin yongs shes phyir // gnyis la mi brten thar par 'gyur // yang dag ji bzhin yongs shes pas //	83.7956733424504
anicCan nAstita astitve yaTABUta parijQayA	med dang yod par mi 'dod pa // de phyir med pa par 'gyur na //	65.94268422717295
na astitAm laBate mohAt kasmAt na laBate stitAm	ci phyir yod pa par mi 'gyur //	58.88692458983391
syAt asti dUzaNAt asya na astita Akzipyate rTataH	gal te yod pa sun phyung bas // don gyis 'di ni med par bslan // de bzhin med pa sun phyung bas //	74.88288022531464
na astitA dUzanAt eva kasmAt na Akzipyate stitA	yod par ci yi phyir mi bslan // gang dag don gyi med nyid du // dam mi 'cha' zhing mi spyod pa //	74.58327882318011
na pratijQA na caritam na cittam boDi niSrayAt	byang chub rten phyir sems med na //	67.62725461853876
nAstika tve rTataH yezAm kaTam te nAstikAH smRwAH	de dag ji ltar med par bshad //	66.09088439326133
sa sAMKyOlUkya nirgranTa pudgala skanDa vAdinam	gang zag phung por smra ba yi // 'jig rten grangs can 'ug phrug dang // gos med bcas la gal te zhig /	71.16424914243058
pRcCa lokam yadi vadati astinAsti vyatikramam	yod med 'das pa smra na dris // de phyir sangs rgyas rnams kyi ni //	68.07726273538651
DarmayOtakam iti asmAn nAsti astitva vyatikramam	bstan pa 'chi med yod med las //	65.97726678848267
vidDi gaMBIram iti uktam budDAnAm SAsana amRtam	'das pa zab mo 'di bshad pa // chos kyi khud pa yin zhes gyis //	78.4396969249589
viBavam na eti na AyAti na tizWati api cakzaNam	zhig nas 'gro med 'ong med cing // skad cig kyang ni mi gnas pa //	85.73250749352135
trEkAlya vyativRtta AtmA loke eva kutas rTataH	de ltar dus gsum 'das pa'i bdag /'jig rten don du ci yod dam //	78.14116809781653
dvayoH api Agati gatI prasTitiH ca na tattvataH	gang phyir gnyis ka 'ang yang dag tu // 'gro dang 'ong dang gnas med pa //	85.55660503812358
loka nirvANayoH tasmAt viSezaH kaH iva arTataH	de phyir 'jig rten mya ngan 'das ; / don du khyad par ji lta bu //	87.27312186924297
sTiteH aBAvAt udayaH niroDaH ca na tattvataH	gnas pa med phyir skye ba dang // 'gag pa yang dag nyid min na //	86.49688333282481
uditaH sTitaH ca iti nirudDaH ca kutas rTataH	skye ba dang ni gnas pa dang // 'gag pa don du ga la zhig /	71.09868905855954
kaTam aksaNikaH BAvaH pariNAmaH sadA yadi	gal te rtag tu 'gyur na ni // ji ltar skad cig ma yin dngos //	78.85776205441019
na asti ced pariNAmaH syAt anyaTAtvam kutas rTataH	gal te 'gyur ba med na ni // don @109b du gzhan nyid ga la 'gyur //	86.55065028865269
eka deSe  b  kzayAt vA syAt kzaNikam sarvaSas pi vA	phyogs gcig gam ni thams cad du // zad pas skad cig 'gyur grang na //	83.16806577891253
vEzamya anupalabDeH ca dviDA api etat ayuktimat kzaNike sarvaTA BAvet kutas kAcid purANa tA	mi 'dra ba nyid mi dmigs phyir // de rnams gnyis ka'ang rigs ldan min //	70.13643399625587
sTEryAt akzaNike ca api kutas kAcid purANa tA	skad cig yin na ril med phyir // rnying pa 'ga' lta ga la zhig /	81.15806010657684
yaTA antaH sti kzaNasya evam AdiH maDyam ca kalpyatAm	ji ltar skad cig mtha' yod pa ; / de bzhin thog ma dbus brtag go //	81.89276559717815
tri Atmaka tvAt kzaNasya evam na lokasya kzaNam sTitiH	de ltar skad cig gsum bdag phyir // 'jig rten skad cig gnas pa min //	85.29228442648589
Adi maDya avasAnAni c  intyAni kzaNa vat punar	thog ma dbus dang tha ma yang // skad cig bzhin du bsam par bya //	66.98314050403911
Adi maDyA  vasAna tvam na svatas paratas pi vA	thog ma dbus dang tha ma nyid // rang bzhin las kyang ma yin no //	69.73291734424907
na ekaH neka pradeSa tvAt na apradeSaH ca kaScana	tha dad phyogs phyir gcig pu min // phyogs med pa ni 'ga' yang med //	79.62629654223743
vinA ekam api na anekaH nAstitvam api ca astitAm	gcig med par ni du ma'ang med // yod pa med phyir med pa'ang med //	77.73728102122031
vinASAt pratipakzAt vA syAt astitvasya na astitA	zhig pa'am ni gnyen po yis // yod nyid med par 'gyur grang na //	86.47787165163707
vinASaH pratipakzaH vA kaTam syAt asti asaMBavAt	yod pa srid pa ma yin phyir // 'jig pa'am gnyen por ji ltar 'gyur ; / de phyir mya ngan 'das pa yis //	85.68097505151367
nirvRteH tena lokasya na upEti Una tvam arTataH	'jig rten don du 'grib mi 'gyur //	66.87688572266522
antavAn iti lokaH ca pRzwaH tuzNIm jinaH Bavat	'jig rten mtha' dang ldan nam zhes // zhus na rgyal ba mi gsung phyir // de ltar zab mo'i chos rnams ni // snod min 'gro la mi gsung ba //	70.50151046394798
sarvajQaH iti sarvajQaH buDEH tena eva gamyate yena etat Darma gAmBIryam na uvAca aBAjane loke	de nyid phyir na mkhas rnams kyis // kun mkhyen thams cad mkhyen par shes //	64.7075754261284
iti nEHSreyasaH DarmaH gamBIraH nizparigrahaH	de ltar nges par legs pa'i chos // zab mo yongs su 'dzin med cing //	79.99238619806351
anAlayaH iti proktaH saMbudDEH tattva darSiBiH	gnas med ces ni rdzogs sangs rgyas // thams cad gzigs pa rnams kyis gsungs //	85.34437077813635
asmAt anAlayAt DarmAt Alaya aBiratAH janAH	gnas med chos 'dis skrag pa yis // skye bo gnas la mngon dga' zhing //	72.22515344619751
astinA asti avyatikrantA BItAH naSyanti ameDasaH	yod dang med las ma 'das pa //	54.69637155532837
te nazwAH nASayanti anyAn aBaya sTAna BIravaH	mi mkhas rnams ni phung bar 'gyur // 'jigs min gnas 'jigs de dag ni // phung la gzhan yang phung bar byed // rgyal po phung ba de dag gis //	77.6144554450907
