		10.0
mohena kalpita mAtra sattAkAH tadA kaTam tEH sva pakzaH prasiDyet yadi te BAva rupeNa sanmAtrAH tadA na kevalam te para prasidDa mAtrAH	gzhan dag rnam par rmongs pas de yod pa nyid du nye bar brtags pa 'ba' zhig tu zad na ni ji ltar des na khyed kyi phyogs yang dag par 'grub par 'gyur / 'on te de dngos po'i tshul gyis yod pa kho na yin na ni 'o na ni de'i tshe gzhan 'ba' zhig la grub pa ma yin te /	83.81347420903069
tava api tad prasidDa tvAt	khyed la yang grub pa'i phyir ro //	84.78591135569982
BAvAnAm sidDaya sidDayaH na puruza vivakzA aDInAH	dngos po rnams grub pa dang ma grub pa ni skyes bu'i 'dod pas lhag par 'brang ba ni ma yin no //	82.31321052447204
para aByupagata sADana AdayaH yadi sat mAtrAH eva aByupeyante tadA BAvAH api sa svaBAvAH kaTam na aByupeyante	pha rol pos khas blangs pa'i sgrub pa la sogs pa yod pa nyid du khas len na dngos po rnams ngo bo nyid dang bcas pa nyid du'ang ci'i phyir khas mi blang /	83.112930642892
sarva Darma SUnyatA kutra api kena api hetunA na sambadDA	gang du yang chos thams cad dben pa dang rtags gang dang yang lhan cig 'brel par ma grub ste / de ni shin tu lkog tu gyur pa'i phyir ro //	78.03577163793886
atyanta parokza tvAt yadi sambanDaH sidDaH syAt tadA sarve tattva darSinaH syuH iti prasaFgaH pUrvatas eva sidDa tvAt yukti anusaraNam api nirarTakam syAt	ji ste grub na ni thams cad kyis de kho na mthong ba nyid du thal bar yang 'gyur la / dang po nyid nas grub zin pa'i phyir rtags kyi rjes su 'brang ba don med pa yang yin / no //	81.04548737541305
api ca na tAvat kArya svaBAva liFgAByAm Sakyate sADayitum sarva Darma niHsvaBAva tA	gzhan yang re zhig rang bzhin dang 'bras bu'i gtan tshigs dag ni chos thams cad ngo bo nyid med par sgrub nus pa ma yin te / no //	93.56883215739133
tezAm Kalu BAva sADana tvAt	/ de dag ni dngos po sgrub pa'i phyir ro //	88.97274650529373
tvad mate tu etO kArya svaBAvO na samBavataH taTA hi  sarvezAm DarmANAm anutpanna tvena kasya api kena api saha kArya kAraNa BAvasya anaByukArya hetuH tAvat na samBavati	khyed kyi lugs kyis de gnyis srid pa yang ma yin te / 'di ltar chos thams cad ma skyes ba nyid kyis ci yang gang dang yang lhan cig rgyu dang 'bras bu'i dngos por khas mi len pa'i phyir 'bras bu'i gtan tshigs mi srid do //	86.16570701039834
sarva DarmANAm niHsvaBAva tvena kasya api AtmanaH svaBAvasya asattvAt kutas tAvat svaBAva hetuH anupalabDiH api tAm sADayitum na SaktA	chos thams cad ngo bo nyid med pa nyid kyis gang gi yang rang gi ngo bo ci yang med pas rang bzhin gyi gtan tshigs lta ga la yod / mi dmigs pa yang de sgrub par nus pa ma yin te /	88.93123032301504
svaBAva anupalabDiH yA Kalu asat vyavahAram sADayati sA tad itara viviktasya vastunaH pratyakzatas pratItO satyAm api asat SAstra SravaNa vimUXa manasA kenacid tad itara viveka vyavahAre pravRttAnAm tad vyavahAra prasADanAya prayujyate iti tava tu sADya mAna sarva Darma aBAva vyavahArasya pratyakzatas jQAna arTam kiQcid api na asti eva	'di ltar re zhig rang bzhin mi dmigs pa med pa'i tha snyad grub pa gang yin pa de ni mngon sum gyis gzhan gyis dben pa'i dngos po rtogs na dam pa ma yin pa'i bstan bcos mnyan pas yid rnam par rmongs pa kha cig de la gzhan gyis dben par tha snyad 'jug par mi byed pa rnams la de'i tha snyad rab tu sgrub pa'i phyir rab tu sbyor ba yin na khyed la ni gang du de'i tha snyad rab tu bsgrub par bya ba chos thams @135b cad kyis rab tu dben pa'i dngos po mngon sum gyis rtogs pa de lta bu cung zad kyang med de /	81.33710167352935
sva pakza hAni prasaFgAt iti ukta pUrvam	rang gi phyogs nyams par thal bar 'gyur ba'i phyir ro zhes bshad zin pa nyid do //	90.8150061841929
pi tava mate aBAva sADana arTam na samBavanti eva	de dang 'gal ba dmigs pa la sogs pa yang mi srid pa kho na ste /	83.3509455447214
atyanta parokzAt sarva Darma vivekAt saha anavasTAna viroDena api na kiQcid api siDyati	de ni shin tu lkog tu gyur pa'i phyir chos thams cad dben pa dang 'ga' yang lhan cig 'gal ba la sogs pa ma grub pa'i phyir ro //	87.6385247742067
yadi siDyet tadA tad virudDa AdayaH BAva tvena eva siDyeyuH iti anaByupetAH na syuH	'on te grub na ni de dang 'gal ba la sogs pa kho na dngos po nyid du grub pa'i phyir mi 'dod par 'gyur ba ma yin no //	88.5004987246923
BAvAnAm viroDaH dviDA vyavasTApyate	'di ltar dngos po rnams kyi 'gal ba ni rnam pa gnyis su rnam par gzhag ste /	90.00277510947933
tat yaTA  saha anavasTAna lakzaNaH paraspara parihAra lakzaNaH ca	lhan cig mi gnas pa'i mtshan nyid dang / phan tshun spangs te gnas pa'i mtshan nyid do //	87.01425211391377
ye tatra avikala kAraNAni teByaH niyatam yasmin na Bavati tayoH praTamaH viroDaH vyavasTApyate	de la rgyu ma tshang ba med pa gang zhig gang yod pas nges par med pa de gnyis ni 'gal ba dang por rnam par gzhag ste /	84.4427329174228
SIta uzNa sparSa vat	dper na grang ba dang tsha ba'i reg pa lta bu'o //	88.31578302383423
yat yasmin parihriyate yat na vicCidyate tayoH uBayoH aBAvayoH dvitIyaH viroDaH vyavasTApyate ekasmin DarmiNi yugapad sat asattva vat	gang la gang zhig yongs su gcod pa gang rnam par gcad pa med na med pa de gnyis ni de la 'gal ba gnyis par rnam par gzhag ste / dper na chos can gcig la cig car dngos po yod pa dang med pa dag lta bu'o //	90.89224372946448
taTAviDO dvO= api viroDO sarva Darma aniHsvaBAva vAdizu na eva samBavataH	'gal ba de lta bu rnam pa gnyis ka yang chos thams cad ngo bo nyid med pa nyid du smra ba la mi srid pa kho na ste /	87.88532655066149
gagana aravinda Adizu na santi avikala kAraNAni api taTA na asti atad vyAvRttyA paricCedaH pi BAva paryantavAt	nam mkha'i autpala la sogs pa la rgyu ma tshang ba nyid kyang med la gzhan rnam par gcad pas yongs su gcod pa yang med de / de ni dngos po'i mtha' yin pa'i phyir ro //	86.35252118535509
sattA vyavacCena yadi api paricCedaH vyavasTApyate taTA api kutracid kAcid	yod par rnam par gcad pas 'di yongs su gcod par rnam par 'jog mod kyi / de yang la lar yod pa 'ga' zhig rnam par gcad pa grub na /	87.87002168673314
sattA vyavacCinnA siDyet	grub par 'gyur ba zhig na /	58.85206384128995
kintu BavantaH tAvat kutra api kasya api vyavacCedam kaTam api na eva aByupagacCanti yadi sarve DarmAH niHsvaBAvatA pratyAsannAH tadA yuzmAsu kim api avikala kAraNa sattvam na siDyet	khyed ni gang du yang gang zhig rnam par gcad par 'gyur ba gang yang yod pa mi 'dod do // chos thams cad ngo bo nyid med pa nyid nye ba yin na khyed la rgyu ma tshang ba med pa 'ga' yang yod par ma grub po //	72.93591991442759
yadi siDyet tadA tAni avikala kAraNAni eva BAvAH siDyeyuH	ji ste grub na ni rgyu ma tshang ba med pa gang yin pa de nyid dngos po grub par gyur pa yin no //	85.61031699188986
yadi sarva Darma niHsvaBAva tA vyavacCedana kecana BAvAH paricCidyante tadA te eva asmAsu vastu santaH siDyeyuH tad virudDa upalabDi asamBavAt	gal te chos thams cad ngo bo nyid med pa nyid rnam par gcad pas ngo bo nyid 'ga' zhig yongs su gcod par gyur na ni de'i tshe de nyid kho bo cag gi dngos po bsgrubs par yang 'gyur bas de lta na re zhig de dang 'gal ba dmigs pa mi srid do // de mi srid @136a * //	89.13038756332269
yadi asamBavaH tadA vyApaka virudDa upalabDi AdayaH pi na samBaveyuH	na 'gal bas khyab pa dmigs pa la sogs pa yang mi srid pa kho na ste /	82.08225116580871
virudDa upalabDi asidDeH tAH api na samBavanti virudDa upalabDi praBAvita tvAt tAsAm	de thams cad 'gal bas rab tu phye ba'i phyir 'gal ba ma grub na de dag kyang mi srid pa'i phyir ro //	87.20981344897656
vyApaka anupalabDiH api vyApya vyApaka BAva sidDO vyApya nizeDAya yadi prayujyate tadA sarva Darma svaBAva SUnya tvam tu tAvat na kasya api vsiDyati iti	khyab par byed pa mi dmigs pa yang khyab par bya ba dang / khyab par byed pa'i dngos po yang dag par grub na khyab par bya ba dgag pa'i phyir rab tu sbyor ba yin na / chos thams cad ngo bo nyid dang bcas pa ma yin pa nyid la ni gang gis kyang khyab par ma grub po //	90.24822238195486
yadi siDyati iti ced tat vyApyam eva hi vastu tayA sidDam syAt	ji ste grub na ni khyab pa gang yin pa de nyid dngos por grub par ma grub po //	82.18929040665839
kAraNa anupalabDiH api kArya kAraNa BAva sidDO kAryatva nizeDAya yadi prayujyate tadA sarva Darma niHsvaBAvatAyAm tu kArya kAraNa BAvaH evasidDaH na Bavati	'gyur ro // rgyu mi dmigs pa yang rgyu dang 'bras bu'i dngos por grub na 'bras bu'i rang gi ngo bo nyid dgag pa'i phyir rab tu sbyor ba yin na / chos thams cad ngo bo nyid med pa nyid la ni rgyu dang 'bras bu'i dngos por grub pa med do //	91.5561391436444
yadi sidDaH tadA yat kAraNam yat ca api vA kAryam tat eva vastu syAt	grub na ni rgyu dang 'bras bur gyur pa de nyid dngos por grub par 'gyur ro //	84.28665951641015
sarva Darmezu kasya api ekasya nizeDAt etezAm niHsvaBAvatA sidDayarTam na asti kim api ekam kAraNam	chos thams cad la yang gang zhig bkag pas 'di dag ngo bo nyid med pa nyid du 'grub par 'gyur ba'i byed rgyu gcig pu ni 'ga' yang med do //	86.41129449655463
kena api IH cara Adi eka nimitta aByupagama nizeDe pi na ime niHsvaBAva tve siDyanti	kha cig gis dbang phyug la sogs pa byed rgyu gcig pu khas blangs pa gang yin pa de bkag kyang 'di dag ngo bo nyid med pa nyid du ni 'grub par mi 'gyur te /	80.7823435794945
sarvezAm sva nimitta utpanna tvAt	thams cad rang gi rgyu kho na las skye ba'i phyir ro //	87.15112209320068
etezAm pratisvam nimittAni api nizedDum na Sakyante	'di dag ni so so rang rang gi rgyu dgag par bya bar yang mi nus te /	84.23043763654043
tezAm prasidDa tvAt	de ni grags pa'i phyir ro //	89.23134813989911
api ca nErAtmyam yadi sarva Darma gocara tAyAm sADyate tadA na dRzwAntaH prasidDayati	gzhan yang bdag med pa chos thams cad kyi yul can du sgrub na de'i tshe dpe ma grub pa yin no //	87.60313736887537
pratibimba AdayaH ye pi dRzwAntAH tezu api kecid bAhya vastu svaBAvAH anye tAvat jQAna svaBAvAH aByupagamyante	gzugs brnyan la sogs pa dpe gang dag yin pa de dag kyang kha cig ni phyi'i dngos po'i ngo bo kho nar 'dod la /	84.54926890824294
atas te vastu svaBAvAH eva svIkRtAH	gzhan dag ni shes pa'i ngo bo nyid du 'dod pas de dag dngos po nyid du 'dod pa kho na yin no //	84.24576942159813
yadi prAdeSikam nErAtmyam sADayitum izyeta	'on te nyi tshe ba'i bdag med pa bsgrub par 'dod la /	89.94235831386638
tatra yadi tErTika parikalpitAH praDAna AdayaH niziDyante tadA sidDa sADana mAtram eva	de la yang gal te mu stegs pas kun brtags pa'i gtso bo la sogs pa 'gog par byed na ni de'i tshe grub pa sgrub par byed pa nyid do //	89.9696435049429
yadi loka prasidDAH rupAdayaH tadA dRzwAntaH eva tAvat na upalaByate	'on te 'jig rten na grags pa gzugs la sogs pa yin na ni de'i tshe dpe yang do // med la /	90.79307083484774
pratijQAyAH ca api pratyakza viroDaH	dam bcas pa yang mngon sum dang 'gal lo //	86.89433857372829
yadi anumAnasya pratibanDa sADana arTam pratyakza pramANam aBayupagamyate tadA sidDaH eva tAvat BAvaH	gzhan yang gal te rjes su dpag pa'i 'brel pa rab tu grub par bya ba'i phyir mngon sum tshad mar khas len na @136b ni de'i tshe dngos por grub pa nyid de /	92.87135771183827
tat yaTA  kalpana apoXam aBra antam iti pratyakza lakzaNam	'di ltar mngon sum gyi mtshan nyid ni rtog pa dang bral zhing ma nor ba zhes bya ba yin no //	81.436725464776
aBrAnta jQAnena nirUpitaH pi BAva svaBAvaH kaTam anumAnena apahnotum Sakyate	ma nor ba'i shes pas gtan la phab pa'i dngos po'i ngo bo nyid dag kyang ji ltar rjes su dpag pas gsal bar bya bar nus /	90.87549592212008
yadi sa nirAkriyate tadA pratyakzasya eva bADa prasaFgaH	de sel na ni mngon sum la gnod pa byas par 'gyur ro //	88.12094293218452
yadi sa baDyate tadA na anumAnasya api sOsTityam	de la gnod na ni rjes su dpag pa yang legs par mi gnas par 'gyur ro //	87.89096607041948
pratyakza sambanDAt anuprApta anumAnena api saH eva kaTam bADayitum Sakyate	mngon sum de nyid las 'brel pa thob pa'i rjes su dpag pas yang de nyid la gnod pa byed par yang ji ltar 'gyur /	92.86660487116845
yadi pratyakza sidDaH rTaH na bADyate tadA vastu vAdinAm eva sOsTityam prApyasya prApta tvAt	'on te mngon sum du grub pa'i don la gnod par mi byed na ni de'i tshe dngos por smra ba rnams legs par gnas pa kho na yin te / thob par bya ba thob pa'i phyir ro //	92.24227771415904
api ca sarva Darma niHsvaBAva tvam sADayitu yadi kaScid BAva svaBAvaH hetuH pradarSyate tadA viparIta sADya sADakaH hetuH virodDaH Bavati	gzhan yang gal te chos thams cad ngo bo nyid med pa nyid du 'grub par bya ba'i phyir gtan tshigs yod pa'i chos shig ston na ni de'i tshe de las bzlog pa bsgrub pa'i phyir gtan tshigs 'gal ba yin no //	91.5982004388263
yadi aBAva svaBAvaH tadA asat aBavayoH paraspara sambanDAa BAvAt kaTam sADayizyati yadi uBaya svaBAvaH saH pyaniyate eva	'on te med pa'i chos shig yin na ni de'i tshe med pa dang dngos po med par lhan cig phan tshun 'brel pa med pa'i phyir ji ltar na sgrub pa nyid yin / ji ste gnyi ga'i chos shig yin na ni de yang nges pa ma yin te /	91.61667555995646
vipakze pi sattvAt	mi mthun pa'i phyogs la yang yod pa'i phyir ro //	87.80465086625547
yatas hi tat sADayitum na anyat kim api pramANam iti	gang las de 'grub par 'gyur ba'i tshad ma gzhan yang yod pa ma yin no //	87.05409798579144
Sabda mAtrataH pi na tat siDyati	de ni tshig tsam gyis kyang mi 'grub ste /	86.08926465397789
sarvatas sarva sidDi prasaFgAt SabdaH pi virudDaH	thams cad kyis thams cad 'grub par thal bar 'gyur ba'i phyir ro //	81.39740901634438
yatas hi yadi niHsvaBAvaH tadA kaTam sa sidDaH	tshig kyang 'gal te ngo bo nyid med pa yin na ni ji ltar de grub par 'gyur /	88.3108269818134
prasaFga tvena sidDe pi na izwa arTa sidDiH	thal bar bsgrubs pas kyang mngon par 'dod pa'i don mi 'grub ste /	89.03775496726551
taTAviDa prasaFgasya eva asidDatvAt	de lta bu'i thal ba nyid ma grub pa'i phyir ro //	91.51449435097831
prasaFgena tAvat para pakzaH bADayitum Sakyate	thal bar sgrub pa'i sgo nas ni gzhan gyi phyogs la gnod pa tsam du 'gyur gyi /	92.12095031667984
taTA api sva pakzaH tu na siDyati	rang gi phyogs 'grub pa ni ma yin te /	89.72422005000867
uBaya sidDa hetu antara apekza tvAt tasya	de ni gnyi ga la grub pa'i gtan tshigs gzhan la ltos pa'i phyir ro //	91.54001828347506
svatas na utpadyate BAvaH	gang yang dngos po rnams ni rang las mi skye ste /	68.35405135154724
yaH ca anutpannaH tasya asattvena kutra api hetu tvena anupapatteH	ma skyes pa rnams ni med pas gang du yang rgyu nyid du mi 'thad pa'i phyir ro //	86.17636331668515
utpannAnAm punar utpAde nErarTakyam	skyes zin pa rnams kyang yang bdag nyid bskyed pa don med de /	78.0844327403653
vidyamAna tvAt	grub zin pa'i phyir ro //	87.74232945442199
yadi aviSizwaH tadA kArya kAraNa BAvaH pi na yujyate	bye brag med pa yin na ni rgyu dang 'bras bu'i dngos por yang rigs pa ma @137a * //	90.28722780109422
viSizwasya eva hetu tvAt	yin te / de'i rgyu ni bye brag yin pa'i phyir ro //	83.62413100635304
paratas pi na utpadyate BAvaH	dngos po rnams gzhan las kyang mi skye ste /	88.25389090451327
parasya eva asidDa tvAt	gzhan nyid ma grub pa'i phyir ro //	92.39214774540493
api ca nitya BUtAt api tAvat parAn na utpadyate	gzhan yang re zhig gzhan du gyur pa rtag pa las kyang 'di dag mi skye ste /	91.25910788913917
nityasya krama yOgapadyAByAm arTa kriyA viroDAt	rtag pa ni rim dang cig car dag gis don byed par 'gal ba'i phyir ro //	92.0658938277496
anityAt api tAvat vinazwAn na	mi rtag pa las kyang re zhig zhig pa las ni ma yin te /	83.30047061226584
tasya avidyamAana tvAt	de ni de'i tshe med pa'i phyir ro //	78.11797051959569
avinazwAt api na	ma zhig pa las kyang ma yin to //	86.42948160027014
kArya kAraNayoH tutva prasaFgAt	rgyu dang 'bras bu dag mnyam pa nyid du thal bar 'gyur ba'i phyir ro //	91.5811999187496
sama kAlikayoH tAvat kArya kAraNa BAvaH na yujyate	dus mnyam par 'byung ba dag ni rgyu dang 'bras bu'i dngos por yang rigs pa ma yin te /	91.8806745948103
nizpannavasTAyAm dvayoH vidyamAna svaBAva tvena paraspara upakAraka tva aBAvAt	grub zin pa'i gnas skabs na gnyi ga yang grub pa'i ngo bo nyid yin pas phan tshun phan 'dogs par mi byed pa'i phyir ro //	90.63771591327658
anizpannavasTAyAm tu dvayoH asattvAt upakAraka tva atyanta aBAvaH	ma grub pa'i gnas skabs na ni gnyi ga yang med pa'i phyir ro // ha cang phan 'dogs par mi byed pa nyid do //	87.91665044596309
uBayatas pi na utpadyate	gnyi ga las kyang mi skye ste /	89.70014286810351
yaTA ukta uBaya doza prasaFgAt ekasmin dvi tva viroDAt ca	ji skad bshad pa'i skyon gnyi gar thal bar 'gyur ba'i phyir dang / gcig la gnyis nyid 'gal ba'i phyir ro //	88.59657549600074
ahetutaH pi na utpadyate BAvaH kAdAcid ka tvAt	dngos po rnams ni rgyu med pa nyid du 'byung ba yang ma yin te /	78.5698238339252
