		10.0
parinizpannaH izwaH tu vyavadAnasya lakzaNam	rnam par byang ba'i mtshan nyid ni // yongs su grub par 'dod pa yin //	85.11865886196385
asat dvaya svaBAva tvAt tad aBAva svaBAvataH svaBAvAt kalpitAt jQeyaH nizpannaH Binna lakzaNaH	gnyis kyi rang bzhin med phyir dang // de med pa yi rang bzhin phyir // rang bzhin yongs grub kun brtags las // dbyer med mtshan nyid shes par bya //	89.93790883691601
advayatva svaBAva tvAt dvaya aBAva svaBAvataH	gnyis med rang bzhin nyid phyir dang // gnyis ni med pa'i rang bzhin phyir //	86.45153837239017
nizpannAt kalpitaH ca eva vijQeyaH Binna lakzaNaH	yongs su grub las kun brtags kyang // mtshan nyid tha mi dad ces bya //	77.5020773799076
yaTA AKyAnam asadBAvAt taTA sattva svaBAvataH	ji ltar snang ba med phyir dang // de bzhin med pa'i rang bzhin phyir //	74.46893009206221
svaBAvAt paratantra AKyAn nizpannaH Binna lakzaNaH	yongs grub gzhan dbang rang bzhin las // tha mi dad pa'i mtshan nyin yin //	75.18712279041772
asat dvaya svaBAva tvAt yaTA AKyAna asvaBAvataH	gnyis med rang bzhin nyid phyir dang // ji bzhin snang ba dngos med phyir //	82.40250618729716
nizpannAt paratantraH pi vijQeyaH Binna lakzaNaH	yongs su grub las gzhan dbang yang // dbyer med mtshan nyid shes par bya // tha @282a * // snyad gtso bor byas phyir dang // de 'jug gtso bor byas pa'i phyir //	66.89729358083032
krama BedaH svaBAvAnAm vyavahAra aDikArataH	rim pa'i dbye ba'i rang bzhin gyi //	80.05491325590346
tad praveSa aDikArAt ca vyutpatti arTam viDIyate	slob pa'i ched du brjod pa yin //	65.59007544951005
kalpitaH vyavahAra AtmA vyavahartra AtmakaH paraH	tha snyad brda nyid kun brtags dang // tha snyad byed pa'i bdag nyid gzhan //	77.21981007637567
vyavahAra samucCeda svaBAvaH ca anyaH izyate	tha snyad kun nas chad byed pa'i // rang bzhin gzhan ma 'dod ma yin //	83.20708425983678
dvaya aBAva AtmakaH pUrvam paratantraH praviSyate	sngon du gnyis med bdag nyid ni // gzhan dbang rab tu 'jug par 'gyur //	80.70517138549232
tatas praviSyate tatra kalpa mAtram asat dvayam	de nas de ru gnyis med ni // brtag pa tsam du 'jug pa yin //	71.38602262323528
tatas dvaya aBAva BAvaH nizpannaH tra praviSyate	de nas gnyis med dngos po ni // de ru yongs grub 'jug pa ste // de bzhin de nyid de bzhin du //	79.99038252006
taTA hi asO= eva tadA astinA asti iti ca ucyate	med dang yod ces brjod pa yin //	73.35909223556519
trayaH pyete svaBAvAH hi advaya Alamba lakzaNAH	rang bzhin gsum ka 'di rnams ni // gnyis med brjod med mtshan nyid can //	82.79207813341777
aBAvAt ataTA BAvAt tad aBAva svaBAvataH	med phyir de bzhin yod phyir dang // de med pa yi rang bzhin phyir // rtogs dang ma rtogs rnam rtog dang // mngon rtogs 'dzin pa'i dbye ba'i phyir // so so re re rang bzhin gsum // rnam pa bzhi yis dbye bar 'dod // ming ni gnyis thos 'khrul pa dang // dbang du nyid ces dbye ba'i phyir // mi brjod gnyis med nyon mi mongs // gcig dang du ma'i dbye phyir ro //	42.60970874117926
mAyA kRtam mantra vaSAt KyAti hasti AtmanA yaTA	sgyu mas byas pa'i sngags dbang gis // glang chen bdag nyid kyis snang bzhin //	85.45140153579595
AkAra mAtram tatra asti hastI na asti tu sarvaTA	de ru rnam pa tsam yod de // glang chen rnam pa kun du med //	77.47552623439753
svaBAvaH kalpitaH hastI paratantraH tad AkRtiH	glang chen kun brtags par bzhin te // de yi rnam pa gzhan dbang yin // de ru glang chen med pa gang //	75.94566187967806
yaH tatra hasti aBAvaH sO parinizpannaH izyate	de ni yongs grub 'dod pa yin // rtsa ba'i sems las gang dag gis //	61.60988906589824
asat kalpaH taTA KyAti mUla cittAt dvaya AtmanA	de bzhin yod min kun brtags snang //	72.36502292421129
dvayam atyantataH na asti tatra asti AkRti mAtrakam	gnyis po shin tu med pa ste // de ru rnam pa tsam yod do //	78.72023098268343
mantravat mUla vijQAnam kAzWa vat taTatA matA	rtsa ba'i rnam shes sngags bzhin du // de bzhin nyid 'di shing bzhin 'dod //	77.18361941518003
hasti AkAra vadezwavyaH vikalpaH hasti vat dvayam	rnam rtog glang chen rnam pa bzhin // 'dod de glang chen bzhin gnyis so // de gnyis rtogs pa'i dus su ni //	70.66895903582264
arTa tattva prativeDe yugapad lakzaNa trayam	mtshan nyid gsum la dus gcig tu //	71.04697722547193
parijQA ca prahANam ca prAptiH cezwA yaTAkramam	yongs su shes dang spong ba dang // rim pa ji bzhin thob par 'dod //	87.57425766729857
parijQA anupalamBaH tra hAniH aKyAnam izyate	yongs shes 'di ru mi dmigs pa // spong mi snang ba 'dod pa yin // dmigs pa dag ni mtshan ma ste //	76.30134947313435
upalamBa nimittA tu prAptiH sAkzAtkriyA api sA	thob par mngon sum bya ba'ang de //	75.94124334199088
dvayasya anupalamBena dvaya AkAraH vigacCati	gnyis ka la ni mi dmigs pas // gnyis kyi rnam par rtog par 'gyur // yongs grub de yi rnam rtog phyir //	81.08078809103768
vigamAt tasya nizpannaH dvaya aBAvaH Dik amyate	gnyis ni med par rtogs par 'gyur //	76.32924035617283
hastinaH nupalamBaH ca vigamaH ca tad AkRteH	glang po che ni mi dmigs dang // de yi rnam pa'i rnam rtog ste //	70.4030033946992
upalamBaH ca kAzWasya mAyAyAm yugapad yaTA	shing dag la ni dmigs pa ni // dus gcig sgyu ma la bzhin du //	76.45058374995432
virudDa DIvAraNa tvAt budDyA vEyarTya darSanAt	gnyen po blo ni sgyur phyir dang // blo yis bdag med mthong ba'i @282b phyir //	75.70054590622124
jQAna traya anuvRtteH ca mokza ApattiH ayatnataH	ye shes gsum la rjes 'jug phyir // 'bad pa med par thar pa thob //	85.1738124680335
cittamAtra upalamBena jQeya arTa anupalamBa tA	sems tsam la ni dmigs pa yis // shes bya'i don ni mi dmigs nyid //	82.7000687476762
jQeya arTa anupalamBena syAt citta anupalamBa tA	shes bya'i don la dmigs med pas // sems ni mi dmigs nyid du 'gyur //	75.452672401161
dvayoH anupalamBena DarmaDAtu upalaBBa tA	gnyi ga la ni mi dmigs pas // chos kyi dbyings la dmigs pa nyid //	79.36829342971788
DarmaDAtu upalamBena syAt viBu tva upalamBa tA	chos kyi dbyings la dmigs pa yis // 'byor pa nyid la dmigs par 'gyur // 'byor ba nyid ni thob 'gyur na //	76.27017090143737
upalabDa viBu tvaH ca sva para arTa prasidDitaH	rang dang gzhan gyi don 'jug phyir // sku gsum bdag nyid byang chub ni //	78.89150249560039
prApnoti anuttarAm boDim DImAn kAya traya AtmikAm	bla med blo dang ldan pas thob // ces bya'o //	77.18356093116428
iti tri svaBAva nirdeSaH samAptaH	mtshan nyid gsum la 'jug pa slob dpon chen po 'phags pa klu sgrub kyi zhal snga nas mdzad pa rdzogs so /	77.18356093116428

