		10.0
Dvaja agra keyUre tRwa tRwa tRwu tRwu ulkA DAriNi trElokyam aTani viDvaMsaya para sEnyam	dhva dza aa gra ke y'u re / tri ta tri ta tri ta / bhri ta bhri ta / au la k'a mu khi / au la k'a dh'a ra ni / tree lokya ma th'a n'i / bi dhvam sa ya pa ra se n+yam/	79.75284621218755
rakza rakzaH AvaDUta SrIAlaKa vajram sa parivAram sarva satvAn ca sarva upadraveByaH	bdag gnod pa thams cad las srungs shig / [?] srungs shig / tsa la tsa la / tsi li tsi li / tsu lu tsu lu / kam pa kam pa /	65.60106548983399
cala cala cili cili culu culu kala kala kili kili kulu kulu muQca awwawwahAsam viDvaMsaya para sEnyam trAsaya  BrAmaya  budDa satyena Darma satyena saMGa satyena satya vAdinAm satyena	ka la ka la / ki li ki li / ku lu ku lu / munydza munydza /	10.0
budDa satyam mA atikrAma	matta @438a *// h'a sam; bi dhvam sa ya pa ra sen+yam/ bdag gnod pa thams cad las srungs shig /	66.09838204673028
Darma satyam mA atikrAma saMGa satyam mA atikrAma satya vAdinAm satyam mA atikrAma	srungs shig / tr'a sa ya tr'a sa ya /	42.01940234679943
lambodari  kuwa kuwa kuwwa kuwwa rudram Anaya	bhra ma ya bhra ma ya / buddha sa tye na / dharma sa tye na; sam gha sa tye na / sa tya ba ti n'am/ sa tye na buddha sa tye ma ti kra ma / dharma sa tye ma ti kra ma / sam gha sa tye ma ti kra ma / sa tya ba ti n'am/ sa tye ma ti kra ma / lambo dha ri / lambo dha ri; ku ta ku ta / kutta kutta kutta /	40.868639496168655
vizNum Anaya	kutta pa ya kutta pa ya /	69.75369100570678
candra sUryam Anaya trElokya aDipatim Anaya	ru dra ma n'a ya / bishni ma n'a ya / tsandra s'urya brahma na ya / tree lokya aa dhi pa ti ma n'a ya /	74.81092932262817
sarva devatA aDipatim Anaya	sarba de ba aa dhi pa ma n'a ya /	78.09273988550359
sarva devatAn Anaya sarva yakza rAkzasa kumBa aNxa mahA uraga nAgAn Anaya	sarba yaksha raksha sa gandha rba / kumbha nde / ma ho ra g'a dhi pa ti ma n'a ya / bi dhvam sa ya pa ra se n+yam/ rang+ga rang+ga /	76.57598074974881
viDvaMsaya para sEnyam	rang+ga pa ya rang+ga pa ya / dzv'a la dzv'a la / pushpa m'a li ni / rundha rundha / ri ti ri ti; tsi ti tsi ti / bhri ti bhri ti /	54.98698856769013
raFga raFga raFgApaya raFgApaya jvala jvala puzpamAlini runDa runDa riwi riwi ciwi	bhri ku ti mu kha pa ra se na ku lod s'a dha ni ka ri /	59.1321188892294
ciwi BRkuwI muKi para sEnyam kulomodana kari hala hala hili hili hulu hulu hUm hUm	ha la ha la / hi li hi li / hu lu hu lu /	64.77387181920942
he he riNi riNi riNam ati jamBa	he he / ri ni ri ni / ri ni ma ti / dzambha dhva dze / sarba buddha a'a b'a lo ki te / bdag 'jigs pa thams cad las srungs shig / srungs shig /	57.286401608363725
Dvaje budDa avalokite rakza rakzaH AvaDUta SriAlaKa vajram sa parivAram sarva satvAn ca sarva taTAgata avalokite svAhA	sarba ta th'a ga ta a'a ba lo ki te sv'ah'a /	49.21591184901084
guNarAja praBAse svAhA	gu na r'a dza pra bh'a sod ta me sv'ah'a /	82.16393943060012
sUrya arka vimale svAhA	s'urya aarka ba mi le sv'ah'a; tsandra aarka bi ma le sv'ah'a /	84.24265728299581
candra arka vimale svAhA sarva graha nakzatra DyAmIkaraNe svAhA	sarba gra ha naksha tra dhe m'i ka ra ne sv'ah'a / bdag 'jigs pa dang / gnod pa dang / nad 'go ba dang / 'khrug pa thams cad las @438b srungs shig /	73.39943615922182
hUm hUm rakza rakzaH AvaDUta SrIAlaKa vajram sa parivAram sarva satvAn ca sarva BayeByaH svAhA	srungs shig sv'ah'a / lha'i rgyal po /	50.568667334589755
iyam sA devendra DvajAgrakeyUrA nAma DAriNI aparAjitA	rgyal mtshan gyi rtse mo'i dpung rgyan zhes bya ba gzhan gyis mi thub pa'i gzungs 'dis khyod g-yul sprod pa'am / 'thab pa'am; rtsod pa'am /	69.48151129037703
yatra kvacid gacCet yudDe vA kalahe vA vigrahe vA vivAde vA sarvatra vijayaH Bavizyati	'gyed pa'am / gang du 'gro yang rung ste / mi 'jigs shing thams cad du rgyal bar 'gyur ro //	70.18010425154765
Dvaja agre kaNWe vA badDvA DArayitavyA manuzya rAjQA SUra puruzANAm ca sarvezAm rakzAm karoti	rgyal mtshan gyi rtse mo'am mgul du btags na / mi'i rgyal po dang / skyes bu dpa' bo thams cad la srung bar byed do //	79.20875792122277
strI rUpa DAriNI BUtvA puratas tizWati aBayam dadAti rakzAm karoti para sEnyam vidrAvayati mAFgalyam pavitram SrI lakzmIm saMsTApikA	bud med kyi gzugs lta bur bsgyur nas mdun du 'dug ste mi 'jigs pa sbyin zhing srung bar byed do // dpal skyed par byed / pha rol gyi sde spa kong bar byed do // bkra shis pa dang / gtsang ba dang / grags pa dang / dpal dang / phun sum tshogs pa kun tu gnas par byed do //	83.07810611786476
idam avocat BagavAn Atta manAH Sakradeva indraH te ca BikzavaH te ca boDisatvAH BagavataH BAzitam aByanandan iti AryaDvajAgrakeyUrA nAma DAriNI samAptA om Bagavati Dvaja agra keyUre para sEnya viDvaMsana kari sva sEnya paripAlana kari ulkA muKi Ka Ka KAhi KAhi para sEnyam ananta muKena ananta Bujena prahara prahara hUm hUm Paw Paw svAhA	bcom ldan 'das kyis de skad ces bka' stsal nas lha'i dbang po brgya byin dang / lha dang / mi dang / lha ma yin dang / dri zar bcas pa'i 'jig rten yi rang ste bcom ldan 'das kyis gsungs pa la mngon par bstod do // 'phags pa rgyal mtshan gyi rtse mo'i dpung rgyan zhes bya ba'i gzungs rdzogs so ////	83.07810611786476

