aNuH kalApaH ca iti bAhyaH rTaH na Alambanam eka aFga vEkalyAt	yan lag gcig ma tshang ba'i phyir phyi rol gyi rdul phra mo dang tshogs pa zhes bya ba'i don ni dmigs pa ma yin no // 'di la ni /	82.63404054109238
tatra sADanam saQcita AkAram icCanti kila kecana	kha cig 'dus pa'i rnam pa dag / sgrub pa yin par 'dod par byed //	71.96039936468324
sarvaH rTaH bahu AkAraH atas tatra kenacid AkAreNa pratyakzaH ipyate	don thams cad ni rnam pa du ma can yin pas de la rnam pa 'ga' zhig gis mngon sum nyid du 'dod do //	79.99643453916777
paramANuzu api asti saQcita ABa jQAna utpatti kAraNa BAvaH	rdul phra rab rnams la yang 'dus par snang ba'i shes pa skyed pa'i rgyu yod do //	86.99295518850589
aNu AkAraH na vijQapteH arTaH kaWina tA Adi vat	rdul phran rnam par rnam rig gi / don min sra nyid la sogs bzhin //	85.85231876647352
yaTA kaWina tA Adi vidyamAnam api na cAkzuza budDi vizayaH evam anutvam api	ji ltar sra nyid la sogs pa ni yod bzhin du yang mig gi blo'i yul ma yin pa ltar rdul phra mo nyid kyang de dang 'dra'o //	85.39041283063465
Bavet hawa SarAva AdeH taTA sati samA matiH	de dag ltar na bum pa dang kham phor sogs blo mtshungs par 'gyur /	71.72113427526192
Gawa SarAva Adi paramANuzu bahuzu api na kaH pi viSezaH sti	bum pa dang kham phor la sogs pa'i rdul phra mo rnams la ni mang du zin kyang khyad par 'ga' yang med do //	86.70773928753512
AkAra BedAt BedaH ceta	gal te rnam pa'i dbye bas dbye //	75.57939227422078
yadi manyase grIvA Adi AkAraH viSeza kriyA yena budDeH viSezaNam upADiH Bavet iti ayam upADiH DawAdO= asti	gal te 'di snyam du mgrin pa la sogs pa'i rnam pa'i khyad par las gang gis ni blo'i khyad par du 'gyur ba'i khyad par yod do snyam du sems na khyad par 'di ni bum pa la sogs pa la yod kyi /	86.41729797812087
na asti tu dravya satyaNO	de ni rdul phran rdzas yod la //	73.63378381729126
pramANa Beda aBAvAt saH	med de tshad dbye med phyir ro //	82.98909571676543
paramANuzu dravya antarezu api pArimaNxalye BedaH na asti	rdul phra rab rnams ni rdzas gzhan yin du zin kyang zlum po la ni dbye ba med do //	83.2312972442317
adravye sti tatas sa hi	de phyir de rdzas med la yod //	71.8223081404163
AkAra BedaH saMvRti satsu eva asti na tu paramANuzu	rnam pa'i dbye ba ni kun rdzob tu yod pa dag kho na la yod kyi rdul phra mo rnams la ma yin no //	88.48327922489943
Gawa AdayaH ca saMvRtisantaH eva	bum pa la sogs pa ni kun rdzob tu yod pa nyid do //	85.8125620916778
aNunAm parihAre hi tad ABajQAna viplavAt	rdul phran yongs su bsal na ni // der snang shes pa nyams 'gyur phyir // rdzas su yod pa rnams la ni 'brel @87a * //	74.99805780419818
dravya satsu apanIta sambanDizu api nIla varNa Adi vat sva budDiH na tyajyate taTA sati indriya budDInAm vizayaH bahis na asti iti upapadyate	pa can bsal du zin kyang kha dog la sogs pa bzhin du rang gi blo 'dor bar byed do // de lta bas na dbang po'i blo rnams kyi yul ni phyi rol nam yin par 'thad do // nang gi shes bya'i ngo bo ni //	84.58293307899646
yat antar heya rUpam tu bahis vat avaBAsate saH rTaH	phyi rol ltar snang gang yin de //	68.09683923160328
vAhya arTe vidyamAne antassat eva vahiH vat avaBAsanam Alambana pratyayaH	don yin phyi rol gyi don med bzhin du phyi rol lta bur snang ba nang na yod pa kho na dmigs pa'i rkyen yin no //	82.05158860561757
vijQAna rUpa tvAt tat pratyaya tayA api ca	rnam shes ngo bo'i phyir // de rkyen nyid kyang yin phyir ro //	85.37480765641128
antar vijQAna marTa tayA avaBAsate tatas utpadyate ca iti Darma tA dvaya viSizwam iti atas antassa deva Alambana pratyayaH	nang gi rnam par shes pa ni don du snang ba dang / de las skyes pa yin pas / chos nyid gnyis dang ldan pa'i phyir nang na yod pa kho na dmigs pa'i rkyen yin no //	83.03408437588674
yadi tAvat evam avaBAsaH eva vedyate	re zhig de ltar snang ba nyid yin la ni rag la /	87.11271739006042
kaTam tat eka deSaH sahajAtaH pratyayaH eka aMSaH pratyayaH vItAt	de'i phyogs gcig po lhan cig skyes pa go ji ltar rkyen yin zhe na / gcig na'ang mi 'khrul phyir na rkyen //	86.47025845436374
saha BUtaH pi avyaBicArAt anya jAtasya pratyayaH BavatI nEyAyikAH tu evam AhuH krameNa jAyamAnayoH hetu hetumatoH Bava aBAva tadvat tA lakzaNa miti  aTavA	lhan cig par gyur du zin kyang 'khrul pa med pa'i phyir gzhan las skye ba'i rkyen du 'gyur te / 'di ltar gtan tshigs yod pa dang med pa dag ni yod pa dang med pa dag gi de dang ldan pa nyid na rgyu dang ldan pa rim gyis skye ba dag gi yang mtshan nyid yin par / smra'o // yang na /	88.72490202208357
Sakti arpaNAt krameNa vA	nus pa 'jog phyir rim gyis yin //	72.70427224852823
krameNa api saH rTa avaBAsaH sva anurUpa kArya utpattaye Saktim vijQAna DArAm karoti iti aviroDaH	rim gyis kyang yin te / don du snang bas de ni rang snang ba dang mthun pa'i 'bras bu skyed par byed par nus pa / rnam par shes pa'i rten can byed pas mi 'gal lo //	82.00452381167246
yadi tarhi svarUpam eva Alambana pratyayaH	gal te 'o na ni nang gi gzugs kho na dmigs pa'i rkyen yin na /	85.7333455621644
kaTam tat rUpam cakzuH ca upAdAya cakzuH vijQAnam utpadyate  iti	ji ltar de dang mig la brten na mig gi rnam par shes pa skye zhe na /	90.58805714531078
sahakAri vaSAt yat hi Sakti rUpam tat indriyam	lhan cig byed dbang nus pa yi // ngo bo gang yin dbang po'ang yin //	71.76769201813521
indriyam sva kAryAt Sakti rUpam eva anumIyate na tu BOtikam	dbang po ni rang gi 'bras bu las nus pa'i ngo bo nyid du rjes su dpag gi 'byung ba las gyur pa nyid du ni ma yin no //	88.14283557863334
sA ca avirudDAH vijQapteH	de yang rnam rig la mi 'gal //	74.14756194750468
SaktiH tu vijQAne vA astu	nus pa'i rnam par shes pa la yod kyang rung /	82.81634208891127
anirdeSye svasya rUpe vA astu kArya utpattO na viSezaH evam vizaya rUpakam	bstan du med pa'i rang gi ngo bo la yod kyang rung ste / 'bras bu skyed pa la khyad par med do //	77.73945203558904
pravartete nAdi kAlam SaktiH ca anyonya hetuke	de ltar yul gyi ngo bo dang // nus pa phan tshun rgyu can dang // thog ma med du 'jug pa yin //	76.9959899108917
cakzuH AKyAm SaktimantaH rUpaQca upAdAya vijQAnam arTa avaBAsi AlambanAt aviBaktam utpadyate idam dvayam api anAdi kAlam anyonya hetukam	mig ces bya ba'i nus pa dang / nang gi gzugs la brten nas rnam par shes pa don du snang ba dmigs kyis ma bstan pa skye'o // 'di gnyis kyang phan tshun gyi rgyu can dang / thog ma med pa'i dus can yin te /	89.34081550877113
kadAcid vijQAnasya Sakti paripAkAt vizaya AkAra tA Bavati kadAcid ca tad AkAra SaktiH	res 'ga' na nus pa yongs su @87b smin pa las rnam par shes pas yul gyi rnam pa nyid 'byung la res 'ga' ni de'i rnam pa la nus pa'o //	87.86497996512549
vijQAnam sA ca uBayam anya tvena ananya tvena ca yaTezwam ucyatAm	rnam par shes pa las de gnyis gzhan nyid dang gzhan ma yin pa nyid du ci dgar pa'o // brjod par bya'o //	81.634312600404
evam antara Alambanam DarmatA dvaya viSizwa tvAt vizaya tayA upapadyate	de ltar nang gi dmigs pa ni chos nyid gnyis dang ldan pa'i phyir yul du mthong ngo //	70.72147497782844
		70.72147497782844

