		10.0
nEryANika svaBAvaH DarmAH nEryANikAH ca ye tezAm	gang dag nges par 'byin pa'i chos //	75.6615986029307
Darma avasTA uktAnAm evam anEryANikA AdInAm	chos kyi gnas skabs gsungs de rnams // nges par 'byin pa'i rang bzhin nyid // rang bzhin nges 'byin min la sogs //	69.77184513264186
yadi ca na Bavet svaBAvaH DarmANAm niHsvaBAvaH iti evam	gal te chos rnams rang bzhin med // rang bzhin med ces bya ba yin // ming yang de bzhin med 'gyur zhing //	82.55718350177399
nAma api Bavet na evam nAma hi nirvastukam na asti	gzhi med ming ni med phyir ro //	65.00092124938965
aTa vidyate svaBAvaH sa ca DarmANAm na vidyate tasmAt	'on te rang bzhin yod mod kyi // de ni chos rnams la med na // de phyir chos rnams spangs pa yi //	82.2766250288333
DarmEH vinA svaBAvaH sa yasya tat yuktam upadezwum	rang bzhin gang de bstan par rigs // gang phyir khyim na bum pa med //	72.72835158689863
sataH eva pratizeDaH na asti GawaH gehaH iti ayam yasmAt	ces bya'i 'gog pa yod nyid la // mthong ba de phyir khyod kyi yang //	67.9195073935139
dRzwaH pratizeDaH yam sataH svaBAvasya te tasmAt	'gog 'di yod la rang bzhin yin //	65.36852498487993
aTa na asti sa svaBAvaH kim nu pratiziDyate tvayA anena	ci ste rang bzhin de med na // khyod kyi tshig 'dis ci zhig @27b dgag / tshig med par yang med pa yi //	81.16672787722385
vacanena Rte vacanAt pratizeDaH siDyate hi asataH	'gog pa rab tu grub pa yin //	63.6418818276504
bAlAnAm iva miTyA mRgatRznAyAm yaTA jala grAhaH	byis pa rnams kyis smig rgyu la // ji ltar chu zhes log 'dzin ltar //	78.22968472625533
evam miTyAgrAhaH syAt te pratizeDyataH hi asataH	de bzhin khyod kyis yod min la // log par 'dzin pa 'gog byed na //	84.75866611717291
nanu evam sati asti grAhaH grAhyam ca tat grahItA ca pratizeDaH pratizeDyam pratizedDA ca iti zawkam tat	de lta na ni 'dzin pa dang / gzung dang de yi 'dzin po dang // 'gog dang 'gog bya 'gog pa po // de drug yod pa ma yin nam //	76.34676569974152
aTa na eva asti grAhaH na eva grAhyam na ca grahItAraH	ci ste 'dzin pa yod min zhing // gzung med 'dzin pa po med na //	76.60467647258378
pratizeDaH pratizeDyam pratizedDAraH nanu sa santi	'o na 'gog dang dgag bya dang // 'gog pa po yang yod ma yin //	60.50595217221101
pratizeDaH pratizeDyam pratizedDAraH ca yadi uta na santi	gal te 'gog dang dgag bya dang / 'gog pa po yang yod min na //	69.56520183659889
sidDAH hi sarva BAvAH tezam eva svaBAvaH ca	dngos po kun dang de rnams kyi // rang bzhin nyid kyang grub pa yin //	88.27698596254142
hetoH ca te na sidDiH nEHsvABAvyAt kutas hi te hetuH	khyed la gtan tshigs mi 'grub ste // rang bzhin med phyir khyod kyi rtags // gal te yod de khyod don de //	86.23097516109411
nirhetukasya sidDiH na ca upapanna asya te rTasya	gtan tshigs med phyir 'grub mi 'thad // khyod la gtan tshigs med par yang //	72.14218462230453
yadi ca ahetoH sidDiH svaBAva vinivartanasya te Bavati	rang bzhin bzlog pa grub yin na // nga la'ang gtan tshigs med par ni //	82.45362741002288
svABAvyasya astitvam mama api nirhetukam sidDam	rang bzhin yod pa nyid du 'grub // ci ste gtan tshigs yod na dngos //	78.52777947570601
aTa hetoH astitvam BAva asvABAvyam iti anupapannam	rang bzhin med ces bya mi 'thad //	68.1101579245399
lokezu niHsvaBAvaH na hi kaH cana vidyate BAvaH	srid na rang bzhin med pa yi // dngos 'ga' yod pa ma yin no // gang la rang bzhin yod min pa'i // 'gog pa gal te snga 'gyur zhing //	79.53332312770243
pUrvam ced pratizeDaH paScAt pratizeDyam iti anupapannam	dgag bya phyi zhes 'thad min la //	70.6950711923487
paScAt ca anupapannaH yugapad ca yatas svaBAvaH san	phyis dang cig car yang mi 'thad //	74.3399316923959
hetu pratyaya sAmagryAm ca pRTak ca api mad vacaH na yadi	gal te nga'i tshig rgyu rkyen dang // tshogs dang so so la yang med //	78.29781706679414
manu SUnya tvam sidDam BAvAnAm asvaBAva tvAt	'o na dngos rnams stong grub ste ; / rang bzhin med pa nyid phyir ro // rten rnams 'byung ba'i dngos rnams gang //	70.77426966695401
yaH ca prati ityaBAvaH BAvAnAm SUnyatA iti sA proktA	de ni stong nyid ces brjod de //	65.94191408157349
yaH pratItyaBAvaH Bavati hi tasya asvaBAva tvam	gang zhig rten nas 'byung ba de // rang bzhin med pa nyid yin no //	73.11056232726453
nirmitakaH nirmitakam mAyA puruzaH sva mAyayA sRzwam	sprul pa yis ni sprul pa dang // sgyu ma yis ni skyes bu yi // sgyu mas phyung la 'gog byed ltar //	78.39596819502735
pratizeDayeta yadvat pratizeDaH yam taTA eva syAt	'gog pa 'di yang de bzhin 'gyur //	56.94825092483969
na svABAvikam etat vAkyam tasmAt na vAda hAniH me	nga yi tshig de rang bzhin med // de phyir nga yi phyogs mnyam la //	71.23918844097174
na asti ca vEzamika tvam viSeza hetuH ca na nigadyaH	mi 'dra nyid kyang med pas na // gtan tshigs khyad par brjod mi bya // sgra ma 'byin bya bzhin zhe na //	84.34839791984497
mA Sabda vat iti na ayam dRzwAntaH yaH tvayA samArabDaH	khyod kyis gang brtsams dpe 'di min //	64.32770309950175
Sabdena hi tat Sabdasya vAraNam na evam etat ca	de ni sgra yis sgra bzlog la // 'dir ni de lta ma yin no //	78.34563780287142
nEHsvABAvyAnAm ced nEHsvABAvyena vAraNam yadi hi	gal te rang bzhin med nyid kyis // ci ste rang bzhin med pa bzlog /	75.96925824557029
nEHsvABAvya nivRttO svABAvyam hi prasidDam syAt	rang bzhin med pa nyid log na // rang bzhin nyid du rab 'grub 'gyur // yang na kha cig sprul pa yi //	73.57821341397599
aTa vA nirmitakAyAm yaTA striyAm strI iyam iti asat grAham	bud med la ni bud med snyam // log 'dzin 'byung la sprul pa yis //	73.93534180724399
nirmitakaH pratihanyAt kasya cit evam Bavet etat	'gog byed de ni de lta yin //	58.673491773934195
aTa vA sADya samaH yam hetuH na hi vidyate DvaneH sattA	yang na rtags 'di bsgrub bya dang // mtshungs te gang phyir sgra yod min //	81.44453825873784
saMvyavahAram ca vayam na anaByupagamya kaTayAmaH	tha snyad khas ni @28a * // ma blangs par // nged cag 'chad par mi byed do //	79.21499807419366
yadi kA cana pratijQA syAt me tatas eza me Bavet dozaH	gal te ngas dam bcas 'ga' yod // des na nga la skyon de yod //	91.0775413250801
na asti ca mama pratijQA tasmAt na eva asti me dozaH yadi kim cit upalaBeyam pravartayeyam nivartayeyam vA	nga la dam bca' med pas na // nga la skyon med kho na yin // gal te mngon sum la sogs pa'i // don gyis 'ga' zhig dmigs na ni // bsgrub pa'am bzlog par bya na de //	90.49434478122434
pratyakza AdiBiH arTEH tad aBAvAt me nupAlamBaH	med phyir de la klan ka med //	66.97241934140523
yadi ca pramANataH te tezAm tezAm prasidDiH arTAnAm	gal te khyod kyi don de rnams // tshad ma nyid kyis rab bsgrubs na //	79.84536313265704
tezAm punar prasidDim brUhi kaTam te pramANAnAm	khyod kyis tshad ma de rnams kyang // ji ltar rab tu 'grub pa smros //	81.33512061722409
anyEH yadi pramANEH pramANa sidDiH Bavet tat anavasTA	gal te tshad ma gzhan rnams kyis // grub po snyam na thug pa med // de yang dang po 'grub min la //	87.76870159083212
na AdeH sidDiH tatra asti na eva maDyasya na antasya	bar ma yin zhing tha ma'ang min //	67.26270799075856
tezAm aTa pramANEH vinA prasidDiH vihIyate vAdaH	'on te tshad ma med par yang // de rnams grub na smra ba nyams // mi 'dra nyid de de yin na //	81.48157844456833
vEzamika tvam tasmin viSeza hetuH ca vaktavyaH	gtan tshigs khyad par smra bar gyis // ji ltar me yis gzhan bdag nyid // gsal byed de bzhin rang bdag ltar // de bzhin tshad ma rnams kyang ni // rang bzhin bdag nyid sgrub ce na // smras ba de ni mi mthun te // mun khung nang gi bum pa bzhin // de la mi dmigs ma mthong bas //	54.644995268088906
vizama upanyAsaH yam na hi AtmAnam prakASayati agniH na hi tasya anupalabDiH dRzwA tamasi iva kumBasya	me ni rang nyid gsal byed min //	45.49663451023315
yadi ca sva AtmAnam ayam tvad vacanena prakASayati agniH	gal te khyed kyi tshig gis ni // me yis rang bdag gsal byed na // 'o na me yis gzhan bzhin du //	86.42729052005095
param iva nanu AtmAnam svam pariDakzyati api hutASaH	rang nyid sreg pa'ang byed par 'gyur // gal te khyod kyi tshig gis ni //	75.45994553522992
yadi ca sva para AtmAnO tvad vacanena prakASayati agniH	mi yis rang gzhan gsal byed na //	63.54481156667073
pracCAdayizyati tamaH sva para AtmAnO hutASaH iva	me bzhin du ni mun pa yang ; / rang gzhan bdag nyid sgrib par 'gyur //	76.17422922463291
na asti tamaH ca jvalane yatra ca tizWati para Atmani jvalanaH	'bar byed dang ni gang gzhan na // me 'dug pan mun pa med //	71.53707931221255
kurute kaTam prakASam sa hi prakASaH nDakAra vaDaH	gsal byed de ni mun sel na // ji ltar gsal bar byed pa yin //	70.36065892741105
utpadyamAnaH eva prakASayati agniH iti asat vAdaH	me 'byung nyid na gsal byed pa // yang dag min par smra ba ste //	82.03517553908878
utpadyamAnaH eva prApnoti tamaH na hi hutASaH	me 'byung nyid na mun pa dang // phrad pa med pa kho na yin //	80.8516633996222
aprAptaH pi jvalanaH yadi vA punar anDakAram upahanyAt	yang na me dang ma phrad kyang // mun pa sel bar byed na ni // 'di na yod pa gang yin pas //	85.28165993987133
sarvezu lokaDAtuzu tamaH yam iha saMsTitaH hanyAt	'jig rten kun gyi mun sel 'gyur //	61.16713324715109
yadi svatas ca pramANa sidDiH anapekzya tava prameyANi	gal te rang las tshad ma grub // gzhal bya rnams la ma ltos par //	90.69733696549677
Bavati pramANa sidDiH na para apekzA svatas sidDiH	khyod kyi tshad ma grub 'gyur 'di // rang grub gzhan la ltos ma yin //	83.20993565901166
anapekzya hi prameyAn arTAn yadi te pramANa sidDiH iti	gal te gzhal bya'i don rnams la // ma ltos khyod kyi tshad ma grub //	87.9378902290219
na Bavanti kasya cit evam imAni tAni pramANAni	de ltar tshad ma 'di rnams ni // gang gi'ang yin par mi 'gyur ro //	79.85433793507877
aTa matam apekzya sidDiH tezAm iti atra Bavati kaH dozaH	'on te ltos nas de rnams 'grub // 'dod na de la skyon cir 'gyur //	79.33448127669469
sidDasya sADanam syAt na asidDaH pekzate hi anyat	ma grub gzhan la mi ltos pas // grub pa sgrub par byed pa yin //	82.92048080015353
siDyanti hi prameyANi apekzya yadi sarvaTA pramANAni	gal te yong ye gzhal bya la // ltos nas tshad ma 'grub yin na //	81.11451590487042
Bavati prameya sidDiH na apekzya eva pramANAni	tshad ma rnams la ma ltos @28b par ; / gzhal bar bya ba 'grub par 'gyur //	90.75982175530838
yadi ca prameya sidDiH na apekzya eva Bavati pramANAni	gal te tshad ma rnams la ni // ma ltos par yang gzhal bya 'grub // gang phyir de dag de 'grub na //	93.21231101367889
kim te pramANa sidDyA tAni yad arTam prasidDam tat	khyod kyi tshad ma 'grub pas ci //	70.45802660549388
aTa tu pramANa sidDiH Bavati apekzya eva te prameyANi	ci ste khyod kyi tshad ma rnams // gzhal bya rnams la ltos nas 'grub //	90.02706243155781
vyatyayaH evam sati te Druvam pramANa prameyANAm	de ltar khyod kyi tshad ma dang // gzhal bya nges par ldog par 'gyur /	84.49490202737444
aTa te pramANa sidDyA prameya sidDiH prameya sidDyA ca	'on te khyod kyis tshad grub pas // gzhal bar bya ba 'grub 'gyur la //	86.38838653751867
Bavati pramANa sidDiH na asti uBayasya api te sidDiH siDyanti hi pramANEH yadi prameyANi tAni tEH eva	gzhal bya grub pas tshad bsgrubs na // khyod kyis gnyis ka'ang 'grub mi 'gyur //	79.04565039214575
sADyAni ca prameyEH tAni kaTam sADayizyanti	gal te tshad ma gzhal bya 'grub // gzhal bya de dag rnams kyis kyang // de dag bsgrub par bya yin na //	89.76142528095642
siDyanti ca prameyEH yadi pramANAni tAni tEH eva	de dag ji ltar bsgrub par 'gyur // gal te gzhal byas tshad ma grub //	85.88384244499422
sADyAni ca pramANEH tAni kaTam sADayizyanti	tshad ma de dag rnams kyis kyang // de dag bsgrub par bya yin na // de dag ji ltar bsgrub par 'gyur //	90.91218108015569
pitrA yadi utpAdyaH putraH yadi tena ca eva putreNa	gal te pha yis bu bskyed bya // gal te bu de nyid kyis kyang //	81.81499755113518
utpAdyaH sa yadi pitA vada tatra utpAdayati kaH kam	ci ste pha de bskyed bya na // des na gang gis gang bskyed smros //	74.21226990643228
kaH ca pitA kaH putraH tatra tvam brUhi tO uBO api ca	de dag gnyis ka'ang pha dang bu'i // mtshan nyid 'dzin pas de yi phyir // de la kho bo the tshom gyur //	71.50504738568333
pitR putra lakzaNa DarO yatas Bavati no tra saMdehaH	de las pha gang bu gang smros //	59.27309608459473
na eva svatas prasidDiH na parasparataH para pramANEH vA	tshad ma rnams ni rang nyid kyis // 'grub min phan tshun gyis min pa'am //	78.49211362864395
na Bavati na ca prameyEH na ca api akasmAt pramANAnAm	tshad ma gzhan gyis ma yin la // gzhal byas ma yin rgyu med min //	82.52551433075013
kuSalAnAm DarmANAm Darma avasTA vidaH bruvIran yat	chos kyi gnas skabs rab mkhas pa // dge ba yis ni chos rnams kyi //	75.00501601893833
kuSalam svaBAvam evam praviBAgena aBiDeyaH syAt	dge ba'i chos rnams rang bzhin gang ; / de ltar rab phye brjod bya yin //	69.97232305605571
yadi ca pratIya kuSalaH svaBAvaH utpadyate sa kuSalAnAm	gal te dge ba'i chos rnams kyi // rang bzhin 'ga' zhig brten skye ba // de ni gzhan don de lta na //	78.27722734897968
DarmANAm para BAvaH svaBAvaH evam kaTam Bavati	rang gi ngo bo ji ltar 'gyur // 'on te dge ba'i chos rnams kyis // rang gi ngo bo de 'ga' la'ang //	74.93739468614206
aTa na pratItya kim cit svaBAvaH utpadyate sa kuSalAnAm	ma brten skye na de lta na'ang //	65.05960400899251
DarmANam evam syAt vAsaH na brahmacaryasya na aDarmaH DarmaH vA saMvyavahArAH ca lOkikAH na syuH	tshangs par spyod pa gnas mi 'gyur /	51.42452196916211
nityAH ca sa svaBAvAH syuH nitya tvAt ahetumataH	rgyu mi ldan pa rtag pa'i phyir // chos rnams thams cad rtag par 'gyur // chos dang chos ma yin med cing // 'jig rten pa yi tha snyad med //	79.58894797101887
evam akuSalezu avyAkRtezu nEryANika Adizu ca dozaH	mi dge ba dang lung ma bstan // des 'byin sogs la'ang skyon de bzhin //	82.76523315510185
tasmAt sarvam saMskRtam asaMskRtam te Bavati eva	de bas khyod kyi 'dus byas kun // 'dus ma byas pa nyid du 'gyur //	84.4705551457221
yaH sadBUtam nAma atra brUyAt sa svaBAvaH iti evam	gang zhig rang bzhin bcas pa zhes // mi de yod par smra ba la // de ltar khyod kyis lan btab kyi //	86.72353666094604
BavatA prativaktavyaH nAma brUmaH ca na vayam sat	nga yi ming yod mi smra'o //	61.95019578933716
nAma asat iti ca yat idam tat kim nu sataH Bavati uta api asataH	ming med ces bya gang yin 'di // ci de yod pa'am med pa yin //	73.70318435570317
yadi hi sataH yadi asataH dviDA api te hIyate vAdaH	gal te yod dam med kyang rung // khyod kyis smras pa'ang gnyis ka'ang nyams //	77.76010091336695
sarvezAm BAvAnAm SUnya tvam ca upapAditam pUrvam	dngos po dag ni thams cad kyi // stong pa @29a * // nyid ni sngar bstan pas //	80.64439586592097
saH upAlamBaH tasmAt Bavati ayam ca apratijQAyAH	de phyir dam bcas med par yang / klan ka gang yin de tshol byed //	65.58819111106939
aTa vidyate svaBAvaH sa ca DarmANAm na vidyate iti idam ASaFkitam yat uktam Bavati anASaFkitam tat ca	'on te rang bzhin zhig yod la // de ni chos la med do zhes // dogs 'di rigs pa ma yin mod // dogs pa de ni khyod kyis byas //	76.27070275159642
sataH eva pratizeDaH yadi SUnya tvam nanu prasidDam idam	gal te yod nyid 'gog yin na // 'o na stong nyid rab 'grub ste //	72.93505597877366
pratizeDayate hi BavAn BAvAnAm niHsvaBAva tvam	dngos rnams rang bzhin med nyid la // khyod ni 'gog par byed pas so //	80.23786791747672
pratizeDayase Ta tvam SUnya tvam tat ca na asti SUnya tvam	stong nyid gang la khyod 'gog pa'i // stong nyid de yang med yin na //	64.96305437852345
pratizeDaH sataH iti te nanu eza vihIyate vAdaH	'o na yod pa 'gog yin zhes // smras pa de nyams ma yin nam //	80.07191085787075
pratizeDayAmi na aham kim cit pratizeDyam asti na ca kim cit	dgag bya ci yang med pas na // nga ni ci yang mi 'gog go /	75.96654597064243
tasmAt pratizeDayasi iti aDilayaH eza tvayA kriyate	de phyir 'gog pa byed do zhes // yang dag min te khyod kyis smras // tshig med par yang med pa yi //	71.73287310438863
yat ca AhaRte vacanAt asataH pratizeDa vacana sidDiH iti	'gog tshig mi 'grub min zhe na //	57.10078027754118
atra jQApayate vAc asat iti tat na pratinihanti	de la tshig ni med ces par // go bar byed kyi skye sel min //	79.38834094972866
mRgatRzNA dRzwAnte yaH punar uktaH tvayA mahAn carcaH	smig rgyu dpe la khyod kyis kyang // rtsod pa chen po smras pa gang //	70.78112645133362
tatra api nirNayam SRNu yaTA sa dRzwAnte upapannaH	de yang ci nas dpe de 'thad // gtan la dbab pa mnyan par gyis //	75.43625989475993
sa yadi svaBAvataH syAt grAhaH na syAt pratItya saMBUtaH	gal te 'dzin de rang bzhin yod // brten nas 'byung bar mi 'gyur ro //	81.21409691301463
yaH ca pratItya Bavati grAhaH nanu SUnyatA sA eva	'dzin pa gang zhig brten 'byung ba // de nyid stong nyid ma yin nam //	78.15510614724033
yadi ca svaBAvataH syAt grAhaH kaH tam nivartayet grAham	gal te 'dzin pa rang bzhin yod // 'dzin pa de la su yis bzlog /	83.9245407496204
Sezezu api eza vidDiH tasmAt ezaH nupAlamBaH	lhag ma rnams la'ang tshul de bzhin //	73.78256886883786
etena hetu aBAvaH pratyuktaH pUrvam eva sa sama tvAt	de phyir klan ka de med do //	47.50285490627947
mRgatRzNA dRzwAnta vyAvRtti viDO yaH uktaH prAk	smig rgyu'i dpes bzlog bsgrub pa'i tshe // sngar smras gang yin de dang ni // snga mas gtan tshigs med pa yi // lan btab gyur te mtshungs phyir ro //	74.51951777139672
yaH trEkAlye hetuH pratyuktaH pUrvam eva sa sama tvAt	dus gsum gtan tshigs gang yin sngar // lan btab nyid dam mtshungs phyir ro //	71.55999017206302
trEkAlya pratihetuH ca SUnyatA vAdinAm prAptaH	dus gsum tshod kyi gtan tshigs ni // stong nyid smra ba rnams la rung //	68.57974539663661
praBavati ca SUnyatA iyam yasya praBavanti tasya sarva arTAH	gang la stong pa nyid srid pa // de la don rnams thams cad srid //	74.02484605358929
praBavati na tasya kim cit na praBavati SUnyatA yasya yaH SUnyatAm pratItyasamutpAdam maDyamAm pratipadam ca	gang la stong nyid mi srid pa // de la ci yang mi srid do // gang zhig stong dang rten 'byung dag / dbu ma'i lam du don gcig par //	74.2389498694642
eka arTAm nijagAda praNamAmi tam apratima budDam	gsung mchog mtshungs pa med pa yi // sangs rgyas de la phyag 'tshal lo // rtsod pa bzlog pa'i tshig le'ur byas pa zhes bya ba / slob dpon 'phags pa klu sgrub kyi zhal snga nas mdzad pa rdzogs so / // / rgya gar gyi mkhan po dzny'a na garbha dang / bod kyi lo tstsha ba ka ba dpal brtsegs kyis la sgyur ba la /	74.2389498694642

