		10.0
imAni ca azwAdaSa budDa kzetra sahasrANi vicitrANi darSanIyAni parama darSanIyAni taTAgata pUrvaMgamAni taTAgata pariNAyakAni saMdRSyan	sangs rgyas kyi zhing khri brgyad stong po 'di dag rnam par bkra ba / mchog tu lta na sdug pa; de bzhin gshegs pa sngon du bzhud pa / de bzhin gshegs pa yongs su 'dren par snang ba 'di'i rgyu gang /	88.78343593163271
aTa Kalu mEtreyaH boDisattvaH mahAsattvaH maQju Sriyam kumAra BUta mABiH gATABiH aDi aBAzata	rkyen gang / de nas byang chub sems dpa' sems dpa' chen po byams pas 'jam dpal gzhon nur gyur pa la tshigs su bcad pa 'di dag smras so // 'jam dpal ci yi phyir na 'di lta bu //	90.34080388090754
kim kAraNam maQju SirI iyam hi raSmiH pramuktA nara nAyakena	mi yi mgon pos 'od zer gcig po 'di //	78.97091709600912
praBAsayantI Bramuka antarAtu UrNAya koSAt iyam eka raSmiH	zhal gyi smin mtshams kyi ni mdzod spu nas // shin tu snang ba'i 'od zer rab tu btang //	85.52205586549073
mAndAravANAm ca mahanta varzam puzpANi muQcanti surAH suhRzwAH maQjUzakAn= candana cUrNa miSrAn divyAn suganDAn= ca manoramAn= ca	lha rnams dga' bas tsandan phye ma dang // lha yi spos rab yid du 'ong ba dang // mand'a ra dang manydzu sha ka yi //	75.03350622041317
yehI mahI SoBatiyam samantAt parzAH ca catvAra su labDa harzAH	me tog dag gi char chen rab tu phab //	73.0101747387334
sarvam ca kzetram imu saMprakampitam zaxBiH vikAra ihi su BIzma rUpam	des ni sa 'di kun tu mdzes gyur cing // 'khor bzhi 'di dag dga' ba rab tu thob // zhing rnams 'di dag thams cad rnam drug tu; ;shin tu 'jigs pa'i gzugs su kun nas g-yos //	82.88517963365305
sA ca eva raSmI purimAdiSAya azwAdaSa kzetra sahasra pUrNAH	'od zer de yis shar gyi phyogs logs kyi // zhing ni stong phrag bco brgyad tshangs ba rnams //	91.63444173889819
avaBAsayI eka kzaNena sarve suvarNa varNAH iva Bonti kzetrAH	skad cig gcig gis thams cad rab tu snang // zhing rnams gser gyi kha dog bzhin du mdzes //	93.05894272617779
yAvAn avIcI paramam Bava agram kzetrezu yAvanti ca tezu sattvAH	mnar med yan chad srid pa'i rtse mo'i bar // zhing de dag na sems can ji snyed pa // 'gro ba drug po de @8a *// na yod pa rnams //	75.58704276354443
zawsU gatIzU tahi vidyamAnA cyavanti ye ca api upapadyi tatra	gang dag der yang shi 'pho skye ba rnams //	69.33023103001335
karmANi citrAH viviDAni tezAMgatIzu dRSyanti suKA duKA ca	de dag las kyi rnam pa sna tshogs dang // 'gro ba bde dang mi bde rnams kyang snang // bzang po ngan pa de bzhin par ma yang //	84.82240799625743
hInA praNItA taTa maDyamA ca iha sTitaH addaSi sarvam etat	'di na 'dug kyang de dag thams cad mthong //	73.76226485611849
budDAn= ca paSyAmi narendra siMhAn prakASayantaH vivaranti Darmam vEdya	sangs rgyas seng ge mi yi dbang po rnams // chos nyid rab ston rnam par dbye ba mthong // sems can bye ba mang la rab ston pa //	88.44152240085187
praSAsamAnAn bahu sattva kowIH udAharantaH maDura svarAm giram	snyan pa'i sgra dang dbyangs su gsung ba dag /	74.12086415246196
gamBIra nirGozam udAram adButam muQcanti kzetrezu sva ka svakezu	zab cing rgya che rmad du byung ba'i sgra //	67.70049369359776
dRzwAnta hetUn a yutAna kowiBiH prakASayantaH imu budDa Darmam	so so'i zhing rnams su yang rab tu 'byin // dpe dang gtan tshigs khrag khrig bye ba yis // sangs rgyas chos 'di rab tu ston pa ni //	88.61836762802729
duHKena saMpIxita ye ca sattvAH jAtI jarA Kinna manAH ajAnakAH	sems can gang rnams sdug bsngal gzir ba dag / skye dang rga bas yid skyo mi shes la // 'di ni dge slong sdug bsngal tha ma zhes //	83.61832364044403
tezAm prakASenti praSAnta nirvRtim duHKasya antaH ayu Bikzave ti	de la rab zhi mya ngan 'das pa ston //	74.0173557302596
udAra sTAma aDigatAH ca ye narAH puNyEH upetAH taTa budDa darSanEH	mi rnams gang gis rgya che mthu thob cing // sangs rgyas mthong bas de bzhin bsod nams ldan //	90.82724505047503
