		10.0
yat sarvam na ekAntena SUnyam na ekAntena aSUnyam	gcig tu mi stong pa yang ma yin pa gang yin pa'o //	74.07001473856907
evam ayam pAWaH prajQApAramitA Adizu anulomitaH Bavati sarvam idam na SUnyam na api ca aSUnyam iti	de ltar 'di ni shes rab kyi pha rol tu phyin pa la sogs pa'i nang nas 'di thams cad ni stong pa yang ma yin / mi stong pa yang ma yin zhes 'byung ba dang mthun par byas pa yin no //	89.45315157535492
b sva lakzaNa evam aBUta parikalpasya sat lakzaNam asat lakzaNam ca KyApayitvA	de ltar yang dag pa ma yin pa kun tu rtog pa yod pa'i mtshan nyid dang med pa'i mtshan nyid brjod nas /	90.51960661872934
sva lakzaNam KyApayati	da ni rang gi mtshan nyid brjod do //	88.08853170034048
arTa satva Atma vijQapti pratiBAsam prajAyate	don dang sems can bdag rnam rig / snang ba'i rnam par shes pa ni // rab tu skye'o de'i don med //	91.2326110918649
vijQAnam na asti ca asya arTaH tad aBAvAt tat api asat  i	de med pas na de yang med //	75.97483474867684
tatra arTa pratiBAsam yat rUpa Adi BAvena pratiBAsate	de la don du snang ba ni gzugs la sogs pa'i dngos por snang ba gang yin pa'o //	93.00145474179621
satva pratiBAsam yat paQca indriya tvena sva para santAnayoH Atma pratiBAsam klizwam manaH Atma moha Adi saMprayogAt	sems can du snang ba ni dbang po lngar bdag dang gzhan gyi rgyud la snang ba gang yin pa'o // bdag tu snang ba ni bdag tu rmongs pa la sogs pa dang mtshungs par ldan pa'i phyir nyon mongs pa can gyi yid do //	92.53155485248983
vijQapti pratiBAsam zaw vijQAnAni na asti ca asya arTaH iti	rnam par rig par snang ba ni rnam par shes pa drug rnams so //	85.00829160398979
arTa satva pratiBAsasya anAkAra tvAt Atma vijQapti pratiBAsasya ca vitaTa pratiBAsa tvAt mvB  tad aBAvAt tat api asat iti	de'i don med ces bya ba ni don dang sems can du snang ba rnams med pa dang / bdag dang rnam par rig par snang ba ni log par snang ba'i phyir ro //	84.34272456208703
yat tat grAhyam rUpa Adi paQca indriyam manaH zaz vijQAna saMjQakam caturviDam tasya grAhyasya arTasya aBAvAt tat api grAhakam vijQAnam asa	don med pas 'dzin pa'i rnam par shes pa de yang med do //	41.37010198619282
aBUta parikalpa tvam sidDam asya Bavati atas	yang dag ma yin kun rtog pa // de ni de phyir grub pa yin //	89.18572586069928
na taTA sarvaTA aBAvAt	de bzhin ma yin ye med min //	91.18739749645364
yasmAt na taTA asya BAvaH yaTA pratiBAsaH utpadyate	'di ltar ji ltar snang ba 'byung ba de ni de bzhin du yod pa ma yin no //	86.83372774754534
na ca sarvaTABAvaH BrAnti mAtrasya utpAdAt	'khrul pa tsam du 'byung ba'i phyir ye med pa yang ma yin no //	90.50627881348525
kimarTam punar tasya aBAvaH eva na izyate  yasmAt	ci'i phyir de ye med pa nyid du mi 'dod ce na / 'di ltar /	89.24335305155735
tad kzayAt muktiH izyate  i	de zad nas ni grol bar 'dod //	85.4314775466919
anyaTA na banDaH na mokzaH prasiDyet iti saMkleSa vyavadAna apavAda dozaH syAt	gzhan du na bcings pa dang thar par mi 'grub ste / kun nas nyon mongs pa dang / rnam par byang ba la skur pa 'debs pa'i nyes par 'gyur ro //	92.65762913628636
c saMgraha lakzaNa evam aBUta parikalpasya sva lakzaNam KyApayitvA saMgraha lakzaNam KyApayati aBUta parikalpa mAtre sati yaTA trayANAm svaBAvAnAm saMgrahaH Bavati	de ltar yang dag pa ma yin pa kun tu rtog pa'i rang gi mtshan nyid bstan nas yang dag pa ma yin pa kun tu rtog pa tsam du zad na ngo bo nyid gsum du ji ltar bsdu bar 'gyur ba'i bsdu ba'i mtshan nyid ston te /	85.03864846201687
kalpitaH paratantraH ca parinizpannaH eva ca	brtags pa dang ni gzhan dbang dang // yongs su grub pa nyid kyang ngo //	95.09556606414722
arTAt aBUta kalpAt ca dvaya aBAvAt ca deSitaH  i	don phyir yang dag min rtog phyir // gnyis po med pa'i phyir bshad do //	87.0935785138676
arTaH parikalpitaH svaBAvaH	zhes bya ba'o // de la don ni kun tu brtags pa'i ngo bo nyid @3a * //	89.43475363565528
aBUta parikalpaH paratantraH svaBAvaH grAhya grAhaka aBAvaH parinizpannaH svaBAvaH d asat lakzaNa anupraveSa upAya lakzaNa	do ; / yang dag pa ma yin pa kun tu rtog pa ni gzhan gyi dbang gi ngo bo nyid do // gzung ba dang 'dzin pa med pa nyid ni yongs su grub pa'i ngo bo nyid do //	87.11889775107234
idAnIm tasmin eva aBUta parikalpe sat lakzaNa anupraveSa upAya lakzaNam paridIpayati mvB	da ni yang dag pa ma yin pa kun tu rtog pa de nyid kyi med pa'i mtshan nyid la 'jug pa'i thabs kyi mtshan nyid yongs su ston te / dmigs pa la ni brten nas su //	88.66940255941775
upalabDim samASritya na upalabDiH prajAyate	mi dmigs pa ni rab tu skye // mi dmigs pa la brten nas su //	87.33298426979844
na upalabDim samASritya na upalabDiH prajAyate  i	mi dmigs pa ni rab tu skye //	73.19999921732936
vijQaptimAtra upalabDim niSritya arTa anupalabDiH jAyate	zhes bya ba'o // rnam par rig pa tsam du dmigs pa la brten nas don mi dmigs pa skye'o //	86.04668433868609
arTa anupalabDim niSritya vijQaptimAtrasya api anupalabDiH jAyate	don mi dmigs pa la brten nas rnam par rig pa tsam yang mi dmigs pa skye ste /	86.00214762990655
evam asat lakzaNam grAhya grAhakayoH praviSati	de ltar gzung ba dang 'dzin pa dag med pa'i mtshan nyid la 'jug go //	89.03786284361274
upalabDeH tatas sidDA na upalabDi svaBAva tA	de yi phyir na dmigs pa ni // mi dmigs ngo bo nyid du grub //	90.774293200029
upalaBya arTa aBAve upalabDi ayogAt	dmigs par bya ba'i don med na dmigs pa mi rung ba'i phyir ro //	91.52397272321913
tasmAt ca sama tA jQeyAH na upalamBa upalamBayoH  i	de lta bas na dmigs pa dang // mi dmigs mnyam par shes par bya //	86.05171689666713
upalabDeH upalabDi tvena asidDatvAt aBUta arTa pratiBAsa tayA tu upalabDiH iti ucyate nupalabDi svaBAvA api satI	dmigs pa ni dmigs pa nyid du ma grub pa'i phyir ro // mi dmigs pa'i ngo bo nyid yin yang yang dag pa ma yin pa'i don du snang bas dmigs pa zhes bya'o //	87.72332554392086
e praBeda lakzaNa tasya eva idAnIm aBUta parikalpasya praBeda lakzaNam KyApayati	da ni yang dag pa ma yin pa kun tu rtog pa nyid kyi rab tu dbye ba'i mtshan nyid ston te /	86.48877017215928
aBUta parikalpaH ca citta cEttAH tri DAtukAH	yang dag ma yin kun rtog ni // sems dang sems byung khams gsum pa // zhes bya ba'o //	94.56465538578603
kAmarUpA rUpya avacara Bedena	'dod pa dang / gzugs dang / gzugs med pa na spyod pa tha dad pas so //	89.0059836591993
f paryAya lakzaNa paryAya lakzaNam ca KyApayati	rnam grangs kyi mtshan nyid kyang ston te /	79.57610627662304
tatra arTa dRzwiH vijQAnam tad viSeze tu cEtasAH  i	de la don mthong rnam par shes // de yi khyad par sems las byung // zhes bya ba'o //	92.15156565575505
tatra arTa mAtre dRzwiH vijQAnam	don tsam mthong ba ni rnam par shes pa'o //	88.18684193699859
arTa viSeze dRzwiH ca etasA vedanA AdayaH	don gyi khyad par mthong ba ni sems las byung ba rnams te tshor ba la sogs pa'o //	82.78874771368159
g pravRtti lakzaNa pravRtti lakzaNam ca KyApayati mvB	'jug pa'i mtshan nyid kyang ston te /	69.58397702913027
ekam pratyaya vijQAnam dvitIyam OpaBogikam	gcig ni rkyen gyi rnam par shes // gnyis pa nye bar spyod pa can //	92.82505622820844
upaBoga paricCeda prerakAH tatra cEtasAH  i	nye bar spyod pa dang yongs gcod dang // de yi 'jug byed sems las byung //	86.67113058054122
Alaya vijQAnam anyezAm vijQAnAnAm pratyaya tvAt pratyaya vijQAnam	zhes bya ba'o // kun gzhi rnam par shes pa ni rnam par shes pa gzhan dag gi rkyen yin pas rkyen gyi rnam par shes pa'o //	91.68453667243386
tad pratyayam pravRtti vijQAnam OpaBogikam	de las byung ba 'jug pa'i rnam par shes pa ni nye bar spyod pa can par shes pa'o //	90.9060688179539
upaBogaH vedanA	no // nye bar spyod pa ni tshor ba'o //	88.0762969163748
paricCedaH saMjQA	yongs su spyod pa ni 'du shes //	79.73763728141785
prerakAH saMskArAH vijQAnasya ceta nAmanaskAra AdayaH h saMkleSa laksaNa	rnam par shes pa 'jug par @3b byed pa dag ni 'du byed rnams te / sems pa dang yid la byed pa la sogs pa'o //	79.31375919685277
saMkleSa lakzaNam ca KyApayati	kun nas nyon mongs pa'i mtshan nyid kyang ston te /	90.61550556912141
CAdanAt ropaNAt ca eva nayanAt saMparigrahAt	sgrib pa'i phyir dang 'debs pa'i phyir // khrid pa'i phyir dang kun 'dzin phyir //	91.71329870284866
pUraNAt tri paricCedAt upaBogAt ca karzaNAt	rdzogs byed phyir dang gsum gcod phyir // nye bar gcod phyir sdud pa'i phyir // sbyor ba'i phyir dang mngon du'i phyir //	89.61454859146735
nibanDanAt ABimuKyAt duHKanAt kliSyate jagat	sdug bsngal phyir ni 'gro nyon mongs // rnam gsum rnam gnyis kyang nyon mongs // rnam bdun yang dag min rtog las // zhes bya ba'o //	78.44206413802267
tatra cCAdanAt avidyayA yaTABUta darSana vibanDanAt	de la sgrib pa'i phyir ni ma rig pas yang dag pa ji lta ba bzhin du mthong ba la bgegs byed pa'i phyir ro //	83.47541733531236
ropaNAt saMskArEH vijQAne karma vAsanAyAH pratizWApanAt	'debs pa'i phyir ni 'du byed rnams kyis rnam par shes pa la las kyi bag chags 'jog pa'i phyir ro //	92.66232926923867
nayanAt vijQAnena upapatti sTAna saMprApaNAt	khrid pa'i phyir ni rnam par shes pas skye ba'i gnas su phyin par byed pa'i phyir ro ro //	83.9872185496732
saMparigrahAt nAma rUpeNa Atma BAvasya	// kun 'dzin phyir ni ming dang gzugs kyi lus so //	84.24508503371594
pUraNAt zaz Ayatanena	rdzogs byed phyir ni skye mched drug gis so //	89.46553720598635
tri paricCedAt sparSena	gsum gcod phyir ni reg pas so //	89.37876558303833
upaBogAt vedanayA	nye bar spyod pa'i phyir ni tshor bas so //	88.90394761396009
karzaNAt tRzNayA karma Akziptasya punarBavasya	sdud pa'i phyir ni las kyis btab pa'i yang srid pa sred pas so //	86.98830499541226
nibanDanAt upAdAnEH vijQAnasya utpatti anukUlezu kAma Adizu	sbyor ba'i phyir ni len pa rnams kyis rnam par shes pa skye ba dang mthun par 'dod pa la sogs pa rnams su'o //	89.67512777847588
ABimuKyAt Bavena kRtasya karmaNaH punarBave vipAka dAnAya aBimuKIkaraNAt	mngon du'i phyir ni las byas pa'i rnam par smin pa srid pas yang srid par 'byin par mngon par byed pa'i phyir ro //	91.14765883853111
duHKanAt jAtyA jarA maraNena ca parikliSyate jagat  saH yam	sdug bsngal phyir ni skye ba dang / rga shis 'gro ba rnams nyon mongs par byed pa'o // de yang /	90.49358034582082
treDA dveDA ca saMkleSaH saptaDA BUta kalpanAt	rnam gsum rnam gnyis kyang nyon mongs // rnam bdun yang dag min rtog las //	93.74354435186976
treDA saMkleSaH kleSa saMkleSaH karma saMkleSaH janma saMkleSaH ca	rnam gsum ni nyon mongs pa'i kun nas nyon mongs pa dang / las kyi kun nas nyon mongs pa dang / skye ba'i kun nas nyon mongs pa'o //	95.36256946315038
tatra kleSa saMkleSaH vidyA tRzNA upAdAnAni	de la nyon mongs pa'i kun nas nyon mongs pa ni ma rig pa dang sred pa dang len pa rnams so //	94.47757393131802
karma saMkleSaH saMskArAH BavaH ca	las kyi kun nas nyon mongs pa ni 'du byed rnams dang sred pa'o //	95.61256463711078
janma saMkleSaH SezANi aFgAni	skye ba'i kun nas nyon mongs pa ni yan lag lhag ma rnams so //	90.35596125356614
dveDA saMkleSaH hetu saMkleSaH Pala saMkleSaH ca	kun nas nyon mongs pa rnam pa gnyis ni rgyu'i kun nas nyon mongs pa dang / 'bras bu'i kun nas nyon mongs pa'o //	93.55778591579043
mvB  tatra hetu saMkleSaH kleSa karma svaBAvEH aFgEH Pala saMkleSaH ca SezEH	de la rgyu'i kun nas nyon mongs pa ni nyon mongs pa dang / las kyi ngo bo nyid kyi yan lag rnams kyis so // 'bras bu'i kun nas nyon mongs @4a * // pa ni yan lag lhag ma rnams kyis so //	88.63573759273771
saptaDA saMkleSaH saptaviDaH hetuH viparyAsa hetuH Akzepa hetuH i upanaya hetuH parigraha hetuH upaBoga hetuH AkarzaNa hetuH udvega hetuH ca	kun nas nyon mongs pa rnam pa bdun ni rgyu rnam pa bdun te /	48.884247069646655
tatra viparyAsa hetuH avidyA	ma rig pa ni phyin ci log gi rgyu'o //	90.80976870185451
Akzepa hetuH saMskArAH	'du byed rnams ni 'bebs pa'i rgyu'o //	88.95125118054843
upanaya hetuH vijQAnam	rnam par shes pa ni nye bar khrid pa'i rgyu'o //	88.05824979146321
parigraha hetuH nAma rUpa zaz Ayatane	ming dang gzugs dang skye mched drug ni kun 'dzin pa'i rgyu'o //	89.67484831122893
upaBoga hetuH sparSa vedane	reg pa dang tshor ba ni nye bar spyod pa'i rgyu'o //	90.1618106181805
AkarzaNa hetuH tRzNA upAdAna BavAH	sred pa dang / len pa dang / srid pa ni sdud pa'i rgyu'o //	89.46306501000615
udvega hetuH jAti jarA maraNe	skye ba dang / rga shi ni skyo ba'i rgyu'o //	89.89482280943129
sarvaH ca eza saMkleSaH BUta parikalpAt pravartate iti	kun nas nyon mongs pa 'di dag thams cad ni yang dag pa ma yin pa kun tu rtog pa las 'byung ba'o //	85.97896168955634
aBUta parikalpa piNxa arTa piNxa arTaH punar aBUta parikalpasya navaviDam lakzaNam paridIpitam Bavati sat lakzaNam	yang dag pa ma yin pa kun tu rtog pa'i don bsdus pa ni yod pa'i las 'byung ba'o //	71.61520721672551
asat lakzaNam sva lakzaNam	mtshan nyid dang /	74.514420721266
saMgraha lakzaNam asat lakzaNa anupraveSa upAya lakzaNam praBeda lakzaNam paryAya lakzaNam	med pa'i mtshan nyid dang / rang gi mtshan nyid dang / bsdu ba'i mtshan nyid dang / med pa'i mtshan nyid la 'jug pa'i thabs kyi mtshan nyid dang / rab tu dbye ba'i mtshan nyid dang / rnam grangs kyi mtshan nyid dang / 'jug pa'i mtshan nyid dang / kun nas nyon mongs pa'i mtshan nyid de /	76.7911012386697
pravRtti lakzaNam saMkleSa lakzaNam ca SUnyatA	mtshan nyid rnam pa dgu bstan pa'o //	68.08351824734662
evam aBUta parikalpam KyApayitvA yaTA SUnyatA vijQeyA tat nirdiSati	de ltar yang dag pa ma yin pa kun tu rtog pa brjod nas / stong pa nyid ji ltar shes par bya ba de ston te / stong pa nyid ni mdor bsdu na //	86.35948364253741
lakzaNam ca aTa paryAyaH tad arTaH BedaH eva ca sADanam ca iti vijQeyam SUnyatAyAH samAsatas a sUnyatA lakzaNa	mtshan nyid dang ni rnam grangs dang // de yi don dang dbye ba dang // sgrub pa dag ste shes par bya //	79.61316741258577
kaTam lakzaNam vijQeyam	zhes bya ba'o // mtshan nyid ji ltar shes par bya zhe na /	89.43598528566031
dvaya aBAvaH hi aBAvasya BAvaH SUnyasya lakzaNam	gnyis dngos med dang dngos med pa'i // dngos po stong pa'i mtshan nyid do //	93.02864599513396
dvaya grAhya grAhakasya aBAvaH tasya ca aBAvasya BAvaH SUnyatayA mvB	gnyis po gzung ba dang 'dzin pa'i dngos po med pa dang / dngos po med pa de'i dngos po ni stong pa nyid kyi mtshan nyid do //	88.78152694235331
lakzaNam iti aBAva svaBAva lakzaNa tvam SUnyatAyAH paridIpitam Bavati	de ltar dngos po med pa'i ngo bo nyid ni stong pa nyid kyi mtshan nyid du yongs su bstan pa yin no //	90.6921052727782
yaH ca asO tad aBAva svaBAvaH sa	dngos po med pa'i ngo bo nyid gang yin pa de ni /	92.11570642918957
na BAvaH na api ca aBAvaH	yod pa ma yin med pa'ang min //	91.21797483967197
kaTam na BAvaH yasmAt dvayasya aBAvaH	ji ltar yod pa ma yin zhe na / 'di ltar gnyis po de'i dngos po med pa'o // ji ltar med pa yang ma yin zhe na /	88.39541636285317
kaTam na aBAvaH yasmAt dvaya aBAvasya BAvaH etat ca SUnyatAyAH lakzaNam	'di ltar gnyis po'i dngos po med pa'i dngos po de ni stong pa nyid kyi mtshan nyid de /	85.63651691082501
tasmAt aBUta parikalpAn na pRTaktvA eka lakzaNam	de bas na yang dag pa ma yin pa kun tu rtog pa dang / tha dad gcig pa'i mtshan nyid min //	83.22384144350774
pRTaktve sati DarmAt anyA Darma tA iti na yujyate	tha dad pa yin na ni chos la chos nyid gzhan ma yin pa mi rung ste /	87.05342126720466
anitya tA duHKa tAvat	mi rtag pa nyid dang / sdug bsngal ba nyid bzhin no //	86.72225671344333
eka tve sati viSudDi Alambanam jQAnam na syAt sAmAnya lakzaNam ca	gcig pa yin du zin na ni rnam par dag pa'i dmigs pa dang / spyi'i @4b mtshan nyid du mi 'gyur te /	86.88490245381863
etena tattva anyatva vinirmuktam lakzaNam paridIpitam Bavati b sUnyatA aparyAya	des de nyid dang gzhan las rnam par grol ba stong pa nyid kyi mtshan nyid yongs su bstan pa yin no //	81.37623016766605
kaTam paryAyaH vijQeyaH	rnam grangs ji ltar rig par bya zhe na / stong pa nyid ni mdor bsdu na //	65.17514143251393
taTatA BUtakowiH ca animittam paramArTa tA DarmaDAtuH ca paryAyAH SUnyatAyAH samAsatas c SUnyatA paryAya arTa	de bzhin nyid dang yang dag mtha' // mtshan ma med dang don dam dang // chos kyi dbyings ni rnam grangs so //	78.00441634429194
kaTam paryAya arTaH vijQeyaH	rnam grangs kyi don ji ltar shes par bya zhe na /	90.42336402620587
ananyaTA viparyAsa tad niroDa Arya gocarEH	gzhan min phyin ci log ma yin // de 'gog 'phags pa'i spyod yul dang // 'phags pa'i chos kyi rgyu yi phyir //	85.53542171046693
hetu tvAt ca Arya DarmANAm paryAya arTaH yaTAkramam	rnam grangs don de go rims bzhin //	74.78133984974453
ananyaTArTena taTA atA nityan taTA eva iti kRtvA	gzhan ma yin pa'i phyir de bzhin nyid de / rtag tu de bzhin pa'i phyir ro //	72.56963181781157
aviparyAsa arTena BUtakowiH viparyAsa avastu tvAt	phyin ci log ma yin pa'i phyir yang dag pa'i mtha' ste / phyin ci log gi gzhi ma yin pa'i phyir ro //	88.90113607236428
nimitta niroDa arTena animittam sarva nimitta aBAvAt	mtshan ma 'gog pa'i phyir mtshan ma med pa ste / mtshan ma thams cad med pa'i phyir ro //	91.94894736004053
Arya jQAna gocara tvAt parama arTaH	'phags pa'i ye shes kyi spyod yul yin pas don dam pa ste /	94.98140068711905
parama jQAna vizaya tvAt	ye shes dam pa'i yul yin pa'i phyir ro //	91.67435155263762
Arya Darma hetu tvAt DarmaDAtuH mvB  Arya DarmANAn tad Alambana praBava tvAt	'phags pa'i chos kyi rgyu yin pas chos kyi dbyings te ; 'phags pa'i chos rnams ni de la dmigs pas 'byung ba'i phyir ro //	89.34026554849322
hetu arTaH hi atra DAtvarTaH	'dir dbyings kyi don ni rgyu'i don to //	86.37910985946655
d SUnyatA praBeda kaTam SUnyatAyAH praBedaH jQeyaH	stong pa nyid kyi rab tu dbye ba ji ltar shes par bya zhe na /	89.46345024578889
saMklizwA ca viSudDA ca	kun nas nyon mongs rnam par dag /	83.96488931684783
iti asyAH praBedaH	ces bya ba ste / de'i rab tu dbye ba ste // gang gi tshe kun nas nyon mongs pa la /	74.65475862561128
kasyAm avasTAyAm saMklizwA kasyAm viSudDA	gang gi tshe rnam par dag ce na /	62.91384084296949
samalA nirmalA ca sA	de ni dri bcas dri ma med //	87.91713350159782
yadA saha malena vartate tadA saMklizwA	gang gi tshe dri ma dang bcas par de'i tshe kun nas nyon mongs pa gnas pa'o //	86.42476211629572
yadA prahINa malA tadA viSudDA	gang gi tshe dri ma spangs pa de'i tshe rnam par dag pa'o //	88.61440324783325
yadi sa malA BUtvA nirmalA Bavati kaTam vikAra DarmiNI tvAt anityA na Bavati yasmAt asyAH	gal te dri ma dang bcas par gyur la dri ma med par yang 'gyur na 'gyur ba'i chos can yin pas ji ltar mi rtag par mi 'gyur zhe na / de ni 'di ltar ; chu khams gser dang nam mkha' rnams //	84.44041617520237
ap DAtu kanaka AkASa SudDi vat SudDiH izyate  i	dag pa bzhin du dag par 'dod //	58.304587210378344
Agantu kamala apagamAt na tu tasyAH svaBAva anya tvam Bavati zoxaSaviDA SUnyatA	glo bur gyi dri ma dang bral ba la bya'i de'i ngo bo nyid gzhan du 'gyur ba ni ma yin no //	80.70558161780052
ayam aparaH praBedaH zoxaSaviDA SUnyatA aDyAtma SUnyatA bahirDA SUnyatA aDyAtma bahirDA SUnyatA	gzhan yang rab tu dbye ba ni stong pa nyid rnam pa bcu drug po 'di lta yin no //	72.62544038432135
mahASUnyatA	ste /	44.81037521362305
SUnyatA SUnyatA parama arTa SUnyatA saMskRta SUnyatA asaMskRta SUnyatA atyanta SUnyatA anavara agra sUnyatA anavakAra SUnyatA prakRti SUnyatA lakzaNa SUnyatA	nang stong pa nyid dang / phyi stong pa nyid dang / phyi nang stong pa nyid dang / chen po stong pa nyid dang / stong pa nyid stong pa nyid dang / don dam pa stong pa nyid dang / 'dus byas stong pa nyid dang / 'dus ma byas stong pa nyid dang / mtha' las 'das pa stong pa nyid dang / thog ma dang tha ma med pa stong pa nyid dang / dor ba med pa stong pa nyid dang / rang bzhin stong pa nyid dang / chos thams cad stong pa nyid @5a * //	68.56921375876759
sarva Darma SUnyatA aBAva SUnyatA aBAva svaBAva SUnyatA ca	dang ; rang gi mtshan nyid stong pa nyid dang / dngos po med pa stong pa nyid dang / dngos po med pa'i ngo bo nyid stong pa nyid do //	89.04299641002548
sA ezA samAsatas veditavyA	de yang mdor bsdu na zhes bya bar rig par bya'o //	94.9051157951355
BoktR Bojana tad deha pratizWA vastu SUnyatA mvB	za ba bza' dang de yi lus // gnas kyi gzhi yi stong pa nyid // de yang gang gis ji ltar mthong //	82.4358740375351
tat ca yena yaTA dRzwam yat arTaMtasya SUnyatA tatra BoktR SUnyatA	gang phyir de yang stong pa nyid // dge gnyis thob par bya ba'i phyir // rtag tu sems can phan bya'i phyir // 'khor ba gtang bar mi bya'i phyir // dge ba mi zad bya ba'i phyir // rigs kyang rnam par dag bya'i phyir // mtshan dang dpe byad thob bya'i phyir // sangs rgyas chos rnams dag bya'i phyir //	38.8892503119978
ADyAtmikAni AyatanAni ArabDAH Bojana SUnyatA bAhyAni	byang chub sems dpa' sgrub par byed // de la za ba stong pa nyid ni nang gi skye mched rnams las brtsams so // bza' ba stong pa nyid ni phyi rol gyi rnams so //	80.22523788713751
tad dehaH tayoH BoktR BojanayoH yat aDizWAnam SarIram	de'i lus ni za pa dang bza' ba de gnyis kyi gnas gang yin pa ste khog pa'o //	86.00669575182071
tasya SUnyatA aDyAtma bahirDA SUnyatA iti ucyate	de'i stong pa nyid ni phyi nang stong pa nyid ces bya'o //	92.42421288995702
pratizWAvaH tu BAjana lokaH	gnas kyi gzhi ni snod kyi 'jig rten te /	84.97362661361694
