		10.0
ime Kalu AyuzmantaH catvAraH pArAjikAH DarmAH anvarDa mAsam prAtimokza sUtra uddeSam AgacCanti pAr prmosUmUbaneH jee	tshe dang ldan pa dag pham par 'gyur ba'i chos bzhi po 'di dag ni / zla ba phyed phyed cing so sor thar pa'i mdo gdon pa las 'byung ngo //	79.61591684902321
yaH punar BikzuH BikzUNAm SikzA sAjIva samApannaH SikzAm apratyAKyAya SikzA dOrbalyam anAvizkRtya abrahmacaryam mETunam Darmam pratiantatas tiryagyoni gatayA api sArDam	yang dge slong gang dge slong rnams dang lhan cig bslab pa mtshungs par gyur pas / bslab pa ma phul bslab pa nyams par ma byas par / mi tshangs par spyod pa 'khrig pa las byung ba'i chos brten na tha na dud 'gro'i skye gnas su @5a *// skyes pa dang lhan cig kyang rung ste /	88.76060784429536
ayam api BikzuH pArAjikaH Bavati asaMvAsyaH pAr prmosUmUbaneH jee	dge slong de pham par gyur pa yin gyis / gnas par mi bya'o //	65.44307878250827
yaH punar BikzuH grAma gatam araNya gatam vA parezAm adattam steya saMKyAtam AdadIta	yang dge slong gang gzhan dag gi grong na 'dug pa'am /	63.99778450810296
yad rUpeNa Adatta AdAnena rAjA vA enam gRhItvA rAjamAtraH vA hanyAt vA saMbaDnIyAt vA pravAsayet	dgon pa na 'dug pa ma byin pa rku ba'i grangs su gtogs pa blangs na ci tsam ma byin par blangs pa de rgyal po'am / blon po chen pos bzung nas /	79.02835365006136
vE evam ca enam vadet  tvam BoH puruza cOraH si bAlaH si stenaH sI iti evaMrUpam	de la 'di skad ces / kye mi khyod ni rkun ma'o // byis pa'o // blun pa'o // rku ba'o zhes zer zhing gsod dam / 'ching ngam / spyugs kyang rung ste /	82.89848324217488
adattam BikzuH Adadita	dge slong de ltar ma byin par len na /	69.54962936200594
ayam api BikzuH pArAjayikaH Bavati asaMvAsyaH pAr prmosUmUbaneH jee	dge slong de yang pham par gyur pa yin gyis / gnas par mi bya'o //	64.2280828110148
yaH punar BikzuH manuzyam vA manuzya vigraham vA sva hastena saMcintya jIvitAt vyaparopayet	yang dge slong gang mi'am mir chags pa la bsam bzhin du rang gi lag gis dar te srog bcad dam / de la mtshon byin nam / de la mtshon thogs pa gnyer tam /	87.67042939785419
Sastram vA enAm ADArayet Sastra DArakam vA asya paryezeta maraNAya vA enam samAdApayet maraNa varNam vA asya anusaMvarNayet	de 'chir bcug gam / de la 'chi ba'i bsngags pa brjod kyang rung ste /	50.45248937988684
evam ca enam vadet  haMBo puruza kim tava pApakena aSucinA durjIvitena mRtam te	de la 'di skad ces mi khyod 'tsho ba sdig pa / mi gtsang ba ngan pa 'dis ci zhig bya ste / kye mi khyod gson pa bas shi bla'o zhes zer zhing /	88.22265484272901
Bo puruza jIvitAt varam iti cintA anumatEH citta saMkalpEH aneka paryAyeNa maraNAya	sems kyi 'dod pa dang / sems kyi kun tu rtog pa dag gis rnam grangs du mas de 'chir bcug gam / de la 'chi ba'i bsngags pa brjod de /	81.07569456084158
vA enam samAdApayet maraNa varNam vA asya anusaMvarNayet sa ca tena kAlam kuryAt ayam	de yang rtsom pa des dus byas na /	39.50962122490396
api BikzuH pArAjikaH Bavati asaMvAsyaH pAr prmosUmUbaneH jee	dge slong de yang pham par gyur pa yin gyis / gnas par mi bya'o //	64.79339788006634
yaH punar BikzuH anaBijAnan aparijAnan asantam asaMvidyamAnam anuttara manuzya Darmam	yang dge slong gang mngon par mi shes shing yongs su mi shes la /	67.44730854549078
alam Arya viSeza aDigamam jQAnam vA darSanam sparSa vihAra tAm vA pratijAnIyAt idam jAnAmi idam	mi'i chos bla ma mtha' dang 'phags pa dang / bye @5b brag thob pa dang / shes pa dang / mthong ba dang / reg par spyod pa med la / med bzhin du 'di shes so //	77.55089995768924
paSyAmi iti sa pareNa samayena samanuyujyamAnaH vA asamanuyujyamAnaH vA ApannaH viSudDim	'di mthong ngo zhes khas 'ches pa las de ltung ba byung ba rnam par dag par 'dod nas / dus gzhan zhig na dris kyang rung / ma dris kyang rung /	79.62839498684977
prakzya evam vadet ajAnan eva aham AyuzmantaH vocam jAnAmi iti apaSyAmi iti riktam tucCam	'di skad ces tshe dang ldan pa dag bdag gis ni mi shes par shes so zhes smras / ma mthong bar mthong ngo zhes smras te / gsob / gsog / rdzun du smras so zhes zer na / mngon pa'i nga rgyal ma gtogs te /	82.7972230635335
mRzAvyapalapanam anyatra aBimAnAt ayam api BikzuH pArAjikaH Bavati asaMvAsyaH	dge slong de yang pham par gyur pa yin gyis / gnas par mi bya'o //	61.919997162421204
uddizwAH mayA AyuzmantaH catvAraH pArAjikAH DarmAH yezAm BikzuH anyatama anyatamam Apattim	tshe dang ldan pa dag bdag gis pham par gyur pa'i chos bzhi po dag bton zin to // dge slong gis de dag las ltung ba gang yang rung ba zhig byas na /	86.57876075107276
aDyApatya na laBate BikzuBiH sArDam saMvAsam Bogam vA yaTApUrvam ca taTA apaScAt pArAjikaH Bavati asaMvAsyaH	thog ma ji lta bar phyis kyang de bzhin pham par 'gyur te / dge slong rnams dang lhan cig gnas pa dang; longs spyod du mi dbang gis gnas par mi bya'o //	79.40653859549846
tatra aham AyuzmantaH paripRcCAmi  kaScid sTA atra pariSudDAH	de la bdag gis tshe dang ldan pa dag la / ci 'di la khyed yongs su dag gam zhes dri'o //	82.59701596068277
dvis api tris api paripRcCAmi  kaScid sTA atra pariSudDAH	ci 'di la khyed yongs su dag gam zhes lan gnyis lan gsum du dri'o // 'di la che dang ldan pa dag yongs su dag na /	76.37769863450963
pariSudDAH atra AyuzmantaH yasmAt tUzNIm evam etat DArayAmi	'di ltar cang mi smra bas de de bzhin du 'dzin to //	71.18997435715697
saMGa avaSezAH DarmAH	sdom la / khu ba 'dzin pa 'khrig tshig bsnyen bkur smyan // khang pa khang chen dang ni gzhi med pa // bag tsam dge 'dun dbyen dang de rjes phyogs // khyim sun 'byin dang bka' blo mi bde ba'o //	46.71798626217051
ime Kalu AyuzmantaH trayodaSa saMGa avaSezAH DarmAH anvarDa mAsam prAtimokza sUtra uddeSam AgacCanti sa prmosUmUbaneH jee	tshe dang ldan pa dag dge 'dun lhag ma'i chos bcu @6a *// gsum po 'di dag ni zla ba phyed phyed cing / so sor thar pa'i mdo 'don pa las 'byung ngo //	82.58700326947731
saMcintya Sukra visRzwiH anyatra svapna antarAt saMGa avaSezaH sa prmosUmUbaneH jee	bsam bzhin du khu ba phyung na rmi lam gyi ma gtogs te / dge 'dun lhag ma'o //	73.04559913094225
yaH punar BikzuH avala vi pariNatena cittena mAtR grAmeNa sArDam kAya saMsargam samApadyeta	yang dge slong gang dral cing gyur pa'i sems kyis bud med kyi yul dang lhan cig lus reg par byed dam / lag pa nas bzung ngam / dpung pa nas bzung ngam / lan bu nas bzung ngam /	84.01041736465284
hasta grahaNam vA bAhu grahaNam vA veNI grahaNam vA anyatama anyatamasya vA aFga pratyaFga saMsparSanam	yan lag dang nyid lag gang yang rung ba la nom pa dang / nyug pa bdag gir byed na /	56.154009695873484
vE aFgamarSanam svIkuryAt saMGa avaSezaH sa prmosUmUbaneH jee	dge 'dun lhag ma'o //	51.50644284202939
yaH punar BikzuH avadala vipariNatena cittena mAtR grAmam duzWulayA pApikayA asaByayA mETuna upasaMhitayA vAcA ABAzeta yaTA api tAm ysaMGa avaSezaH	yang dge slong gang dral cing gyur pa'i sems kyis bud med kyi yul la gnas ngan len gyi tshig sdig pa can / tshogs par mi dbyung ba / 'khrig pa las byung ba dang ldan pa dag / skyes bus na chung la ji lta ba bzhin du smras na / dge 'dun lhag ma'o //	87.38677619733551
sa prmosUmUbaneH jee yaH punar BikzuH avadala vipariNatena cittena mAtR grAmasya purastAt AtmanaH kAya paricaryAyAH saMvarNayet etat agram mAtR svasaH paricaryANAm yat uta mAdRSam Bikzum SIlavantam	yang dge slong gang dral cing gyur pa'i sems kyis bud med kyi yul gyi mdun du bdag nyid kyi lus kyi bsnyen bkur bya ba'i phyir 'di lta ste / da lta bu'i dge slong tshul khrims dang ldan pa dge ba'i chos can /	71.03619800261811
kalyANa DarmANam brahmacAriNam anena DarmeNa paricaret yat uta mETuna upasaMhitena saMGa avaSezaH sa prmosUmUbaneH jee	tshangs par spyod pa la 'di ltar 'khrig pa dang ldan pa'i chos 'dis bsnyen bkur byas na / sru 'di bsnyen bkur byas pa rnams kyi nang na mchog yin no zhes bsngags pa brjod na / dge 'dun lhag ma'o //	88.9807625850305
yaH punar BikzuH saMcaritram samApadyeta striyam vA puruza matena puruzam vA strI matena jAyA tvena vA jAri tvena vA antatas tad kzasaMGa avaSezaH sa prmosUmUbaneH jee	yang dge slong gang bud med la skyes pa'i tshig dang / skyes pa la bud med kyi tshig gis chung ma nyid dam / mdza' na mo nyid du smyan byed na tha na thang 'ga' phrad pa yang rung ste / dge 'dun lhag ma'o //	76.77932198930732
svayam yAcitA BikzuNA kuwim kArayitvA asvAmikAm AtmA uddeSikAm prAmANikA kuwiH kArayitavyA	@6b dge slong gis bdag gis bslangs pa / bdag po med pa / bdag gi phyir khang pa rtsig tu 'jug na / dge slong des khang pa tshad bzhin du brtsig tu chug cig / de la khang pa'i tshad ni 'di yin te /	69.8162585411125
tatra idam kuwyAH pramANam dErGyeNa dvAdaSa vitastayaH sugata vitastyA tIryak sapta antarataH	nang gi srid du bde bar gshegs pa'i mtho'i mtho bcu gnyis / zheng du mtho bdun no //	64.49189435678028
tena BikzuNA BikzavaH BinetavyAH vAstu darSanAya aBinItEH BikzuBiH vA astu drazwavyam anAramBam sa parikramam	gzhi blta ba'i phyir dge slong des dge slong dag bkri bar bya'o // khrid pa'i dge slong dag gis kyang gzhi rung ba dang / rtsod pa med pa dang / brtsam du rung bar blta bar bya'o //	84.17949737249198
sa AramBe ced BikzuH vA astuni aparAkrame svayam yAcitAm kuwim kArayet asvAmikAm Atma uddeSakAn	gal te dge slong gis gzhi mi rung ba'am / rtsod pa dang bcas pa'am / brtsam du mi rung bar bdag gis bslangs pa / bdag po med pa / bdag gi phyir khang pa rtsig tu 'jug gam / gzhi blta ba'i phyir dge slong dag kyang mi khrid dam /	72.64488001957797
BikzUn ca na aBinayet vA astu darSanAya anaBinItEH BikzuBiH adarSita vAstuni pramANam	dge slong khrid pa dag la gzhi ston tam /	54.52061968530111
vA atikramet saMGa avaSezaH sa prmosUmUbaneH jee	tshad las 'das na dge 'dun lhag ma'o //	67.97851822926448
mahallakam punar BikzuH vihAram kArayamAnAH sa svAmikam saMGa uddeSakam tena BikzuNA BikzavaH BihitavyAH vAstu darSanAya atas aBinItEH BikzuBiH vA astu drazwavam anAraMBam sa parikramam	dge slong gis bdag po yod pa / dge 'dun gyi phyir gtsug lag khang chen po rtsig tu 'jug na / gzhi blta ba'i phyir dge slong des dge slong dag bkri bar bya'o // khrid pa'i dge slong dag gis kyang gzhi rung ba dang / rtsod pa med pa dang / brtsam du rung bar blta bar bya'o // gal te dge slong gis gzhi mi rung ba'am / rtsod pa dang bcas pa'am /	85.49705865815642
sa AraMBe ced BikzuH vA astuni aparikrame mahantam vihAram kArayitvA yat sa svAmikam saMGa uddeSakam BikzUn ca na aBinayet vAstu darSanA sa prmosUmUbaneH jee	brtsam du mi rung bar bdag po yod pa dge 'dun gyi phyir gtsug lag khang chen po rtsig tu 'jug gam / gzhi blta ba'i phyir dge slong dag kyang mi khrid dam / dge slong khrid pa dag la gzhi mi ston na / dge 'dun lhag ma'o //	83.1248342045235
yaH punar BikzuH dvizwa uddeSAt apratItaH SudDam Bikzum amUlakena pArAjikena DarmeNa anuDvaMsayet	yang dge slong gang khros shing zhe sdang bar @7a *//	62.58803665192839
api eva enam brahmacaryAt cyAvayeyam iti tasya ca apareNa samayena samanuyujyamAnaH vA asamanuyujyamAnaH vA amUlakam eva sva aDikaraNam Bavet BikzuH ca dveze pratizWet dvezeNa avocam iti saMGa avaSezaH	gyur nas / ci nas kyang 'di tshangs par spyod pa dang dbral lo snyam nas /	10.0
sa prmosUmUbaneH jee yaH punar BikzuH dvizwa uddeSAt apratItaH SudDam Bikzum anyasya vA anyaTA BAgIyasya aDikaraNasya kaQcid eva leSa mAtram Darmam upAdAya pArAjikena DarmeNa anuDvaMsayet	dge slong dag pa ltung ba med pa la gzhi med par pham par 'gyur ba'i chos kyis skur pa las de dus gzhan zhig na dris kyang rung / ma dris kyang rung / rtsod pa de yang gzhi med pa yin la / dge slong yang zhe sdang la gnas pas zhe sdang gis smras so zhe na / dge 'dun lhag ma'o //	84.39091706011826
api eva enam brahmacaryAt cyAvayeyam iti tasya ca apareNa samayena samanuyujyamAnasya	yang dge slong khros shing zhe sdang bar gyur nas ci nas kyang 'di tshangs par spyod pa dang dbral lo snyam nas / dge slong dag pa ltung ba med pa la gzhan gyi cha ma yin pa dang lo snyam nas / / mthun pa pham par 'gyur ba'i chos kyis skur pa las de dus gzhan zhig lo snyam nas / / na / dris kyang rung / ma dris kyang rung /	63.574682890244006
vA samanuyujyamAnasya vA anya BAgIyam tat aDikaraNam Bavati kaScid eva leSa uddeSa mAtraH	rtsod pa de yang gzhan gyi cha ma yin pa dang mthun pa yin la / rtsod pa de gzhan gyi cha ma yin pa dang mthun pas bag tsam las bsams pa tsam gyis chos 'ga' zhig blangs par gyur la /	82.15345790849685
DarmaH upAttaH Bavati BikzuH ca dveze pratizWet dvezAt avocam iti saMGa avaSezaH prmosUmUbaneH jee	dge slong yang zhe sdang la gnas pas zhe sdang gis smras so zhe na / dge 'dun lhag ma'o //	72.13845075182854
yaH punar BikzuH samagrasya saMGasya BedAya parAkramet Beda karaNa saMvartanIyam	yang dge slong gang dge 'dun mthun pa dbye ba'i phyir rtul bar byed cing /	76.75883720349981
ca aDikaraNam samADAya pragRhya tizWet sa BikzuH BikzuBiH idam syAt vacanIyaH	dbyen byed par gyur pa'i rtsod pa yang dag par blangs nas rab tu bzung ste 'dug na / dge slong de la dge slong rnams kyis 'di skad ces /	78.75784086545036
mA tvam Ayuzman samagrasya saMGasya BedAya parAkramet Beda karaNa saMvartanIyam	tshe dang ldan pa khyod dge 'dun mthun pa dbye ba'i phyir rtul par ma byed cig /	73.33040907563442
ca aDikaraNam samADAya pragRhya tizWa	dbyen byed par 'gyur ba'i rtsod pa yang dag par blangs nas rab tu bzung ste ma 'dug cig /	68.58940863996366
sametu Ayuzman sArDam saMGena samagraH saMGa sahitaH saMmodamAnaH vivadamAnaH ekAgra Darma uddeSaH eka kzIra udakIBUtaH SAstu darSayamAnaH suKam sparSam vihAram tu niSRja tvam Ayuzman	tshe dang ldan pa dge @7b 'dun dang mthun par gyis shig / dge 'dun mthun zhing mi phyed la kun tu dga' zhing mi rtsod de / mchog gcig 'don pa gcig cing / chu dang 'o ma gcig tu 'dres pa lta bur gyur la / ston pa'i bstan pa yang gsal bar byed na / bde ba la reg par 'gyur gyis /	85.29590718077272
idam evaMrUpam saMGa Beda karaNam vastu	tshe dang ldan pa khyod dge 'dun 'byed par byed pa'i gzhi 'di lta bu 'di thong zhig / ces bsgo bar bya'o // dge slong de la dge slong rnams kyis de skad bsgo ba na /	57.57280365548789
evam ced sa BikzuH BikzuBiH ucyamAnaH taTA eva vastu samAdAya pragRhya tizWet	gal te gzhi de gtong na de lta na legs / gal te mi gtong na gzhi de gtong bar bya ba'i phyir /	75.06920708003138
SudDaH tu pratiniHsRjet iti evam kuSalam na ca pratiniHsRjet dvis api tris api samanuyoktavyaH	lan gnyis lan gsum du yang dag par bsgo bar bya'o // yang dag par bstan par bya'o //	57.92893343461129
samanuSAsitavyaH tasya vastunaH pratiniHsargAya dvis api tris api samanuyujyamAnaH	lan gnyis lan gsum du yang dag par bsgo /	58.78579250974592
