		10.0
evam ca sarvam vijQeyam parikalpita svaBAva tvAt vastutas na vidyate vijQAnam punar pratItyasamutpanna tvAt dravyataH sti iti aByupeya	de ltar na shes bya thams cad kun brtags pa'i ngo bo nyid yin pas dngos po med do // rnam par shes ba ni rten cing 'brel bar 'byung bas rdzas su yod par khas blang ngo //	85.7554361730719
pratItyasamutpanna tvam punar vijQAnasya pariNAma Sabdena jQApitam	rnam par shes pa rten cing 'brel bar 'byung ba ni gyur ba'i sgras bstan pa'o //	70.82466910883512
kaTam etat gamyate vinA bAhyena arTena vijQAnam eva arTa AkAram utpadyate iti	phyi rol gyi don med par rnam par shes pa nyid don gyi rnam par 'byung ba 'di ji ltar shes par rung zhe na /	85.96489898445435
bAhyaH hi arTaH sva ABAsa vijQAna janaka tvena vijQAnasya Alambana pratyayaH izyate na kAraNa tva mAtreNa samanantara Adi pratyayAt viSeza apras	phyi rol gyi don ni bdag snang ba'i rnam par shes pa skyed pa'i phyir rnam par shes pa'i dmigs pa'i rkyen du 'dod kyi byed rgyu tsam du 'dod pa ni ma yin te / de ma thag pa'i rkyen la sogs pa dang bye brag med par 'gyur ba'i phyir ro //	95.39502961804743
saQcita AlambanAH ca paQca vijQAna kAyAH tad AkAra tvAt	rnam par shes pa'i tshogs lnga po dag ni ba bstsags pa la dmigs pa ste / de'i rnam pa dang 'dra ba'i phyir ro // bstsags pa ni cha @148a * //	88.28092545707487
na ca saQcitam avayava saMhati mAtrAt anyat vidyate	shas 'dus pa tsam las gud na med de /	79.48005069268717
tad avayavAn apohya saQcita AkAra vijQAna aBAvAt	cha shas de dag brtsal na bstsags pa'i rnam pa'i rnam par shes pa med pa'i phyir ro //	85.80819114824034
tasmAt vinA eva bAhyena arTena vijQAnam saQcita AkAram utpadyate	de bas na phyi rol gyi don med par rnam par shes pa bstsags pa'i rnam par 'byung ngo //	89.43220645836668
na ca paramANavaH eva saMcitAH tasya Alambanam paramANUnAm atadAkAra tvAt	rdul phra rab bsags pa dag nyid ni rdul phra rab dag ni de'i rnam pa ma yin pa'i phyir ro //	87.84938378829851
na hi asaQcita avasTAtaH saQcita avasTAyAm paramANUnAm kaScid Atma atiSayaH	rdul phra rab rnams ma bstsags pa'i dus na yang rang bzhin bye brag tu gyur ba ci ro // yang med de /	80.02705874454318
tasmAt asaQcita vat saQcitAH api paramANavaH na eva Alambanam	de bas na rdul phra rab rnams ma bstsags pa bzhin du bstsags pa yang dmigs par mi rung ngo //	82.02291480055244
anyaH tu manyate ekEka paramANuH anya nirapekzyaH tIndriyaH bahavaH tu paraspara apekzAH indriya grAhyAH	gzhan dag rdul phra rab re re gzhan la mi ltos pa ni dbang pos mi rtogs kyi /	73.00869540272481
tezAm api sa apekza nirapekza avasTayoH Atma atiSaya aBAvAt ekAntena indriya grAhya tvam atIndriya tvam vA	dbang po phan tshun ltos pa ni dbang pos bzung ba'o snyam du sems pa de dag gi yang ltos pa dang mi ltos pa'i dus na rang bzhin bye brag tu gyur pa med pas dbang pos gzung ba'am / dbang pos mi rtogs pa gcig tu 'gyur ro //	87.13738620443752
yadi ca paramANavaH eva paraspara apekzAH vijQAnasya vizayIBavanti	gal te phan tshun ltos pa'i rdul phra rab nyid rnam par shes pa'i yul du gyur du zin na ni /	90.29515916961836
evam sati yaH yam Gawa kuxya Adi AkAra BedaH vijQAne sa na syAt praramANUnAm atadAkAra tvAt	de lta na bum pa dang rtsig pa la sogs pa'i rnam pa tha dad pa gang yin pa de rnam par shes pa la 'byung bar mi ni / 'gyur te / rdul phra rab dag de'i rnam pa ma yin pa'i phyir ro //	87.15127148190095
na ca anya nirBAsasya vijQAnasya anya AkAraH vizayaH yujyate tiprasaFgAt	rnam par shes pa la snang ba yang gzhan la yul yang rnam pa gzhan du ni ha cang thal bar 'gyur bas mi rigs so //	92.80856946155347
na ca paramANavaH stamBa Adi vat paramArTataH santi arvAk maDya para BAga sadBAvAt	rdul phra rab dag kyang tshu rol dang pha rol dang dbus kyi cha yod pas ka ba la sogs pa bzhin du don dam par yod pa ma yin no //	90.72960684656324
tad anaByupagame vA pUrva dakziNA para uttara Adi diS BedaH yaH sa paramANoH na syAt	de ni khas mi len na ni rdul phra rab la shar dang / lho dang / nub dang ; byang la sogs pa'i phyogs tha dad pa med par 'gyur ro //	89.85149854994553
tatas ca vijQAna vat paramANoH api amUrta tvam adeSa sTa tvam ca prasajyate	de'i phyir rnam par shes pa bzhin du rdul phra rab kyang lus pa med pa dang / yul na mi gnas par 'gyur ro //	84.0670625744713
evam bAhya arTa aBAvAt vijQAnam eva arTa AkAram utpadyate svapna vijQAna vat iti aByupeyam	de lta na 'o na phyi rol gyi don med pa'i phyir rnam par shes pa nyid don gyis rnam par 'byung ste / rmi lam gyi rnam par shes pa dang mtshungs par khas blang ngo //	89.93879750562354
vedanA AdayaH pi na atIta anAgatAH tad AkAra vijQAna janakAH nirudDa ajAta tvAt	tshor ba la sogs pa dag kyang 'das pa dang ma 'ongs pa ni de'i rnam pa'i rnam par shes pa skyed pa ma yin te / 'gag pa dang ma skyes pa'i phyir ro //	90.40877707184538
na ca vartamAnA vartamAna janakAH utpadyamAna avasTAyAm asattvAt	da ltar gyi dag kyang da ltar gyi rnam par shes pa skyed pa ma yin te / skye ba'i @148b tshe na ni med pa'i phyir ro //	90.81597486817962
utpanna avasTAyAm vijQAnasya api tad AkAreNa utpanna tvAt na kiQcid kartavyam asti iti manaH vijQAnam api anAlambanam eva utpadyate anyaH tu Aha	skyes pa'i tshe na ni rnam par shes pa yang de'i rnam par shes pa'i phyir bya ba cung zad kyang med pas yid kyi rnam par shes pa yang dmigs pa med pa nyid du skye'o //	81.97051337952533
asati Atmani muKye Darmezu ca upacAraH na yujyate	gzhan dag na re bdag dang chos dmigs su med na nya bar 'dogs par mi rung ste /	80.18724052038692
upacAraH hi trizu satsu Bavati na anyatama aBAve muKya padArTe tad sadRSe nyasmin vizaye tayoH ca sAdRSye	nye bar 'dogs pa ni gsum yod na 'gyur gyi / gang yang rung ba zhig med na mi 'gyur te / don gyi dngos dang / de dang 'dra ba'i yul gzhan dang / de gnyi ga dang 'dra ba ste /	88.82332127618665
tat yaTA muKye gnO tad sadRSe ca mANavake tayoH ca sADAraNe Darme kapila tve tIkzNa tve vA sati agniH mANavakaH iti upacAraH kriyat	dper na don gyi dngos me dang de dang 'dra ba bram ze'i khye'u dang / de gnyi ga'i thun mong gi chos ser ba nyid dam rno ba nyid yod na bram ze'i khye'u la me nye bar 'dogs par byed pa lta bu'o zhes zer ro //	92.82890401021473
atra hi agniH mANavakaH iti jAtiH dravyam vA upacaryate uBayaTA api upacAra aBAvaH	'di la bram ze'i khye'u la me nye bar 'dogs pa ni / rigs ma rdzas shig nye bar 'dogs grang na nye bar 'dogs pa gnyi ga yang med do //	91.75514470261993
tatra tAvat na jAteH sADAraNam kapila tvam tIkzNa tvam vA	de la re zhig thun mong gi chos ser ba nyid dam rno ba nyid ni me'i rigs kyis ma yin no //	87.95041354978547
na ca sADAraNa Darma aBAve mANavake jAteH upacAraH yujyate tiprasaFgAt	thun mong gi chos med par bram ze'i khye'u la rigs nye bar gdags su mi rung yin no // ste / ha cang thal bar 'gyur ro //	93.21969741074255
atad Darma tve pi jAteH tIkzNa tva kapila tvayoH jAtya vinABOvi tvAt mANavake jAti upacAraH Bavizyati	rigs chos de gnyis dang ldan pa ma yin yang rno ba nyid dang ser ba nyid rigs med par mi 'byung ba'i phyir bram ze'i khye'u la rigs nye bar 'dogs par 'gyur ro zhe na /	92.20475295046337
jAti aBAve pi tIkzNa tva kapila tvayoH mANavake darSanAt avinA aBAvi tvam ayuktam	rigs med par yang rno ba nyid dang / ser ba nyid bram ze'i khye'u la mthong ba'i phyir med par mi 'byung ba yang rigs pa ma yin no //	90.94436900713205
avinA aBAvi tve ca upacAra aBAvaH gnO iva mANavake pi jAti sadBAvAt	med par mi 'byung ba ni nye bar 'dogs pa la med de / me bzhin du bram ze'i khye'u la yang rigs yod pa'i phyir ro //	91.4814344738193
tasmAt na mANavake jAti upacAraH saMBavati	de bas na bram ze'i khye'u la rigs nye bar gdags su mi rung ngo //	88.02620934933837
na api dravya upacAraH sAmAnya Darma aBAvAt	rdzas su nye bar gdags su mi rung ste / spyi'i chos med pa'i phyir ro //	89.81066161668714
na hi yaH gneH tIkzNaH guNaH kapilaH vA saH eva mANavake	me'i yon tan rno ba'am ser ba gang yin pa de nyid ni bram ze'i khye'u la med do // ci'i phyir zhe na /	88.87990610997551
kim tarhi tatas nyaH	de de las gzhan te /	84.84236812591553
viSezasya sva ASraya pratibadDa tvAt na vinA agni guNena agneH mANavake upacAraH yuktaH	bye brag ni rang gi gnas dang 'brel ba'i phyir ro // me'i yon tan med par bram ze'i khye'u la me nye bar gdags pa ni mi rigs so //	90.2376546451286
agni guNa sAdRSyAt yuktaH iti ced	gal te me'i yon tan dang 'dra bas rigs so zhe na /	90.86260619163514
evam api agni guNasya eva tIkzNasya kapilasya vA mANavaka guNe tIkzNe kapile vA sAdRSyAt upacAraH yuktaH na tu mANavake gneH guNa sAdR	de ltar na yang 'dra ba'i phyir me'i yon tan rno ba nyid dang ser ba nyid bram ze'i khye'u'i yon tan rno ba nyid dang ser ba @149a * // nyid la nye bar gdags su ni rung gi // yon tan 'dra bas bram ze'i khye'u la me nye bar gdags su ni mi rung ste / me na yon tan gyi 'dra ba dang 'brel ba med pa'i phyir ro //	74.80397256615987
tasmAt dravya upacAraH pi na eva yujyate	de lta bas na rdzas nye bar gdags su yang mi rung ngo // don gyi dngos kyang med de /	87.867316367419
muKyaH pi padArTaH na eva asti tad svarUpasya sarva jQAna aBiDAna vizaya atikrAnta tvAt praDAne hi guNa rUpeNa eva jQAna aBiDAne pravartete tad svarUpa asaMsparSAt	de'i rang gi ngo bo ni shes pa dang brjod pa thams cad kyi yul las 'das pa'i phyir ro // gtso bo la shes pa dang brjod pa yon tan gyi tshul gyis 'jug par zad de / de'i rang rang gi ngo bo la ni mi reg go //	84.39652587905303
anyaTA ca guNa vEyarTya prasaFgaH	gzhan du na yon tan don med par 'gyur ro //	92.3814843532651
na hi jQAna aBiDAna vyatiriktaH nyaH padArTa svarUpa paricCitti upAyaH sti iti atas praDAna svarUpa vizaya jQAna aBiDAna aBAvAt na eva muKyaH padAsti iti avagantavyam	shes pa dang brjod pa ma gtogs par don gyi dngos kyi rang gi ngo bo yongs su gcod pa'i thabs gzhan med pas de'i phyir gtso bo'i rang gi ngo bo'i yul la shes pa dang brjod pa med pas don gyi dngos po med par khong du chud par bya'o //	82.6224705856576
evam yAvat Sabde saMbanDa aBAvAt jQAna aBiDAna aBAvaH evam ca aBiDAna aBiDeya aBAvAt na eva muKyaH padArTaH sti	de bzhin du sgra'i bar du 'brel ba med par shes pa dang / brjod pa med pa yang med do // de ltar na brjod ba dang brjod par bya ba med pas don gyi dngos po med do //	84.51410574624919
api ca sarve eva ayam gONaH eva na muKyaH sti	yang 'di dag thams cad ni btags pa nyid de dngos ni med do //	84.05923269665774
gONaH hi nAma yaH yatra avidyamAnena rUpeNa pravartate	btags pa zhes bya ba ni gang med pa'i tshul gyis 'jug pa ste /	83.27188393830032
sarvaH ca SabdaH praDAne vidyamAnena eva guNa rUpeNa pravartate atas muKyaH na asti eva	sgra thams cad kyang gtso bo la med par btags pa'i ngo bos 'jug go // de bas na dngos po med pa nyid de /	85.02600367203156
tatra yat uktam asati Atmani muKye Darmezu ca upacAraH na yuktaH iti tat ayuktam	de la bdag dang chos su med na nye bar 'dogs pa mi rigs so zhes smras pa gang yin pa de mi rigs so //	87.19862182251838
vijQAna pariNAmaH kati praBedaH iti na jQAyate	rnam par shes pa gyur pa rab tu dbye ba yod pa mi shes te /	87.75489517450379
atas tad praBeda upadarSana arTam Aha pariNAmaH sa ca triDA  d	de bas na de'i dbye ba rab tu bstan pa'i phyir gyur pa de yang rnam gsum ste zhes bya ba smos so //	90.82717446682342
yatra Atma Adi upacAraH Darma upacAraH ca sa punar hetu BAvena Pala BAvena ca Bidyate	gang la bdag nye bar 'dogs pa dang / chos nye bar 'dogs pa de yang rgyu'i dngos po dang 'bras bu'i dngos pos tha dad pa'o //	86.62844389294781
tatra hetu pariNAmaH yAlaya vijQAne vipAka nizyanda vAsanA paripuzwiH	de la rgyur 'gyur ba ni kun gzhi rnam par shes pa la rnam par smin pa dang rgyu mthun pa'i bag chags rgyas pa gang yin pa'o //	91.74792128369543
Pala pariNAmaH punar vipAka vAsanA vRtti lABAt Alaya vijQAnasya pUrva karma Akzepa parisamAptO yA nikAya sa BAga antarezu aBinirvRttiH	'bras bur gyur pa ni sngon gyi las kyis 'phangs pa yongs su rdzogs la /	59.81752610121518
nizyanda vAsanA vRtti lABAt ca yA pravRtti vijQAnAnAm klizwasya ca manasaH Alaya vijQAnAt aBinirvRttiH	rnam par smin pa'i bag chags 'byung ba rnyed nas ris mthun pa gzhan dag tu kun gzhi rnam par shes pa mngon par 'grub pa gang yin pa dang / rgyu mthun pa'i bag chags 'byung ba rnyed nas 'jug pa'i rnam par shes pa dang nyon mongs pa can gyi yid @149b kun gzhi'i rnam par shes pa las mngon par 'grub pa gang yin pa'o //	75.9294404841049
tatra pravRtti vijQAnam kuSala akuSalam Alaya vijQAne vipAka vAsanAm nizyanda vAsanAm ca ADatte	de la 'jug pa'i rnam par shes pa dge ba dang mi dge ba ni kun gzhi rnam par shes pa la rnam par smin pa'i bag chags dang rgyu mthun pa'i bag chags skyed do //	93.4067547073688
avyAkRtam klizwam ca manaH nizyanda vAsanAm eva	lung du ma bstan pa dang / nyon mongs pa can gyi yid ni rgyu mthun pa'i bag chags nyid skyed do //	91.62337109402777
yaH sO triviDaH pariNAmaH uktaH sO api na jQAyate	gyur pa rnam pa gsum bshad pa gang yin pa de yang mi shes nas /	86.46118623555444
atas tad Beda pradarSana arTam Aha	de bas na de'i rab tu dbye ba bstan pa'i phyir ro //	87.22797122368445
vipAkaH mananA AKyaH ca vijQaptiH vizayasya ca  ab	rnam par smin dang ngar sems dang // yul la rnam par rig pa'o // zhes bya ba smos so //	91.49075971180213
iti  saH eza triviDaH pariNAmaH vipAka AKyaH manana AKyaH vizaya vijQapti AKyaH ca	gyur pa rnam pa gsum po de dag ni rnam par smin pa zhes bya ba dang / ngar sems pa zhes bya ba dang / yul la rnam par rig pa zhes bya'o //	91.41902478459579
tatra kuSala akuSala karma vAsanA paripAka vaSAt yaTAkzepam Pala aBinirvRttiH vipAkaH	de la las dge ba dang mi dge ba'i bag chags yongs su smin pa'i dbang gis ji ltar 'phangs pa'i 'bras bu mngon par 'grub pa ni rnam par smin pa'o //	93.92019446185215
klizwam manaH nityam mananA Atmaka tvAt manana AKyam	nyon mongs pa can gyi yid ni rtag tu ngar sems pa'i bdag nyid yin pas ngar smin pa'o //	88.45479511511688
rUpa Adi vizaya pratyavaBAsa tvAt cakzuH Adi vijQAnam zaz prakAram api vizaya vijQaptiH	sems pa'o // gzugs la sogs pa yul so sor snang bas mig la sogs pa'i rnam par shes pa rnam pa drug ni yul la rnam par rig par bya'o //	92.68580748984785
tad svarUpa nirdeSam antareNa na tat pratIyate iti atas yasya yat sva rUpam tat yaTAkramam pradarSayan Aha	de'i rang gi ngo bo bshad pa med par de mi rtogs pas de bas na rang gi ngo bo gang yin pa de rim pa bzhin du rab tu bstan pa'i phyir /	87.83581536870328
tatra Alaya AKyam vijQAnam vipAkaH sarva bIjakam cd	de la kun gzhi rnam shes ni // rnam smin sa bon thams cad pa // zhes bya ba smos so //	91.3984715079675
iti  tatra iti yaH yam anantara uktaH triviDaH pariNAmaH	de la zhes bya ba ni gang gyur pa rnam pa gsum bshad ma thag pa la bya'o //	91.79827366425252
Alaya AKyam iti AlayavijQAna saMjQakam yat vijQAnam sa vipAka pariNAmaH	kun gzhi zhes bya ba ni kun gzhi rnam par shes pa la bya'o // rnam par shes pa gang yin pa de rnam par smin par gyur pa'o //	94.01098265808152
tat ca sarva sAMkleSika Darma bIja sTAna tvAt AlayaH	de kun nas nyon mongs pa'i chos thams cad kyi sa bon gyi gnas yin pas kun gzhi ste /	89.95716220966739
AlayaH sTAnam iti paryAyO	kun gzhi dang rten zhes bya ba ni rnam grangs su gtogs pa'o //	86.21992877221876
aTa vAlIyante upanibaDyante smin sarva DarmAH kArya BAvena tat vAlIyate upanibaDyate kAraNa BAvena sarva Darmezu iti AlayaH	yang na de la chos thams cad 'bras bu'i dngos por 'jug cing 'brel ba'am de chos thams cad la rgyu'i dngos por 'jug cing 'brel bas kun gzhi'o //	84.04910767026244
vijAnAti iti vijQAnam	rnam par shes par byed pas rnam par shes pa'o //	94.4167628288269
sarva DAtu gati yoni jAtizu kuSala akuSala karma vipAka tvAt vipAkaH	khams dang / 'gro ba dang / skye gnas dang / rigs thams cad du las dge ba dang mi dge ba'i rnam bar smin pas rnam par smin pa'o //	91.36060854301077
sarva Darma bIja ASraya tvAt sarva bIjakam	chos thams cad kyi sa bon @150a * // gyi gnas yin pas sa bon thams cad pa'o //	88.93614203783818
yadi pravRtti vijQAna vyatiriktam Alaya vijQAnam asti tatas sya Alambanam AkAraH vA vaktavyaH	gal te 'jug pa'i rnam par shes pa las gud na kun gzhi rnam par shes pa yod na go ba de'i phyir dmigs pa dang rnam pa yang brjod dgos te /	90.53613847188412
na hi nirAlambanam nirAkAram vA vijQAnam yujyate	dmigs pa med pa dang / rnam pa med pa'i rnam par shes pa ni mi rung ngo //	89.30073998921459
na eva tat nirAlambanam nirAkAram vezyate	de dmigs pa med pa dang rnam pa med par ni mi 'dod mod kyi /	87.40118427156787
kim tarhi  aparicCinna Alambana AkAram	'on kyang dmigs pa dang rnam pa yongs su ma chad pa'o //	89.85133777345929
kim kAraNam	ci'i phyir zhe na /	88.69627443112826
yasmAt AlayavijQAnam dviDA pravartate aDyAtmam upAdAna vijQaptitaH bahirDA paricCinna AkAra BAjana vijQaptitaH ca	'di ltar kun gzhi rnam par shes pa ni nang gi nye bar len pa'i rnam par rig pa dang / phyi rol gyi rnam pa yongs su ma chad pa snod kyi rnam par rig pa dang rnam pa gnyis su 'byung ste /	94.102712836026
tatra aDyAtmam upAdAnam parikalpita svaBAva aBiniveSa vAsanA sADizWAnam indriya rUpam nAma ca	de la nang gi nye bar len ba ni kun brtags pa'i ngo bo nyid la mngon par zhen pa'i bag chags dang / gnas dang bcas pa'i dbang po'i gzugs dang ming ste /	93.71057642965594
asya Alambanasya ati sUkzma tvAt	de'i dmigs pa shin tu phra ba'i phyir ro // de ni len pa dag dang gnas //	79.86281959551789
asaMvidita kopa Adi sTAna vijQaptikam ca tat  ab	rnam par rig pa mi rig ste //	59.08221870455248
