		10.0
kim upAdAya skanDAH paQca eva	ci'i phyir phung po rnams lnga kho na zhe na /	94.71903388396554
paMcAkAra Atma vastu udBAvana tAm upAdAya	bdag gi gzhi rnam pa lnga brjod pa'i phyir te /	75.48866024930426
sa parigraha deha AtmavaH tu upaBoga Atmavastu aBilApa AtmavaH tu sarva Darma aDarma aBisaMskAra Atma vastu aBiDs tad ASraya Atma svastu ca upAdAya	bdag gi gzhi lus yongs su gzung ba dang bcas pa brjod pa dang / bdag gi gzhi longs @45a * // spyod brjod pa dang / bdag gi gzhi tha snyad brjod pa dang / bdag gi gzhi chos dang chos ma yin pa mngon par 'du byed pa brjod pa dang / bdag gi gzhi de dag gi gnas brjod pa'i phyir ro //	81.25747214772927
kim upAdAya DAtovaH zwAdaSa eva	ci'i phyir khams rnams bcva brgyad kho na zhe na /	90.73095064163208
dvAByAm deha parigrahAByAm atIta varttamAna zaxa AkAra upaBoga DAraNa tAm upAdAya	lus dang / yongs su gzung ba gnyis kyis / 'das pa dang da ltar gyi nye bar spyod pa rnam pa drug 'dzin pa'i phyir ro //	89.69216016122226
kim upAdAya AyatanAni dvAdaSa eva	ci'i phyir skye mched rnams bcu gnyis kho na zhe na /	95.25180965999387
dvAByAm deha parigrahAByAm anAgata zaxa AkAra upaBogAya dvAra tAm upAdAya	lus dang yongs su gzung ba gnyis nyid / ma 'ongs pa'i nye bar spyod pa rnam pa drug skye ba'i sgo'i phyir ro //	86.95512358407608
kasmAt skanDAH upAdAnam iti ucyante	ci'i phyir nye bar len pa'i phung po rnams zhes bya zhe na /	93.20914729436238
upAdAnena sahita tvAt skanDAH upAdAnami ti ucyante	nye bar len pa dang ldan pas de'i phyir nye bar len pa'i phung po rnams zhes bya'o //	84.63847955834851
upAdAnam katamat	nye bar len pa gang zhe na /	90.98663984026227
skanDezu cCandaH rAgaH ca	'dir 'dun pa dang / 'dod chags gang yin pa'o //	88.08212367524492
kasmAt HcCandaH rAgaH ca upAdAnam iti ucyate	ci'i phyir 'dun pa dang 'dod chags nyid nye bar len pa zhes bya zhe na /	90.28303936126636
anAgata varttamAna skanDAnAm aBinirvarttanataH parihArataH ca	ma 'ongs pa dang da ltar gyi phung po mngon par 'grub pa dang / yongs su mi gtong ba'i phyir te /	86.80240879008167
anAgate BilAzAt varttamAne DAvasAnAt ca cCandaH rAgaH ca upAdAnam iti ucyate	ma 'ongs pa la 'dod pa dang / da ltar la lhag par chags pa'i phyir ro //	79.66986162933662
kasmAt DAtavaH AyatanAni ca sa upAdAna DarmAH iti ucyante	ci'i phyir khams rnams dang / skye mched rnams nye bar len pa dang bcas pa'i chos rnams zhes bya zhe na /	94.1714772146082
tatra skanDa vat nirddeSaH	de la phung po bzhin du bshad do //	76.20862415858679
kiMlakzaNam rUpam	gzugs kyi phung po'i mtshan nyid ci zhe na /	59.09122024882924
rUpaNa lakzaNam rUpam tat dviviDam	gzugs su yod pa rnam pa gnyis kyis gzugs su yod pa'i mtshan nyid de /	85.7579868664703
sparSena rUpaNam pradeSena rUpaNam ca	reg pas gzugs su yod pa dang / yul dpyad pas gzugs su yod pa'o //	84.23300027418819
sparSena rUpaNam katamat	reg pas gzugs su yod pa gang zhe na /	90.44622845263095
kara caraNa pAzANa Sasra daNxa SIta uzNa kzuD pipAsA maSaka daMSa sarpa vRScika AdInAm sparSena vyAbADanam	lag pa'i 'dus te reg pas reg na gzugs su rung ba dang / bong ba'i 'dus te reg pa dang / dbyig pa'i 'dus re reg pa dang / mtshon cha'i 'dus re reg pa dang / grang ba dang / tsha ba dang / bkres pa dang / skom pa dang / sprang bu dang / sha sprang dang / rlung dang / nyi ma dang / sdig sprul gyi 'dus te reg pas reg na gzugs su rung ba'o //	72.32192806052568
pradeSena rUpaNam katamat	yul dpyad pas gzugs su yod pa gang zhe na /	75.34106120397878
deSena rUpaNa midam ca idam ca rUpam evam ca evam ca rUpam iti praNihita apraNihita cetaH vitarkeNa pratibimba citrIkAra tA	gang yul la gzugs 'di dang 'di'o // gzugs 'di lta @45b bu dang 'di lta bu'o zhes mnyam par gzhag pa'am / mnyam par ma bzhag pa'i yid rtog pa dang mtshungs par ldan pas bkra bar 'dzin pa'o //	80.07517679910134
kiMlakzaNA vedanA	tshor ba'i mtshan nyid ci zhe na /	85.29404902458191
anuBava lakzaNA vedanA	myong ba'i mtshan nyid de //	86.96545440810067
nAnAviDAnAm SuBa SuBAnAm karmaNAm Pala vipAkam pratyanuBavanti anena iti anuBavaH	myongs ba'i ngo bo gang gis dge ba dang mi dge ba'i las rnams kyi 'bras bu rnam par smin pa so sor myong ba'o //	86.47290370939487
kiMlakzaNA saMjQA	'du shes kyi mtshan nyid ci zhe na /	77.45051063431634
saMjAnanA lakzaNA saMjQA	'dus te shes par byed pa'i mtshan nyid de /	69.55709334306938
saMjQA nAnA Darma pratibimba udgrahaNa svaBAvA yayA drazwa Sruta mata vijQAtAn arTAn vyavaharati	mtshan mar 'dzin pa dang / bkra bar 'dzin pa'i ngo bo gang gis ji ltar mthong ba dang / thos pa dang / bye brag phyed pa dang / rnam par shes pa'i don rnams la tha snyad 'dogs pa'o //	79.96697984494581
kiMlakzaNaH saMskAraH	'du byed rnams kyi mtshan nyid ci zhe na /	81.55425691604614
aBisaMskAra lakzaNaH saMskAraH	mngon par 'du byed pa'i mtshan nyid de /	91.50611615180969
saMskAra BisaMskAra svaBAvaH yena kuSala akuSalAvya kRtezu pakzezu cittam prerayati	sems kyi mngon par 'du byed pa'i ngo bo gang gis dge ba dang / mi dge ba dang / lung du ma bstan pa dang / gnas skabs sna tshogs rnams su sems 'jug par byed pa'o //	84.88033224403146
kiMlakzaNam aBiDs  vijQAnam	rnam par shes pa'i mtshan nyid ci zhe na /	70.53636101314
vijAnana alakzaNam vijQAnam	rnam par shes par byed pa'i mtshan nyid de /	73.66651879657398
vijQAnam yena rUpa Sabda ganDa rasa sparSa DarmAn nAnA vizayAn vijAnAti	rnam par shes par byed pa'i ngo bo gang gis / gzugs rnams kyang rnam par shes pa dang / sgra dang dri dang ro dang reg bya dang / chos rnams kyang rnam par shes pa'o //	82.46545272554565
cakzuH DAtuH kiMlakzaNaH	mig gi khams kyi mtshan nyid gang zhe na /	74.3122523852757
yena cakzuzA rUpANi dRzwavAn paSyati yat ca tasya bIjam upacitam Alaya vijQAnam tat cakzuH	mig gang gis gzugs rnams mthong bar gyur pa dang / lta ba dang / de'i sa bon bsags pa dang / rnam par smin pa'i kun gzhi rnam par shes pa gang yin pa de mig gi khams kyi mtshan nyid do //	88.35100962868562
yaTA cakzuH DAtu lakzaNam taTA Srotra GrANa jihya kAya manaH DAtUnAm api lakzaNAni	mig gi khams kyi mtshan nyid ci lta ba bzhin du / rna ba dang sna dang lce dang lus dang yid kyi khams kyi mtshan nyid kyang de bzhin no // gzugs kyi khams kyi mtshan nyid gang zhe na /	86.86567136897678
rUpa DAtuH kiMlakzaNaH rUpam yat cakzuzA dRzwam dRSyate ca yat ca tatra cakzuH DAtoH ADipatyam tad rUpa DAtu lakzaNam	mig gang gis gzugs gang dag mthong bar gyur pa dang / mthong ba rnams dang / de la mig gi khams dbang byed pa nyid gang yin pa de gzugs kyi khams kyi mtshan nyid do // gzugs kyi khams kyi mtshan nyid ji lta ba bzhin du /	88.0145574942064
yaTA rUpa DAtu lakzaNam taTA Sabda ganDa rasa sparSa Darma DAtUnAm api lakzaNAni cakzUH vijQAna DAtuH kiMlakzaNaH	sgra dang ro dang reg bya dang / chos kyi khams kyi mtshan nyid kyang de bzhin no // mig gi rnam par shes @46a * // pa'i khams kyi mtshan nyid gang zhe na /	86.79186243179913
cakzuH ASrayA rUpa AlambanA rUpa prativijQaptiH yat ca tasya bIjam upacitam	rten mig dang dmigs pa gzugs kyis / gzugs su snang ba'i rnam par rig pa gang yin pa dang / de'i sa bon bsags pa dang / rnam par smin pa'i kun gzhi rnam par shes pa gang yin pa de /	85.71443381638161
vipAka Alaya vijQAnam tat cakzuH vijQAna DAtu lakzaNam	mig gi rnam par shes pa'i khams kyi mtshan nyid do //	80.6343735777458
yaTA cakzuH vijQAna DAtu lakzaNam taTA Srotra GrANa jivhA kAya manaH vijQAna DAtUnAm api lakzaNAni	mig gi rnam par shes pa'i khams kyi mtshan nyid ji lta ba bzhin du / rna ba dang sna dang lce dang lus dang / yid kyi rnam par shes pa'i khams kyi mtshan nyid kyang de bzhin no //	91.36916340192157
Ayatanam kiMlakzaNam	skye mched kyi mtshan nyid gang zhe na / de ni khams bzhin du blta ste /	58.77106081114874
DAtu vat yaTAyogam veditavyam	de yang ji ltar mthun mthun du sbyar ro //	87.93329084487188
rUpa skanDa vyavasTAnam katamat	gzugs kyi phung po'i rnam par gzhag pa gang zhe na /	96.47830858597388
yat kiMcid rUpam sarvam tat catvAri mahABUtAni catvAri ca mahABUtAni upAdAya	gzugs gang yin pa ci yang rung ste / de thams cad 'byung ba chen po bzhi dag dang / 'byung ba chen po bzhi dag rgyur byas pa'o //	95.54962726395541
katamAni catvAri mahABUtAni	'byung ba chen po bzhi dag gang zhe na /	95.94837951660156
pRTivI DAtuH abDAtuH tejaH DAtuH vAyuDAtuH ca	sa'i khams dang / chu'i khams dang / me'i khams dang / rlung gi khams so // sa'i khams gang zhe na / sra ba nyid do //	90.46418988846779
pRTivI DAtuH katamaH	chu'i khams gang zhe na /	82.17811989784241
kaWina tA	gsher ba nyid do //	70.2713326905903
abDAtuH katamaH nizyandatA tejaH DAtuH katamaH	me'i khams gang zhe na /	72.9963534673055
uzNa tA	tsha ba nyid do //	84.747459464603
vAyuDAtuH katamaH	rlung gi khams gang zhe na /	86.48788496426174
kampanatA	yang zhing g-yo ba nyid do //	68.76865184718164
upAdAya rUpam katamat cakzuH indriyam Srotra indriyam GrANa indriyam jivha indriyam kAya indriyam rUpa Sabda ganDa rasa sprazwavyAnAm eka deSaH Darma Ayatana saMgRhItam	rgyur byas pa'i gzugs gang zhe na / mig gi dbang po dang / rna ba'i dbang po dang / sna'i dbang po dang / lce'i dbang po dang / lus kyi dbang po dang / gzugs dang / sgra dang / dri dang / ro dang / reg bya'i phyogs gcig dang / chos kyi skye mched pa'i gzugs so //	90.38829856422282
cakzuH indriyam katamat	mig gi dbang po gang zhe na /	95.19299968357744
catvAri mahABUtAni upAdAya cakzu vijQAnA SrayaH rUpa prasAdaH	'byung ba chen po bzhi dag rgyur byas pa / mig gi rnam par shes pa'i rten gzugs dang ba'o //	92.2298582912525
Srotra indriyam katamat	rna ba'i dbang po gang zhe na /	92.77641041817203
catvAri mahABUtAni upAdAya Srotra vijQAna ASrayaH rUpa prasAdaH	'byung ba chen po bzhi dag rgyur byas pa / rna ba'i rnam par shes pa'i rten gzugs dang pa'o //	95.64247515950102
GrANa indriyam katamat	sna'i dbang po gang zhe na /	88.79957277434212
catvAri mahABUtAni upAdAya GrANa vijQAna ASrayaH rUpa prasAdaH	'byung ba chen po bzhi dag rgyur byas pa / sna'i rnam par shes pa'i rten gzugs dang pa'o //	95.36299786821336
jivha indriyam katamat	lce'i dbang po gang zhe na /	85.74671227591378
catvAri maha BUtAni upAdAya jivhA vijQAna SrayaH rUpa prasAdaH	'byung ba chen po bzhi dag rgyur byas pa / lce'i rnam par shes pa'i rten gzugs @46b dang pa'o //	81.48881039255158
kAya indriyam katamat	lus kyi dbang po gang zhe na /	95.54428958892822
catvAri mahABUtAni upAdAya kAya vijQAna ASrayaH rUpa prasAdaH	'byung ba chen po bzhi dag rgyur byas pa / lus kyi rnam par shes pa'i rten gzugs dang pa'o //	95.85442892065437
rUpam katamat	gzugs gang zhe na /	94.93455994756597
catvAri mahABUtAni upAdAya cakzuH indriya gocaraH rTaH	'byung ba chen po bzhi dag rgyur byas pa / mig gi dbang po'i spyod yul gyi don gang yin pa ste /	93.67286803438672
yaTA nIlam pItam lohitam avadAtam dIrGam hrasvam vRttam parimaNxalam sTUlam sUkzmam unnatam avanatam sAtam visAtam AtapaH CAyA AlokDUmaH rajaH mahikA ca aByavakASa rUpam vijQapti rUpam naBaH eka varNam rUpam tat aBiDs  punar triDA SoBanam aSoBanam uBaya viparItam ca	'di lta sta ; sngon po dang / ser po dang / dmar po dang / dkar po dang / ring po dang / thung du dang / lham pa dang / zlum po dang / rdul phra mo dang / rags pa dang / phyal le ba dang / phyal le ba ma yin pa dang / mthon po dang / dma' ba dang / grib ma dang / nyi ma dang / snang ba dang / mun pa dang / sprin dang / du ba dang / rdul dang / khug rna dang / mngon par skabs yod pa dang / rnam par rig byed dang / nam mkha' kha dog gcig pa'o // de yang kha dog bzang po dang / kha dog ngan pa dang ; de gnyi ga'i bar mar gnas pa dang / kha dog dang 'dra ba'o //	71.51932737007898
SabdaH katamaH	sgra gang zhe na /	93.47640503777399
catvAri mahABUtAni upAdAya Srotra indriya brAhyaH rTaH manojQaH vA amanojQaH vA uBaya viparItaH vA	'byung ba chen po bzhi dag rgyur byas pa / rna ba'i dbang po'i gzung ba'i don gang yin pa ste /	73.0827665327738
upAtta mahABUta hetukaH vA anupAtta mahABUta hetukaH vA tad uBayaH bAloka prasidDaH vA sidDa upanItaH vA parikalpitaH vA AryEH deSitaH vA tIrTEvA	yid du 'ong ba dang / yid du mi 'ong ba dang / gnyi ga ma yin pa dang / zin pa'i 'byung ba chen po'i rgyu las byung ba dang / zin pa ma yin pa'i 'byung ba chen po'i rgyu las byung ba dang / de gnyi ga dang / 'jig rten gyi grags pa dang / grub pas bstan pa dang / kun brtags pa dang / 'phags pas tha snyad btags pa dang / 'phags pa ma yin pas tha snyad btags pa'o //	71.22111798917682
ganDaH katamaH	dri gang zhe na /	89.12622855691349
catvAri mahABUtAni upAdAya GrANa indriya grAhyaH rTaH	'byung ba chen po bzhi dag rgyur byas pa / sna'i dbang po'i gzung ba'i don gang yin pa ste /	93.35637772001022
yaTA suraBiH asuraBiH sama ganDaH sahaja ganDaH sAMyogika ganDaH pAriNAmika ganDaH ca	dri zhim pa dang / dring ba dang / dri mnyam pa dang / lhan cig skyes pa dang / sbyar ba las byung ba dang / gyur pa las byung ba'o //	81.5461834014237
rasaH katama	ro gang zhe na /	62.81474685668945
catvAri mahABUtAmi upAdAya jivha indriya brAhyaH rTaH	'byung ba chen po bzhi dag rgyur byas pa / lce'i dbang po'i gzung ba'i don gang yin pa ste /	79.2304583779692
tiktaH mlaH maDuraH kawukaH lavaNaH kazAyaH ca manojQaH vA amanojQaH vA uBaya viparItaH vA sahajaH vA sAMyogikaH vA pAriNAmikaH vA	de yang kha ba dang / sgyur ba dang / tsha ba dang / bska ba dang / lan tshva dang / mngar ba dang / yid du 'ong ba dang / yid du ma 'ong ba dang / de gnyi ga ma yin pa dang / @47a * // lhan cig skyes pa dang / sbyar ba las byung ba dang / gyur ba las 'byung ba'o //	78.02440346146346
sprazwavya eka deSaH katamaH	reg bya'i phyogs gcig gang zhe na /	92.45961713790894
catvAri mahABUtAni upAdAya kAya indriya grAhyaH rTaH	'byung ba chen po bzhi dag rgyur byas pa / lus kyi dbang pos gzung ba'i don gang yin pa ste /	93.19597121719949
SlakzNa tvam karkaSa tvam laGu tvam gurU tvam picCila tvam manda tvam amanda tvam SIta tvam uzNa tvam jiGatsA pipAsA tRptiH balam dOrbalayam mUrcCA kaNxUtiH pUtiH vyADiH jarA maraNam klAntiH viSrAmaH UrjA ca	'jam pa nyid dang / rtsub pa nyid dang / yang ba nyid dang / lci ba nyid dang / mnyen pa nyid dang / lhod pa nyid dang / lhod pa ma yin pa dang / grang ba dang / bkres pa dang / skom pa dang / tshim pa dang / nyam yod pa dang / nyam chung ba dang / brgyal ba dang / g-ya' ba dang / 'gred pa dang / na ba dang / rga ba dang / 'chi ba dang / ngal ba dang / ngal sos pa dang / spungs che ba'o //	82.36296419215547
Darma Ayatana saMgRhItam rUpam katamat	chos kyi skye mched pa'i gzugs gang zhe na /	87.08170400966297
paQcaviDam	de ni rnam pa lngar blta ste /	84.30134995778403
ABisaMkzepi kam AByavakA SiMkam sAmAdAnikam parikalpitam vEButvikam ca	bsdus pa las gyur pa dang / mngon par skabs yod pa dang / yang dag par blangs pa las byung ba dang / kun brtags pa dang / dbang 'byor pa'o //	86.3738945300403
vedanA skanDa vyavasTAnam katamat	tshor ba'i phung po'i rnam par gzhag pa gang zhe na /	95.44547707179807
zaz vedanA kAyAH	tshor ba'i tshogs drug ste /	87.09952293123517
cakzuH saMsparSa jAH vedanA Srotra GrANa jivhAkA yamanaH saMsparSa jAH vedanA	mig gi 'dus te reg pa las byung ba'i tshor ba bde ba yang rung / sdug bsngal yang rung /	75.1726585434545
evam zaz vedanA kAyAH suKAH vA duHKAH aduHKa asuKA vA	sdug bsngal yang ma yin bde ba yang ma yin pa yang rung ba dang / rna ba dang / sna dang / lce dang / lus dang / yid kyi 'dus te reg pa las byung ba'i tshor ba bde ba yang rung / sdug bsngal yang rung / sdug bsngal yang ma yin bde pa yang ma yin pa yang rung ba ste / bde ba lus kyi yang rung /	68.46465299501322
punar suKA kAyikI vedanA duHKA kAyikI vedanA aduHKa asuKA kAyikI vedanA suKA cEtasikI	sdug bsngal lus kyi yang rung / sdug bsngal yang ma yin bde ba yang ma yin pa lus kyi yang rung / bde ba sems kyi yang rung /	93.68195684113022
vedanA duHKA cEtasikI vedanA aduHKa asuKA cEtasikI vedanA suKA sa Amiza vedanA duHKA	sdug bsngal sems kyi yang rung / sdug bsngal yang ma yin bde ba yang ma yin pa sems kyi yang rung / bde ba zang zing dang bcas pa yang rung /	95.37141501513841
sa Amiza vedanA aduHKa asuKA sa Amiza vedanA suKA nirAmiza vedanA duHKAH nirAmiza vedanA	sdug bsngal dang / sdug bsngal yang ma yin bde ba yang ma yin pa zang zing dang bcas pa yang rung / bde ba zang zing med pa yang rung /	88.94782898350293
aduHKa asuKA nirAmiza vedanA punar suKA greDa ASrita vedanA duHKA greDa ASrita vedanA	sdug bsngal dang / sdug bsngal yang ma yin bde ba yang ma yin pa zang zing med pa yang rung / bde bzhin pa rten pa yang rung /	91.32243952424122
aduHKa asuKA greDa ASrita vedanA suKA nEzkramya ASrita vedanA duHKAH nEzkramya ASrita vedanA	@47b sdug bsngal dang / sdug bsngal yang ma yin bde ba yang ma yin pa zhen pa rten pa yang rung / bde ba mngon par 'byung ba rten pa yang rung /	91.31170040305828
aduHKa asuKA nEzkramya annita vedanA ca kAyikI vedanA katamA	sdug bsngal dang / sdug bsngal yang ma yin bde ba yang ma yin pa mngon par 'byung ba rten pa yang rung ba'o // lus kyi gang zhe na /	90.57887795056683
paMca vijQAna saMprayuktA vedanA	rnam par shes pa'i tshogs lnga dang mtshungs par ldan pa'o //	84.1362374376078
cEtasikI vedanA katamA	sems kyi gang zhe na /	79.16278457641602
manaH vijQAna saMprayuktA vedanA	yid kyi rnam par shes pa dang mtshungs par ldan pa'o //	94.34095603769475
sa Amiza vedanA katamA	zang zing dang bcas pa gang zhe na /	92.11033969455296
aBiDs  Atma BAva tRzNA saMprayuktA vedanA	lus la sred pa dang mtshungs par ldan pa'o //	84.60083108478122
nirAmiza vedanA katamA	zang zing med pa gang zhe na /	87.97833792368571
tad tRzNA viprayuktA vedanA	de'i sred pa dang mi ldan pa'o //	87.96269685571843
greDa ASrita vedanA katamA	zhen pa rten pa gang zhe na /	85.76722602186531
paMca kAma guNa tRzNA saMprayuktA vedanA	'dod pa'i yon tan lnga la sred pa dang mtshungs par ldan pa'o //	91.41464665772473
nEzkramya ASrita vedanA katamA	mngon par 'byung ba rten pa gang zhe na /	88.2053124264973
tad tRzNA viprayuktA vedanA	de dang mi ldan pa'o //	61.212919297425636
saMjQA skanDa vyavasTAnam katamat	'du shes kyi phung po'i rnam par gzhag pa gang zhe na /	94.18182969093323
zax saMjQA kAyAH cakzuH saMsparSa jA saMjQA Srotra GrANa	'du shes kyi tshogs drug ste ; mig gi 'dus te reg pa las byung ba'i 'du shes dang / rna ba dang / sna dang / lus dang / yid kyi 'dus te reg pa las byung ba'i 'du shes te /	83.30859772176363
jivhA kAya manaH saMsparSa jA saMjQA yaTA sa nimittama pi saMjAnAti animittam api parIttam api mahat gata mapi apramANam api na asti kiMcid saMjAnAti	gang gis mtshan ma dang bcas pa yang dag par shes shing / mtshan ma med pa dang / chung du dang / rgya chen por gyur pa dang / tshad med pa dang / ci yang med do snyam nas / ci yang med pa'i skye mched kyang yang dag par shes pa'o //	78.06647130788416
sa nimitta saMjQA katamA	mtshan ma dang bcas pa'i 'du shes gang zhe na /	91.79419244603908
avyavahAra kuSalasya animitta DAtu samA pannasya Bava agra samApannasya ca saMjQAm sTApayitvA yAvat anyA saMjQA	tha snyad la mi mkhas pa dang / mtshan ma med pa'i dbyings la snyoms par zhugs pa dang ; srid pa'i rtse mo la snyoms par zhugs pa'i 'du shes ma gtogs pa gang de las gzhan pa'i 'du shes so //	88.5709903104169
animitta saMjQA katamA	mtshan ma med pa'i 'du shes gang zhe na /	93.57222258172384
yA sTApitA saMjQA	'du shes gang ma gtogs pa'o //	76.06360284487407
parIttA saMjQA katamA	chung ngu'i 'du shes gang zhe na /	88.73221366545734
yayA kAmaDAtum saMjAnAti	gang gis 'dod pa'i khams shes pa'o //	85.40207213968844
mahagdatA saMjQA katamA	rgya chen por gyur pa'i 'du shes gang zhe na /	84.63762903213501
yayA rUpa DAtum saMjAnAti	gang gis gzugs kyi khams shes pa'o //	83.53210261061385
apramANa saMjQA katamA	tshad med pa'i 'du shes gang zhe na /	91.7421176111376
yayA AkASAna nti Ayatanam vijQAna Ananti Ayatanam saMjAnAti	gang gis nam mkha' mtha' yas skye mched dang / rnam shes mtha' yas skye mched shes pa'o //	90.48747425158832
akiQcana saMjQA katamA	ci yang med pa'i 'du shes gang zhe na / gang gis @48a * //	82.01130150926524
yayA AkiQcani Ayatanam saMjAnAti	ci yang med pa'i skye mched shes pa'o //	83.91639995574951
saMskAra skanDa vyavasTAnam katamat	'du byed kyi phung po'i rnam par gzhag pa gang zhe na /	94.37449539791454
zaw cetanA kAyAH	sems pa'i tshogs drug ste /	87.55762238855715
cakzuH saMsparSa jA cetanA Srotra GrANa jvihA kAya manaH saMsparSa jA cetanA yayA kuSala tvAya	mig gi 'dus te reg pa las byung ba'i sems pa dang / rna ba dang / sna dang / lce dang / lus dang / yid kyi 'dus te reg pa las byung ba'i sems pa ste / gang gis dge ba'i phyir yang sems par byed /	89.32788500425418
cetayate saMkleSAya cetayate avasTA BedAya cetayate iti iyam cetanA vedanAm saMjQAt ca	kun nas nyon mongs pa'i phyir yang sems par byed /	64.5441638798276
sTApayitvA tad anye cEtasikAH DarmAH citta viprayuktAH ca saMskArAH saMskAra skanDaH iti ucyate	gnas skabs kyi bye brag la yang sems par byed pa ste / de ltar na sems pa 'di dang / tshor ba dang / 'du shes ma gtogs pa de las gzhan pa'i sems las byung ba'i chos rnams dang / sems dang ldan pa ma yin pa'i 'du byed rnams ni 'du byed kyi phung po zhes bya'o //	82.65857102741992
te punar katame manaskAraH sparSaH cCandaH DimokzaH smRtiH samADiH prajQA SradDA hIra patrApyam AloBaH	de dag kyang gang zhe na /	10.0
dvezaH mohoH vIryam praSrabDiH apramAdaH upekzAH aprisTitAH rAgaH pratiGaH mAnaH vidyA vicikitsA sat kAya dRzwiH antara grAha dRzwiH dRzwi parAmarSaH SIla vRta parAmarSaH miTyA dRzwi kroDaH upanAhaH mrakzaH pradASaH IrzyAH mAtsaryam SAWyam madaH vihinsA Ahrikyam anapatrApyam styAnam OdDatyam ASradDyam kOsIdyam pramAdaH muzita smRtitA saMprajanyam vikzepaH midDam kOkRtyam vitarkaH vicAraH ca	sems pa dang / yid la byed pa dang / reg pa dang / 'dun pa dang / mos pa dang / dran pa dang / ting nge 'dzin dang / shes rab dang / dad pa dang / ngo tsha shes pa dang / khrel yod pa dang / ma chags pa dang / zhe sdang med pa dang / gti mug med pa dang / brtson 'grus dang / shin tu sbyangs pa dang / bag yod pa dang / btang snyoms dang / rnam par mi 'tshe ba dang / 'dod chags dang / khong khro ba dang / nga rgyal dang / ma rig pa dang / the tshom dang / 'jig tshogs la lta ba dang / mthar 'dzin par lta ba dang / lta ba mchog tu 'dzin pa dang / tshul khrims dang brtul zhugs mchog tu 'dzin pa dang / log par lta ba dang / khro ba dang / khon du 'dzin pa dang / 'chab pa dang / 'tshig pa dang / phrag dog dang / ser sna dang / sgyu dang / g-yo dang / rgyags pa dang / rnam par 'tshe ba dang / ngo tsha med pa dang / khrel med pa dang / rmugs pa dang / rgod pa dang / ma dad pa dang / le lo dang / bag med pa dang / brjed nges pa dang / shes bzhin ma yin pa dang / rnam par g-yeng ba dang / gnyid dang / 'gyod pa dang / rtog pa dang dpyod pa'o //	40.739795667678735
cetanAH aBiDs  katamA	sems pa gang zhe na /	77.61613941192627
citta aBisaMskAraH manaskarma	sems mngon par 'du byed pa yid kyi las te /	95.91258942803671
