		10.0
pradakziNIkRtya arcitaH ca tena Kalu punar samayena BagavAn sarva sattva mahA karuNA jQAna sTitam nAma samADim samApannaH BUt	de nas de'i tshe bcom ldan 'das sems can thams cad la dmigs pa snying rje chen po'i shes pa la gnas pa zhes bya ba'i ting nge 'dzin la snyoms par zhugs so //	85.86254742269921
tena samADi DAraNa balena tri sAhasra mahA sAhasra loka DAtavaH ABayAH avaBAsitAH aBUvan sarva rUpANi sPuwitAni	ting nge 'dzin de'i mthus stong gsum gyi stong chen po'i 'jig rten gyi khams 'di 'od kyis snang bar gyur cing / gzugs thams cad snang bas khyab par gyur nas sems can dmus long gang yin pa de gyur cing / dag gis ni /	86.58923072158589
ye ca sattvAH jAti anDAH cakzuzA rUpANi paSyanti sma	mig gis gzugs mthong bar gyur to //	58.36342579977853
vaDirAH SrotreNa SabdAn SRNvanti sma	'on pa rnams kyis ni rna bas sgra dag thos par gyur to //	85.88200997051439
roga spRzwAH vigata rogAH Bavanti sma	nad kyis btab pa rnams ni nad dag dang bral bar gyur to //	83.00156762682158
nagnAH ca vastra AvRtAH vaBUvuH	gos med pa rnams ni gos dag thob par gyur to //	78.53397505334084
unmattAH smRtim pratilaBante sma	smyon pa rnams ni dran pa thob par gyur to //	72.85512381129794
hIna kAyAH paripUrNa indriyAH baBUvuH	lus nyams pa dang dbang po ma tshang ba rnams ni lus dang dbang po yongs su rdzogs par gyur to; ;dbul po rnams kyis ni nor dag thob par gyur to //	73.67819944725103
daridra DanAni pratilaBante sma sattvAnAm yaH Kalu Dana vastu Boga vihInaH AsIt sa Dana vastu Boga sampannaH BUt	sems can gang dag nor dang / yo byad dang / longs spyod med pa de dag nor dang / yo byad dang / longs spyod dag dang @417b ldan par gyur to //	75.68500035940713
sarva sattvAH sarva suKa samarpitAH sarva ASA paripUrNAH aBUvan	sems can thams cad kyang bde ba thams cad dang ldan zhing bsam pa thams cad yongs su rdzogs par gyur to //	92.11121206699902
tri sAhasra mahA sAhasra lokaDAtO ye kecid sattvAH anuSAsana Darma SravaNAya yena BagavAn tena aMjalim praNamya upasaMkrAntAH ye sattvAH dutt	stong gsum gyi stong chen po'i 'jig rten gyi khams kyi sems can gang yin pa de dag thams cad la'ang bskul nas thams cad chos mnyan pa'i phyir bcom ldan 'das ga la ba der lhags gyur to //	87.84564043812638
deva BUtAH te sarva deva suKam saMprahAya budDa anusmRtim kRtvA Darma SravaNAya yena BagavAn tena upasaMkrAntAH	te / sems can gang dag lha rnams kyi nang du skyes pa de dag thams cad kyis ni lha'i bde ba yongs su spangs nas sangs rgyas rjes su dran par byas te chos mnyan pa'i phyir bcom ldan 'das ga la ba der lhags so gyur to // te /	90.34739561373988
ye sattvAH manuzya BUtAH te ca manuzya suKam parityajya Darma SravaNa kAmAya yena BagavAn= tena upasaMkrAntAH	// sems can gang dag mi rnams kyi nang du skyes pa de dag gis kyang mi'i bde ba yongs su spangs nas chos mnyan pa'i phyir bcom ldan 'das ga la ba der lhags gyur to // te / // so //	93.14467800700447
ye sattvAH nAga yakza rAkzasa preta piSAca BUtAH te budDa anusmRtim prApya sarva sattvezu mEtra cittAH BUtvA kAya citta suKam labDvA DarmaSrayena BagavAn tena upasaMkrAntAH	sems can gang dag klu dang / gnod sbyin dang / srin po dang / yi dvags dang / sha za rnams kyi nang du skyes pa de dag gis kyang sangs rgyas rjes su dran pa so sor thob nas sems can thams cad la byams par gnas pa dang / lus dang sems bde bar gyur nas chos mnyan pa'i phyir bcom ldan 'das ga la ba pa dang / der lhags so //	88.98540834264472
ye sattvAH yama loke anDatamisrAyAm jAtAH te pi budDa anuBAvena ekakzaNam smRtim labDvA parasparam saMjAnate sma	sems can gang dag gshin rje'i 'jig rten rnams su mun pa mun nag gi nang du skyes pa de dag kyang sangs rgyas kyi mthus yud tsam zhig dran pa so sor thob nas gcig gis gcig kun tu shes par gyur pa dang / der lhags so // te /	87.12538092623761
te mahA tamisrAByaH parimuktAH baBUvuH	de dag mun pa @418a *// chen po de nas yongs su thar par gyur to //	84.56047153947262
sarve satvAH parasparam mEtra cittAH baBUvuH tezAm upakleSAH kzINAH aBUvan	sems can thams cad gcig la gcig byams par gnas shing nye ba'i nyon mongs pa rnams dang bral bar gyur to //	78.369627972562
tena Kalu samayena mahA pRTivI zaw vikAram prakampate unnamati avanamati sma	de nas de'i tshe sa chen po 'di rnam pa drug tu rab tu g-yos te mtho gyur to //	77.18394062016988
aTa tasyAm parzadi maMju SrI kumAra BUtaH sannizaNNaH san boDisattvam mahAsattva m Arya avalokiteSvaram etat avocat	ba dang / dma' bar gyur to // de nas 'khor 'dus pa der 'jam dpal gzhon nur gyur pa 'dus te 'dug par gyur nas des byang chub sems dpa' sems dpa' chen po 'phags pa spyan ras gzigs dbang phyug la 'di skad ces smras so // rigs kyi bu /	89.65264025325565
kula putra mahA boDisattva parzadi avaBAsitAyAm mahA parzadaH pUrva nimittam parisPuwam	byang chub sems dpa'i 'dus pa chen po kun tu snang zhing 'dus pa chen po'i snga ltas kyang kun tu snang la / rigs kyi bu /	81.61664785808644
aneka boDisattva kowi niyuta Sata sahasrANAm ca vyAkaraNam prakawitam Darma mahA vAkyasya pUrva nimittam saMdRSyate	byang chub sems dpa' bye ba khrag khrig 'bum phrag mang po dag lung ston pa'ang kun tu snang zhing chos kyi 'brel ba'i gtam chen po'i snga ltas kyang kun tu snang ba las na /	89.42902402902554
kula putra anekAnAm ca boDisattva kowi niyuta Sata sahasrANAm sarva ASAparipUri mahA jQAna pratilamBaH Bavizyati	rigs kyi bu / byang chub sems dpa' bye ba khrag khrig 'bum phrag du ma dag gi re ba thams cad yongs su rdzogs par 'gyur zhing ye shes chen po'ang 'thob par 'gyur gyi / rigs kyi bu /	93.16849486404661
tat kula putra sattvAnAm kAruNyam utpAdya hitAya suKAya yAvat anuttarasyAm samyaksaMboDO pratizWApanAya taTAgatam paripRcCa	de'i phyir khyed kyis sems can thams cad la snying rje skyed la / phan pa dang / bde ba dang / bla na med pa yang dag par rdzogs pa'i byang chub la dgod par bya ba'i bar gyi phyir de bzhin gshegs pa la yongs su zhus @418b shig / rigs kyi bu /	85.56308276022993
santi kula putra sattvAH paScime kAle paScime samaye Bavizyanti pApa kAriNaH daridrAH	phyi ma'i dus phyi ma'i tshe na sems can sdig pa byed pa / dbul ba / nyam chung ba /	80.20386822433947
kRSAH durvarNa SarIrAH jarA vyADi paripIxitAH parItta BogA apariBAvita kAyAH alpa AyuzkA	lus mdog ngan pa / rga ba dang na bas yongs su gzir ba / longs spyod chung ba / lus yongs su ma bsgoms pa / tshe thung ba /	89.30805682615053
alpabudDayaH rAga dveza moha paripIxitAH	blo chung ba / 'dod chags dang / zhe sdang dang / gti mug gis yongs su gzir ba dag 'byung ba yod de /	81.79874810312701
tezAm arTAya kula putra taTAgatam aDyezaya Darma deSanAyE tat te kRtam Bavizyati	rigs kyi bu / de dag gi don du chos bstan par bya ba'i phyir de bzhin gshegs pa la gsol ba thob cig dang / rigs kyi bu /	87.15591149166187
dIrGarAtram sattvAnAm arTAya hitAya suKAya sarva avyADi praSamanAya sarva pApa nivAraNAya sarva pApa praSamanAya sarva SAparipUraNa arTam yAvat anuttara parinirvANa arTam dutt  i	de'i phyir khyod kyis yun ring por sems can rnams kyi don dang / phan pa dang / bde ba dang / nad thams cad rab tu zhi bar bya ba dang / sdig pa thams cad bzlog par bya ba dang / sdig pa thams cad rab tu zhi bar bya ba dang / re ba thams cad yongs su rdzogs par bya ba dang / bla na med pa'i yongs su mya ngan las 'da' ba dag byas par 'gyur ro //	87.86563038455107
aTa Arya avalokiSvaraH boDisattvaH mahAsattvaH daSa diSam avalokya gaFgA nadI vAlukA samAH taTAgata kowIH mamanasi	de nas byang chub sems dpa' sems dpa' chen po 'phags pa spyan ras gzigs dbang phyug gis phyogs bcur rnam par bltas te /	76.1467667254206
kurvan yena BagavAn= tena aMjalim praNamya tris pradakziNIkRtya paMca maNxalena praNipatya Bagavantam etat avocat	de bzhin gshegs pa bye ba phrag gangg'a'i klung gi bye ma snyed dag yid la byas nas bcom ldan 'das ga la ba de logs su thal mo sbyar ba btud de lan gsum bskor ba byas nas yan lag lngas phyag 'tshal te bcom ldan 'das la 'di skad ces gsol to // bcom ldan 'das /	85.6940247219772
santi Bagavan sattvAH paScime kAle Bavizyanti jarA vyADi Soka mRtyu duHKa kAla mRtyu paripIxitAH	slad ma'i dus slad ma'i tshe na sems @419a *// can rga ba dang / na ba dang / 'chi ba dang / mya ngan gyis non par gyur pa / dus ma lags par 'gum pas yongs su gzir ba / nyam chung ba / mdog ngan pa /	81.865465753821
kRSAH durvarNAH alpa AyuzkAH parItta BogAH apariBAvita kAyAH te parasparANi mAtsarya dOHSIlya citta tayA	tshe thung ba / longs spyod chung ba / lus yongs su ma bsgoms pa dag 'byung ba mchis te / de dag ni / ser sna dang / 'chal ba'i tshul khrims kyi sems kyis gcig la gcig 'gum par 'gyur la / gcig gis gcig gi nor dang / longs spyod dang / dbang phyug dag 'phrog par 'gyur zhing /	79.60998147484418
GAtayizyanti parasparANi Dana Boga ESvaryANi Apaharizyanti hAsya lAsya nAwya krIxA aBiratAH anitye nitya saMjQinaH aSuBe SuBa saMjQinaH	gad mo dang / 'jo sgeg dang / bro gar dang / rtsed mo dag gis mngon par rtse ba dang / mi rtag pa la rtag par 'du shes pa dang / mi sdug pa la sdug par 'du shes par bgyid lags so // de ci'i slad du zhe na /	79.02909289900222
te tad hetO tad nidAnA sattvAH nAnA prakArEH vihaga naraka tiryagyoni yama lokezu ca upapatsyante	de dag rgyu de dang / gzhi des sems can rnams la mi dge ba rnam pa sna tshogs dag gis gtses nas sems can dmyal ba dang / dud 'gro'i skye gnas dang / gshin rje'i 'jig rten dag tu'ang skye bar 'gyur lags pas / bcom ldan 'das /	81.65688726959652
tat tezAm aham Bagavan arTAya hitAya sarva ASAparipUra rNa arTam yAvat taTAgata jQAna AharaNa arTam budDa kzetra upapattaye sarva pApa nivAraNA	de'i slad du bdag de dag gi don dang / sman pa dang / bde ba dang / re ba thams cad yongs su rdzogs par bgyi ba dang / de bzhin gshegs pa'i ye shes thob par bgyi ba dang / sangs rgyas kyi zhing du skye bar bgyi ba dang / sdig pa thams cad bzlog par bgyi ba'i slad du de bzhin @419b gshegs pa la gsol ba 'debs par 'tshal gyi / bcom ldan 'das /	77.56107530691881
BAzasva Bagavan BAzasva sugataH na asti taTAgatasya tat jQAnam yat aviditam adRzwam aSrutam avijQAtam eva bahavaH Bagavan boDisattva Bikzu BikzuNI upAsa kopAsikAH deva nAgAH yakza ganDarva asura kinnarAH ca samAgatAH Darma sAMkaTyam Srotu kAmAH pUrva budDa paryupAsitAH sa prajQAH jAtAH te nirASIBUtA prakramizyanti	de bzhin gshegs pa la ni mi mkhyen pa dang / ma rtogs pa dang / ma gzigs pa dang / ma gsan pa dang / rnam par mi mkhyen pa ci'ang mi mnga' bas chos kyi 'bel ba'i gtam nyan par 'tshal ba dang / sngon gyi sangs rgyas la bsnyen bkur bgyis pa dang / shes rab dang ldan pa'i rang bzhin can gyi byang chub sems dpa' dang / dge slong dang / dge slong ma dang / dge bsnyen dang / dge bsnyen ma dang / lha dang / klu dang / gnod sbyin dang / dri za dang / lha ma yin dang / nam mkha' lding dang / mi 'am ci dang / lto 'phye chen po mang po lhags pa 'di dag re ba ma mchis par gyur cing / slar mchi bar mi 'gyur bar bcom ldan 'das / bshad du gsol /	69.01421720372586
aTa te sarve yaTA samAgatAH parzad paMca maNxalena praNipatya eka kaNWena evam AhuH	bde bar gshegs pa / bshad du gsol / de nas thams cad dang ldan pa'i 'khor ji ltar lhags pa de dag gis kyang yan lag lngas phyag byas te tshig mthun par 'di skad ces gsol to // bcom ldan 'das /	79.97743502843777
sADu Bagavan BAzasva Bagavan BAzasva sugataH	legs par bshad du gsol / bde bar gshegs pa / legs par bshad du gsol /	80.64423450585691
dutt  aTa BagavAn dvis api tris api aDyezaNAm viditvA daSa diSam avalokya valgu maNaH jQa svareNa AryAvalokita ISvaram boDisattvam mahAsatt	de nas bcom ldan 'das kyis lan gnyis lan gsum du gsol ba btab par thugs su chud nas phyogs bcur rnam par gzigs te / snyan cing 'jebs la yid du 'ong ba'i gsung dbyangs kyis byang chub sems @420a *// dpa' sems dpa' chen po 'phags pa spyan ras gzigs dbang phyug la 'di skad ces bka' stsal to //	85.35125560437743
asti kula putra sarva taTAgata aDizWAn sattva avalokana budDakzetrasandarSana vyUhaH nAma samADiH yaH mayA pUrvam praTama citta utpAdam upAdAy	rigs kyi bu / de bzhin gshegs pa thams cad kyi byin gyi rlabs sems can la gzigs shing sangs rgyas kyi zhing gi bkod pa kun tu ston pa zhes bya ba'i ting nge 'dzin yod de / ngas sngon dang po sems bskyed pa nas bzung ste /	91.51739821645718
su kusuma jyotiH sandarSanasya taTAgatasya antikAt SrutaH	de bzhin gshegs pa me tog snang ba kun tu ston pa zhes bya ba'i spyan sngar de thos so // rigs kyi bu /	81.23541070312393
tat saha SravaNAt eva tasya samADeH nAmaDeyasya navatInAm sattva kowInAm taTAgata jQAna pratilamBaH BUt te sarve ca vyAkRtAH taTAgatEH nAnA byudDa kzetrezu	ting nge 'dzin de'i ming thos ma thag tu sems can bye ba phrag dgu bcus de bzhin gshegs pa'i ye shes thob par gyur nas thams cad kyang de bzhin gshegs pas sangs rgyas kyi zhing tha dad pa dag tu lung bstan te /	82.95487173172643
mayA ca kula putra vyAkaraNam anuprAptam	ngas kyang lung bstan pa thob bo // rigs kyi bu /	80.08130375706419
tat smarAmi aham kula putra divyena taTAgata jQAnena triMSatyA taTAgata sahasrEH ayam Darma paryAyaH BAzitaH sattvAnAm arTAya	ngas de bzhin gshegs pa'i lha'i mkhyen pas sngon de bzhin gshegs pa sum khris sems can thams cad kyi don du chos kyi rnam grangs 'di bshad de /	84.45719941000087
sarvatra tvam eva Arya avalokita ISvara taTagatA aDyezakaH maMju SriyaH ca kumAra BUtaH	thams cad du'ang de bzhin gshegs pa la gsol ba 'debs pa ni 'phags pa spyan ras gzigs dbang phyug khyod nyid dang / 'jam dpal gzhon nur gyur pa yin la / byang chub sems /	88.3420139632837
ayam ca yaTA samAgatA sarva boDisattvAnAm parzad Bikzu BikzuNI upAsa kopAsikA parzad ete sarveSrutvA mAnanAm pUjanAm kurvanti sma	dpa' sems dpa' chen po'i 'khor rnams dang / dge slong dang / dge slong ma dang / dge bsnyen dang / dge bsnyen ma 'khor ji ltar lhags pa 'di dag gis kyang thos nas ri @420b mo dang / mchod pa dag byas te /	87.16057120263709
tatas ca anekAni sattva kowI niyuta Sata sahasrANi vyAkaraNam pratilaBante sma boDisattva sama aDInAm ca lABinaH Bavanti sarva kAmam gatAH kRta sarva ASAH samRDyante vigata vyADayaH saMvRttA paripakva kuSala mUlAH	de'i 'og tu sems can bye ba khrag khrig 'bum phrag du ma ngag gis lung bstan pa thob cing byang chub sems dpa'i ting nge 'dzin dag thob par gyur nas 'dod pa thams cad du 'gro ba dang / re ba thams cad grub pa dang / nad rnams dang bral bar yang gyur la /	74.03676152169638
sarva AvaraNa prahINAH aBirUpa prAsAdika darSanIyAH Dana DAnya koSa kozWAgAra samRdDAH sarva rAja rAja putra amatya aBinandanIyAH sarva sattvEH vandanIyAH dutt smRtimantaH prajQAvantaH budDe Dama saMGe aBedya prasAdena samanvAgatAH DRtimantaH AyuH varNa tejaH bala raTa AmavantaH sarva AkAra varopet	dge ba'i rtsa ba rnams yongs su smin pa dang / sgrib pa thams cad spangs pa dang / gzugs bzang zhing mdzes la blta na sdug pa dang / nor dang / 'bru dang / mdzod dang / bang ba rnams 'byor ba dang / rgyal po dang / rgyal bu dang / blon po rnams kyis mngon par bstod par 'os pa dang / sems can thams cad kyis phyag bya bar 'os pa dang / dran pa dang ldan pa dang / shes rab dang ldan pa dang / sangs rgyas dang / chos dang / dge 'dun la dad pa mi phyed pa dang ldan pa dang / rdzu 'phrul dang ldan pa dang / tshe dang / kha dog dang / gzi brjid dang / mthu stobs dang ldan zhing rnam pa thams cad kyi mchog dang ldan par gyur te /	66.44886263005772
na ca kadAcid priya viprayogam na priya vyasanam saMvRttam	nam yang sdug pa dang bral bar ma gyur cing / sdug pa'i sdug bsngal med par gyur pa de dran te / rigs kyi bu /	72.57332272772868
evam kula putra bahu guNa sasanva AgatAH te kula putrAH vA kula duhitaraH ca Bavizyanti	de ltar na / rigs kyi bu'am / rigs kyi bu mo dag chos smra ba de la mchog tu gus pa'i sems bskyed de /	75.3904520406919
yadA sadDarma paryAyam paMca maNxalena praNipatya puzpa DUpa ganDa mAlya vilepana= Catra Dvaja patAkEH	chos kyi rnam grangs 'di la yan lag lngas phyag byas shing / me tog dang / bdug spos dang / me tog phreng dang / @421a *// byug pa dang / gdugs dang / rgyal mtshan dang / ba dan dag gis legs par brgyan nas sangs rgyas la phyag 'tshal lo // zhes brjod cing phyag 'tshal bar byed pa dang / lags so //	76.99596044141286
samalaMkRtya namaH budDAya iti kRtvA namaskarizyanti sADu kAram dAsyanti DArayizyanti vAcayizyanti vAcApayizyanti liKizyanti liKApayizyanti parama gOravam cittam utpAdya	zhes bya ba sbyin par byed pa dang / 'dzin pa dang / 'chang ba dang / klog pa dang / yi ger 'brir 'jug pa de dag ni yon tan mang po dang ldan par 'gyur ro //	70.16271052128289
tasya Darma BANakasya antike te dRzwaH eva Darme sarva sa guNa samanvAgatAH Bavizyanti	de dag ni tshe 'di nyid la'ang yon tan mang po dang ldan par 'gyur te /	72.53077476371736
aBirUpAH prAsAdikAH darSanIyAH vigata vyADayaH dIrGa AyuzkAH sTira budDayaH smRtimantaH DRtimantaH sarva rAjAnAm sarva rAjQInAm rAja putra amAtyAnAm sarva SatrUNAm sarva sattvAnAm ca aBinandanIyAH Bavizyanti vandanIyAH satkaraNIyAH	gzugs bzang zhing mdzes la blta na sdug pa dang / nad rnams dang bral ba dang / tshe ring ba dang / blo brtan pa dang / dran pa dang ldan pa dang / brtan pa dang ldan pa dang / rgyal po thams cad dang / rgyal po'i btsun mo thams cad dang / rgyal bu thams cad dang / blon po thams cad dang / dgra thams cad dang / sems can gyis mngon par bstod par 'os pa dang / phyag bya bar 'os pa dang / bsnyen bkur bya bar 'os par 'gyur ro //	80.61312162651247
praBUta vitta upakaraNAH Bavizyanti	nor dang yo byad mang por yang 'gyur ro //	75.84640161196391
candana ganDaH ca asya muKAt pravAsyati	de dag gi kha nas tsandan gyi dri'i ngad 'byung bar yang 'gyur ro //	84.85718738112679
nIlotpala sadRSa netraH Bavizyati	mig autpa la sngon po'i 'dab ma 'dra bar yang 'gyur ro //	75.76937404431796
rAtrindivam ca asya budDa boDisattva darSanam Bavizyati	de dag gis nyin mtshan du sangs rgyas dang byang chub sems dpa' dag mthong bar yang 'gyur ro //	82.45290485523965
sarva AvaraNam ca asya kzayam ca asyanti paMcAnantarya praBRtayaH kRtvA devatA SAsya dutt	mtshams med pa la sogs pa'i sgrib pa thams cad zad par yang 'gyur ro // de dag la lha rnams srung bar yang @421b 'gyur ro //	82.08048321849162
rakzizyanti maraNa kAle ca asya budDa darSanam boDisattva darSana Bavizyati	de dag 'chi ba'i dus na sangs rgyas dang byang chub sems dpa' dag mthong bar yang 'gyur ro //	84.11422715877634
na IrzyAlukaH na vikzepa cittam kAlam karizyati	phrag dog med pa dang / sems rnam par g-yeng ba med par 'chi ba'i dus byed par yang 'gyur ro //	78.01039325640754
yAvat cyutaH suKAvatyAm lokaDAtO= upapadyate vyAkRtAH te mayA kula putra saMmuKa vyAkaraNena	shi 'phos nas kyang 'jig rten gyi khams bde ba can du skye ba'i bar du 'gyur ro // rigs kyi bu /	78.70929049896039
dRzwaH ham tEH satkRtaH mAnitaH na tEH saMSayam utpAdayitavyam boDO ye imam Darma paryAyam DArayizyanti satkRtya liKizyanti liKApayizyanti vAcayizyanti pUjayizyanti udgrahIzyanti nAmaDeyam ca	gang dag chos kyi rnam grangs 'di 'dzin pa dang / bsnyen bkur byas te yi ger 'bri ba dang / yi ger 'brir 'jug pa dang / klog pa dang / mchod par byed pa dang / 'chang ba dang / ming tsam thos par 'gyur ba de dag ni ngas mngon sum du lung bstan pas lung bstan pa yin te / de dag gis nga mthong zhing bsnyen bkur byas / ri mor byas / mchod pa byas pa'ang yin pas / de dag gis ni sangs rgyas kyi byang chub la the tshom bskyed par mi bya'o //	71.75917795525956
Srozyanti  boDisattvaH iti sa manasi kRtvA satkartavyaH	gang dag gi rna lam du grag par gyur pa de dag kyang byang chub sems dpa' yin par yid la byas la bsnyen bkur bya'o //	64.06868887268989
yena asya pUva karma vipAkena asya rUpa vEkalyam Boga vEkalyam budDi vEkalyam pariBAzyam ca priya viprayogam ca rAjya kzoBam ca te asya samADeH anuBAvena SravaNena kecid SIrza rogeNa kecid Bakta= Cedena kecid kucela aBiDAraNena kecid kAya citta pIxena kecid duHKa saMsparSa SayyA kalpanena	de'i sngon gyi las kyi rnam par smin pas gzugs mi mdzes pa dang / longs spyod med pa dang / blo med pa dang / sred pa che ba dang / sdug pa dang bral ba dang / rgyal srid 'khrugs par gyur pa gang yin pa de dag dang / klad pa na ba gang yin pa dang / zan chad pa gang yin pa dang / gos ngan par gyur pa gang yin pa dang / lus dang sems la gnod pa gang yin pa dang / reg na mi bde ba'i mal bcas @422a *//	65.78368325199283
kecid pariBAzyeNa sarvam tat karma AvaraNam kzayam yAsyanti	pa gang yin pa dang / spyo ba gang yin pa'i las kyi sgrib pa de dag thams cad kyang ting nge 'dzin 'di thos pa'i mthus yongs su zad par 'gyur ro //	75.8182989466101
tena cavam cittam utpAdayitavyam pUrvam mayA saMsAre saMsaradBiH pApam akuSalam sattvezu nAnA prakAram upacitam tam pratideSayAmi ApraticCAdayAmi	des kyang 'di ltar sems bskyed par bya ste / bdag gis sngon 'khor ba na 'khor ba'i tshe sems can rnams la sdig pa me dge ba rnam pa sna tshogs bsags pa de dag so sor bshags par bya'o // bsal bar bya'o //	82.84844445024065
budDe Darme saMGe aBedya prasAda cittam utpAdayitavyam	mi bcab par bya'o // sangs rgyas dang / chos dang / dge 'dun la dad pa mi phyed pa dang ldan pa'i sems bskyed par bya ste /	77.83273012092098
yeca tasya kula putrasya kulu duhituH vA Ceda Boga Palam saMvartanIyam dutt	rigs kyi bu'am rigs kyi bu mo de'i longs spyod kyi 'bras bu med par 'gyur ba'i las kyi sgrib pa dang /	83.05689587722799
karma AvaraNam Bavizyati budDe vA Darme vA saMGe vA SrAvaka pratyekabudDe vA mAtA pitRBiH vA pApa karma kRtam upacittam Bavizyati tat sparikzayam yAsyati	sangs rgyas dang / chos dang / dge 'dun dang / nyan thos dang / rang sangs rgyas dag dang / pha ma dag la sdig pa'i las byas shing bsags par gyur pa gang yin pa de dag thams cad yongs su zad par 'gyur zhing dbang phyug chen po dag kyang yang dag par 'grub par 'gyur ro //	83.06231034305218
