		10.0
gaFgA nadI vAlukA samAKyAtEH ca taTAgatEH tat yaTA api nAma tila bimbam iva paripUrNam jambUdvIpe saMdRSyate	de'ang 'di ltar 'dzam bu'i gling na de bzhin gshegs pa tshad med grangs med pa de dag gi skus kyang til gyi gang bu bzhin du gang bar snang ngo //	87.52170230394016
tEH ca aprameyEH taTAgatEH ekEkasmAt ca taTAgata kAyAt aprameya asaMKyeyAni budDa kzetrANi saMdRSyante	de bzhin gshegs pa'i sku re re las kyang sangs rgyas kyi zhing tshad med grangs med pa ngo // rnams snang ngo //	87.0486213706968
tezu ca budDa kzetrezu imam eva Darmanayam deSayanti sma	sangs rgyas kyi zhing de dag na'ang chos kyi tshul 'di dag 'chad do ngo // rnams snang ngo //	91.97850677462547
aTa BagavAn mahA vErocanaH sarva AkASa DAtu sada avasTita kAya vAc citta vajraH sarva taTAgata samavasaraNa tayA	// de nas bcom ldan 'das rnam par snang mdzad chen po nam mkha'i dbyings thams cad bzhin du rtag par bzhugs shing sku ngo // rnams snang ngo // // dang /	87.25923080631787
sarva vajra DAtu avaboDana jQAna sattvaH sarva AkASa DAtu paramANu rajaH vajra aDizWAna samBava jQAna garBaH	gsung dang / thugs rdo rje lta bur gyur pa / de bzhin gshegs pa thams cad dang mnyam pa nyid du 'jug pas rdo rje'i dbyings thams cad thugs su chud pa'i ye shes sems dpa'/ nam mkha'i dbyings thams cad kyi rdul shin tu phra mo rdo rje'i byin gyis brlabs las byung ba'i ye shes @94a *//	84.04295920441615
sarva taTAgata ananta tayA maha vajra jQAna aBizeka ratnaH sarva AkASa sParaNa taTatA jQAna aBisamboDi aBisamboDi BUtaH	kyi snying po / de bzhin gshegs pa mtha' yas ba nyid kyi rdo rje chen po'i ye shes rin po che'i dbang bskur ba'i rin po che chen po / nam mkha'i dbyings thams cad du spros pa'i de bzhin nyid kyi ye shes mngon par rdzogs par byang chub par gyur cing de bzhin gshegs pa thams cad kyis ngo bo nyid dag pa'i phyir chos thams cad kyi rang bzhin dag par thugs su chud pa /	75.57191535665405
sarva taTAgata Atma BAva SudDi tayA svaBAva SudDa sarva DarmaH sarva AkASa caryA agryaH sarva taTAgatA amoGa AjQA kAri tayA	nam mkha'i dbyings thams cad du khyab pa'i gzugs thams cad du yang dag par ston pa mkhyen pas sems can gyi khams ma lus shing lus pa med pa'i khams rnams 'dul bar spyod pa'i mchog tu gyur pa / de bzhin gshegs pa thams cad kyi bka' nod cing don yod par mdzad pa nyid kyi thams cad dang mnyam pa med cing bla na med pa'i 'phrin las sna tshogs mdzad pa /	74.54733661527047
sarva asamA anuttara viSvakarmA sarva taTAgata mahA boDi dRXa sattvaH sarva taTAgata karzaNa samayaH sarva taTAgata anurAgaNa jQAna ISvaraH sarva taTAgata sADukAraH sarva taTAgata mahA aBizeka ratnaH sarva taTAgata sUrya praBA maNxalaH	de bzhin gshegs pa thams cad kyis byang chub chen por sems brtan pa dang / de bzhin gshegs pa thams cad spyan drang ba'i dam tshig dang / de bzhin gshegs pa thams cad mnyes par bya ba'i ye shes kyi dbang phyug dang / de bzhin gshegs pa thams cad kyis legs so zhes bya ba dang / de bzhin gshegs pa thams cad @94b kyi rin po che'i dbang chen po bskur ba dang / de bzhin gshegs pa thams cad kyi nyi ma'i 'od kyi dkyil 'khor dang / de bzhin gshegs pa thams cad kyi bsam pa'i rgyal po yid bzhin gyi nor bu'i rgyal po rin po che'i dpal dang /	68.77279662026996
sarva taTAgata cintA rAja maNi ratna ketuH sarva taTAgata mahA hAsaH sarva taTAgata mahA SudDa DarmaH sarva taTAgata prajQA jQAnaH sarva taTAgata cakraH sarva taTAgata mahA vIrya su dRXa kavacaH sarva taTAgata rakza paripAlana vajrayakzaH sarva taTAgatakAya vAc citta vajra banDa mudrA jQAnaH eulogI of samantaBadra Te maha boDiH tattva	de bzhin gshegs pa thams cad kyi bzhad pa chen po dang / de bzhin gshegs pa thams cad kyi dag pa'i chos chen po dang / de bzhin gshegs pa thams cad kyi shes rab chen po'i ye shes dang / de bzhin gshegs pa thams cad kyi 'khor lo dang / de bzhin gshegs pa thams cad kyi dgongs pa 'chad pa dang / de bzhin gshegs pa thams cad kyi gdon mi za bar thams cad kyi dgongs pa mdzad pa dang / de bzhin gshegs pa thams cad kyi brtson 'grus chen po'i go cha shin tu brtan po dang / de bzhin gshegs pa thams cad kyis srung zhing bskyob pa'i rdo rje gnod sbyin dang / de bzhin gshegs pa thams cad kyi sku dang / gsung dang / thugs rdo rje'i phyag rgya bcings pa'i ye shes rnams so // kun bzang rab tu gdon mi za //	74.8680864063668
samantaBadraH su amoGaH mAraH prAmodya nAyakaH KagarBaH su mahA tejAH ratnaketuH mahAsmitaH	bdud dang rab dgyes gtso bo dang // mkha' skyes shin tu gzi chen dang / rin chen dpal dang 'dzum pa che //	81.30156893257909
avalokita maheSaH ca maQjuSrIH sarva maNxalaH avAcaH viSvakarmA ca vIryaH caNxaH dRXa grahaH	kun tu gzigs pa'i dbang chen dang // 'jam dpal dkyil @95a *// 'khor thams cad dang // mi gsung ba dang thams cad las // brtson 'grus ma rungs dam du bzung //	85.29751424126258
vajraH F kuSaH SaraH tuzwiH ratnaH sUryaH DvajaH smitaH	rdo rje lcags kyu mda' gzhu dang // rin chen nyi ma rgyal mtshan 'dzum //	65.13682519824819
padmaH koSaH su cakraH vAc karma varma ravayaH grahaH	padma ral gri 'khor lo gsung // las dang go cha 'jigs byed bcas // thog ma tha ma med cing zhi //	70.28803454367136
anAdi niDanaH SAntaH rudraH kroDaH mahA kzamaH	ma rungs khro bo bzod pa che /	78.00460163752237
yakzaH su rAkzasaH DIraH sOriH sOriH mahA viBuH	gnod sbyin srin po dam pa brtan //	66.97036368706647
umApatiH prajA nATaH vizNuH jizNuH mahA muniH	gzi byin dpa' bo khyab bdag che // au m'a'i bdag po skye dgu'i mgon // gtogs 'dod rgyal 'dod thub pa che // 'jig rten skyong dang mkha' dang sa //	83.00241893793773
lokapAlaH naBaH BUmiH trilokaH tu triDAtukaH mahABUtaH su sattva arTaH sarvaH SarvaH pitAmahaH	'jig rten gsum dang khams gsum dang // 'byung chen sems can don rab mdzad //	67.27001486780931
saMsAraH nirvRtiH SaSvat samyak vRttiH mahAmahaH	thams cad gu lang tshangs pa dang // 'khor dang mya ngan 'da' dang rtag / yang dag 'tsho dang mchod pa dang / sangs rgyas dag pa theg pa che //	68.98360354638302
budDaH SudDaH mahAyAnaH tri BavaH SASvataH hisaH	srid gsum rtag pa'ang de bzhin no //	83.82614747683206
triloka vijayI SamBuH SamBunATaH pradAmakaH	'jig rten gsum rgyal bde spyod dang // bde spyod mgon po rab 'dul mdzad // rdo rje gco dang sa rab mchog /	77.43617187220246
vajra nATaH su BUmi agryaH jQAnaH pAramitA anayaH	ye shes pha rol phyin pa'i tshul //	71.10669445991516
vimokzaH boDisattvaH ca caryaH sarva taTAgataH	byang chub sems dpa'i rnam thar dang // de bzhin gshegs pa kun gyi spyod //	90.83325220327967
budDa arTaH budDa hRdayaH sarva boDiH anuttaraH	sangs rgyas don dang sangs rgyas thugs // byang chub kun dang bla na med //	92.8119400157566
vErocanaH jinaH nATaH svayaMBUH DAraNI smRtiH	rnam par snang mdzad rgyal dang mgon //	85.41558590302101
mahAsattvaH mahAmudraH samADiH budDa karma kRt	rang 'byung gzugs dang dran @95b pa dang // sems dpa' che dang phyag rgya che // ting 'dzin sangs rgyas 'phrin las mdzad //	80.36529606214945
sarva budDa AtmakaH BUtaH sattvaH nitya arTa boDakaH	yang dag sangs rgyas kun bdag nyid // sems can rtag don rtogs mdzad pa //	84.94696717982698
mahA sTANuH mahAkAlaH mahA rAgaH mahAsuKaH	sdong po chen po bde ba che //	83.529381275177
mahA pApaH mahA agrya agryaH sarva agryaH BuvaneSvaraH	thabs chen dang ni mchog chen mchog / kun gyi mchog dang gnas dbang po //	90.60012945466266
BagavAn mahA boDi cittaH samantaBadraH mahA boDisattvaH sarva taTAgata hRdayezu vijahAra	bcom ldan 'das byang chub sems po'i thugs // byang chub sems dpa' chen po kun tu bzang po ni de bzhin gshegs pa thams cad kyi thugs la gnas so //	93.6902908354204
aTa sarva taTAgatEH idam budDa kzetram tat yaTA tila bimbam iva paripUrNam a	de nas de bzhin gshegs pa thams cad kyis sangs rgyas kyi zhing 'di / dper na / til gyi gang bu bzhin du yongs su gang bar gyur to //	92.78435306944512
aTa Kalu sarva taTAgatAH mahA samAjam Apadya	de nas de bzhin gshegs pa thams cad 'dus te /	86.88846863640678
yena sarva arTa sidDiH boDisattvaH mahAsattvaH boDimaNxa nizaNNaH tena upajagmuH	byang chub sems dpa' sems dpa' chen po don thams cad grub pa zhes bya ba / byang chub kyi snying po la bzhugs pa gang na ba der gshegs te /	82.90715427053325
upetya boDisattvasya sa aMBogikEH kAyEH darSanandatvA evam AhuH kaTam kula putrAn uttarAm samyaksamboDim aBisaMBotsyase	byang chub sems dpa' de la ched du rdzogs par longs spyod pa'i sku bstan nas 'di skad ces bka' stsal to // rigs kyi bu /	74.52261101831292
yaH tvam sarva taTAgata tattva anaBijQa tayA sarva duHkarANi utsahasi iti	khyod kyis gang gi phyir de bzhin gshegs pa thams cad kyi de kho na nyid mngon par ma rtogs par dka' ba spyod pa thams cad la spro ba bskyed cing ji ltar bla na med pa yang dag par rdzogs pa'i byang chub mngon par rdzogs par bya snyam /	69.4374760502512
aTa sarva arTa sidDiH boDisattvaH mahAsatva ssarva taTAgata coditaH samAnaH tatas AsPAna samADitaH vyutTAya	de nas byang chub sems dpa' sems dpa' chen po @96a *// don thams cad grub pa de bzhin gshegs pa thams cad kyi bskul bas mi g-yo ba'i ting nge 'dzin de las bzhengs te /	91.57243876254766
sarva taTAgatAn praNipatya AhU yA evam Aha BagavantaH taTAgatAH AjQApayata kaTam pratipadyAmi kIdRSam tat tattvam iti	de bzhin gshegs pa thams cad la phyag byas nas 'di skad ces gsol to // bcom ldan 'das de bzhin gshegs pa rnams kyi de kho na nyid ni ji lta bu lags / ji ltar sgrub par bgyi bka' stsal par gsol //	92.79950857162476
evam ukte sarva taTAgatAH tam boDisattvam eka kaNWena evam AhuH pratipadyasva kula putra	de skad ces gsol pa dang / de bzhin gshegs pa de dag thams cad kyis gsung gcig tu 'di skad ces bka' stsal to // rigs kyi bu /	88.31541886073944
sva citta pratyavekzaNa samADAnena prakRti sidDena ruci japtena mantreNa iti om citta prativeDam karomi	rang gi sems la so sor rtog cing mnyam par zhog la rang bzhin gyis grub pa'i sngags 'di ci dgar zlos shing sgrub par gyis shig ;aom tsitta pra ti be dham ka ro mi /	87.56036728147465
aTa boDisattvaH sarva taTAgatAn evam Aha AjQAtam me BagavantaH taTAgatAH sva hRdi candra maNxala AkAram paSyAmi	de nas byang chub sems dpa' don thams cad grub pas de bzhin gshegs pa thams cad la 'di skad ces gsol to // bcom ldan 'das de bzhin gshegs pa rnams bdag gi snying ga na zla ba'i dkyil 'khor lta bur gda' ba bdag gis rtogs so // de bzhin gshegs pa thams cad kyis bka' stsal pa /	81.88944361381229
sarva taTAgatAH procuH prakRti praBAsvaram idam kula putra cittam	rigs kyi bu /	17.399114131927483
tat yaTA parikarzyate tat taTA eva Bavati	sems 'di ni rang bzhin gyis 'od gsal bas na de ni ji ltar sbyangs pa de lta bur 'gyur te /	74.62011401400235
tat yaTA api nAma Sveta vastre rAga raQjanam iti	dper na / ras dkar po @96b tshon gyis bsgyur ba bzhin no //	80.30781406318133
aTa sarva taTAgatAH prakRti praBA svara citta jQAnasya sPItIkaraNa hetoH punar api tasmE	de nas de bzhin gshegs pa thams cad kyis rang bzhin gyis 'od gsal ba'i sems shes pa rgyas par bya ba'i phyir / aom bo dhi tsitta autpa da y'a mi /	84.90742867126143
boDisattvAya om boDi cittam utpAdayAmi iti anena prakRti sidDena mantreNa boDi cittam utpAditavantaH	zhes bya ba rang bzhin gyis grub ba'i sngags 'dis yang byang chub sems dpa' sems dpa' chen po de byang chub kyi sems bskyed par gyur to //	84.61632681452393
aTa boDisattvaH punar api sarva taTAgata AjQayA boDi cittam utpAdya evam Aha yat tad candra maNxala AkAram tat candra maNxalam eva paSyAmi	de nas yang byang chub sems dpa' des / de bzhin gshegs pa thams cad kyi bkas byang chub kyi sems bskyed nas 'di skad ces gsol to // zla ba'i dkyil 'khor lta bur mthong ba gang lags pa de ni zla ba'i dkyil 'khor nyid du mthong ngo //	93.080845808345
sarva taTAgatAH AhuH sarva taTAgata hRdayante samantaBadraH citta utpAdaH sAmIcIBUtaH	de bzhin gshegs pa thams cad kyis bka' stsal pa / de bzhin gshegs pa thams cad kyi snying po sems bskyed pa kun tu bzang po khyod kyis mngon sum du gyur gyi /	81.03598603397035
tat sADu pratipadyatAm	de legs par sgrubs shig /	74.69446630477906
sarva taTAgata samantaBadra citta utpAdasya dRXIkaraNa hetoH sva hRdi candra maNxale vajra bimbam cintayA anena mantreNa om tizWa vajra	de bzhin gshegs pa thams cad kyi sems bskyed pa kun tu bzang po de brtan par bya ba'i phyir sngags 'dis rang gi snying ga'i zla ba'i dkyil 'khor la rdo rje'i dbyibs su soms shig / aom tishtha badzra /	92.1139018940299
boDisattvaH Aha paSyAmi BagavantaH taTAgatAH candra maNxale vajram	byang chub sems dpas gsol pa / bcom ldan 'das de bzhin gshegs pa rnams zla ba'i dkyil 'khor gyi steng na rdo rje 'dug par bdag gis mthong ngo // de bzhin gshegs pa @97a *//	84.68363803851241
sarva taTAgatAH AhuH dRXIkurvidam sarva taTAgata samantaBadra cittava jram anena mantreNa om vajra AtmakaH ham	thams cad kyis bka' stsal pa / de bzhin gshegs pa thams cad kyi kun tu bzang po'i sems rdo rje de sngags 'dis brtan par gyis shig / aom badzra a'atma ko nyaham/	90.33112310270272
aTa yAvantaH sarva AkASa DAtu samavasaraNAH sarva taTAgata kAya vAc citta vajra DAtavaH te sarve sarva taTAgata aDizWAnena tasmin sattva vajre pravizwAH	de nas nam mkha'i dbyings thams cad du mnyam par bzhugs pa'i de bzhin gshegs pa thams cad kyi sku dang / gsung dang / thugs rdo rje'i dbyings ji snyed pa de dag thams cad de bzhin gshegs pa thams cad kyi byin brlabs kyis sems dpa'i rdo rje der bzhugs so //	94.45976569822949
tatas sarva taTAgatEH sa BagavAn sarva arTa sidDiH mahA boDisattvaH vajraDAtuH vajraDAtuH iti vajra nAmA aBizekeNa aBiziktaH	de nas de bzhin gshegs pa thams cad kyis bcom ldan 'das byang chub sems dpa' chen po don thams cad grub pa de la rdo rje'i dbyings / rdo rje'i dbyings zhes bya ba'i ming gis dbang bskur ro //	94.9272023136777
aTa vajraDAtuH mahA boDisattvaH tAn sarva taTAgatAn evam Aha paSyAmi BagavantaH taTAgatAH sarva taTAgata kAyam AtmAnam sarva taTAgatAH prAhuH tena hi mahA sattva sattva vajram sarva AkAra vara upetam budDa bimbam AtmAnam	de nas byang chub sems dpa' rdo rje dbyings kyis de bzhin gshegs pa de dag thams cad la 'di skad ces gsol to // bcom ldan 'das de bzhin gshegs pa rnams de bzhin gshegs pa thams cad kyi sku ni bdag lags par mthong lags so // de bzhin gshegs pa thams cad kyis bka' stsal pa / sems dpa' chen po /	82.01440407624152
BAva yAnena prakRti sidDena mantreNa rucitaH parijapya om yaTA sarva taTAgatAH taTA aham	de lta bas na sems dpa'i rdo rje de rnam ba'i mchog thams cad dang ldan pa'i sangs rgyas kyi skur bdag nyid rang bzhin @97b kyis grub pa'i sngags 'dis ci dgar zlos la sgoms shig / aom ya th'a sarbba ta th'a ga ta sta th'a aa ham/	75.94231558699833
aTa evam ukte vajraDAtuH mahA boDisattvaH taTAgatam AtmAnam aBisambuDya	de nas de skad ces bka' stsal pa dang / byang chub sems dpa' chen po rdo rje'i dbyings kyis bdag nyid de bzhin gshegs par mngon par rdzogs par sangs rgyas nas /	83.51409340091259
tAn sarva taTAgatAn praNipatya AhU yA evam Aha aDitizWata mAm BagavantaH taTAgatAH imAm aBisaMboDim dRXIkuruta ca iti	de nas de bzhin gshegs pa thams cad la phyag byas te bos nas 'di skad sangs rgyas nas / ces gsol to // bcom ldan 'das de bzhin gshegs pa thams cad kyis bdag byin gyis rlobs la mngon par byang chub pa de brtan sangs rgyas nas / ces gsol to // par mdzod cig / de nas de skad ces gsol pa dang sangs rgyas nas / ces gsol to // par mdzod cig /	75.39682094858368
aTa evam ukte sarva taTAgatAH vajraDAtoH taTAgatasya tasmin sattva vajre pravizwAH iti	/ de bzhin gshegs pa thams cad de bzhin gshegs pa rdo rje dbyings kyi sems dpa'i rdo rje dar zhugs so //	80.23373213133597
aTa BagavAn vajraDAtuH taTAgataH tasmin eva kzaNe sarva taTAgata samatA jQAna aBisaMbudDa	de nas bcom ldan 'das de bzhin gshegs pa rdo rje dbyings kyis skad cig ma da nyid kyi tshe na de bzhin gshegs pa thams cad kyi mnyam pa nyid kyi ye shes mngon par rdzogs par sangs rgyas so //	91.50067917626168
sarva taTAgata vajra samatA jQAna mudrA guhya samaya pravizwaH sarva taTAgata Darma samatA jQAna aDigama svaBAva SudDaH	de bzhin gshegs pa thams cad kyi rdo rje rin po che dbang bskur ba mnyam pa nyid kyi ye shes kyi phyag rgya gsang ba'i dam tshig so // tu zhugs so // de bzhin gshegs pa thams cad kyi chos mnyam pa nyid kyi ye shes rtogs pa rang bzhin gyis dag go / de bzhin gshegs pa thams cad kyi thams cad mnyam pa nyid rang @98a *//	81.91565269128672
sarva taTAgata sarva sama tA prakRti praBA svara jQAna Akara BUtaH taTAgataH rhAn samyaksaMbudDaH saMvRttaH iti aTa sarva taTAgatAH punar api tatas sarva taTAgata sattva vajrAt niHsRtya AkASa garBa mahA maNi ratna aBizekeNa aBizicya avalokita ISvara Darma jQAn	bzhin gyis 'od gsal zhing ye shes kyi 'byung gnas su gyur ba'i de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas su gyur to // de nas yang de bzhin gshegs pa thams cad kyi sems dpa'i rdo rje de las de bzhin gshegs pa thams cad byung nas de bzhin gshegs pa thams cad kyi mnyam pa nyid kyi ye shes bskyed / nam mkha' las byung ba'i nor bu rin po che chen po'i dbang bskur bas dbang bskur ro // kun tu spyan ras gzigs kyi dbang po'i chos kyi ye shes bskyed /	88.22447531369329
sarva taTAgata viSva karma tAyAm pratizWApya yena sumeru giri mUrDAH yena ca vajra maNi ratna SiKara kUwa agAraH tena upasaMkrAntAH	de bzhin gshegs pa thams cad kyi 'phrin las thams cad la bzhag nas ri rab kyi rtse mo gang na ba dang / khang bu brtsegs pa rtse mo rdo rje nor bu dang / rin po che las byas ba gang na ba der gshegs te byon nas / de bzhin gshegs pa rdo rje dbyings de bzhin gshegs pa thams cad du byin gyis brlabs nas dbyer med par gyur te /	82.359706633172
upasaMkramya vajraDAtun taTA gatam sarva taTAgata tve DizWya sarva taTAgata siMhAsane sarvatomuKam pratizWApayAmAsuH iti emanation of Te  deitieH from samaDi	de bzhin gshegs pa thams cad kyi seng ge'i gdan la zhal kun tu bstan te bzhugs par gyur to //	48.164181233981566
aTa Kalu akzoByaH taTAgataH ratna saMBavaH ca taTAgataH loka ISvara rAjaH ca taTAgataH amoGa sidDiH ca taTAgataH sarva taTAgata tvam sva yamAt	de nas de bzhin gshegs pa mi bskyod pa dang / de bzhin gshegs pa rin chen 'byung ldan dang / de bzhin gshegs pa spyan ras gzigs kyi dbang po'i rgyal po dang / de bzhin gshegs pa gdon mi za bar grub pa rnams de bzhin gshegs pa thams cad du so so nas bdag @98b nyid kyis byin gyis brlabs te /	86.0339609985486
BagavataH SAkya muneH taTAgatasya sarva samatA su prativeDa tvAt sarva diS samatAm aByAlambya	bcom ldan 'das sh'akya thub pa de bzhin gshegs pa thams cad mnyam pa nyid du rab tu rtogs pa'i phyir /	78.98090336041315
catasRzu dikzu nizaNNAH vajra sattva	phyogs thams cad mnyam pa nyid du dmigs nas phyogs bzhir bzhugs so //	68.22882995209429
aTa BagavAn vErocanaH taTAgataH acira aBisaMbudDaH sarva taTAgata samantaBadra hRdaya sarva taTAgata AkASa saMBava mahA maNi ratna aBizeka aBizik	de nas bcom ldan 'das rnam par snang mdzad de bzhin gshegs pa mngon par rdzogs par sangs rgyas nas ring po ma lon pa / de bzhin gshegs pa thams cad kyi thugs kun tu bzang po zhes bya ba / de bzhin gshegs pa thams cad kyi nam mkha' las byung ba'i nor bu rin po che chen po'i dbang gis dbang bskur ba /	88.24849887577321
sarva taTAgata avalokita ISvara Darma jQAna parama pAramitA prAptaH sarva taTAgata viSva karma tA moGa apratihata SAsanaH	de bzhin gshegs pa thams cad kun tu spyan ras gzigs kyis dbang po'i chos kyi ye shes dam pa'i pha rol tu phyin pa brnyes pa / de bzhin gshegs pa thams cad kyi 'phrin las thams cad gdon mi za bar ston pa / thogs pa med pa / dgongs pa rdzogs pa /	91.15253258578676
paripUrNa kAryaH paripUrNa manoraTaH sarva taTAgata tvam svayam Atmani aDizWAya	yid kyi bsam ba'o cog yongs su rdzogs pas de bzhin gshegs pa thams cad du bdag nyid kyis byin gyis brlabs nas /	85.70283156929435
sarva taTAgata samantaBadra mahAboDisattva samaya samBava sattva aDizWAnavajram nAma	de bzhin gshegs pa thams cad kyi byang chub sems dpa' chen po kun tu bzang po zhes bya ba'i dam tshig las byung ba sems dpa'i byin gyis brlabs ba'i rdo rje zhes bya ba'i ting nge 'dzin la snyoms par zhugs nas /	86.61735959647868
samADim samApadya idam sarva taTAgata mahAyAna aBisamayam nAma sarva taTAgata hRdayam	de bzhin gshegs pa thams cad kyi theg pa chen po mngon @99a *// par rtogs pa zhes bya ba'i de bzhin gshegs pa thams cad kyi snying po 'di rang gi thugs ka nas phyung ngo //	87.9551987987885
sva hRdayAna niScacAra vajra sattva	badzra satva /	51.06881833076478
aTa asmin viniHsRta mAtre sarvaTAgata hRdayeByaH saH eva BagavAm samantaBadraH candra maNxalAni BUtvA viniHsRtya	de nas de bzhin gshegs pa thams cad kyi thugs ka nas byung ma thag pa 'di ni bcom ldan 'das kun tu bzang po de nyid / zla ba'i dkyil 'khor du gyur nas byung ste /	90.54252349190483
sarva sattvAnAm mahA boDi cittAni saMSoDya sarva taTAgatAnAm sarva pArSvezu avasTitAH	sems can thams cad kyi byang chub kyi sems chen po yang dag par sbyangs nas de bzhin gshegs pa thams cad kyi phyogs phyogs su 'khod do //	92.60587990965247
aTa teByaH candra maNxaleByaH sarva taTAgata jQAna vajrANi viniHsRtya	de nas zla ba'i dkyil 'khor de dag las kyang de bzhin gshegs pa thams cad kyi ye shes kyi rdo rje byung ste /	93.73363949543389
BagavataH vErocanasya taTAgatasya hRdaye pravizwAni	bcom ldan 'das rnam par snang mdzad de bzhin gshegs pa'i thugs su zhugs par gyur to //	91.3941978549371
samantaBadra tvAt ca su dRXa tvAt ca vajra sattva samADeH sarva taTAgata aDizWAnena ca eka DanaH sakala AkASa DAtu samavasaraNa pramANaH raSmimAlaH paQcamUrDA sarva taTAgatakAya vAc citta vajra mayaH vajra vigrahaH prAdurBUya	rdo rje sems dpa'i ting nge 'dzin ni shin tu brtan pa dang / de bzhin gshegs pa thams cad kyi byin gyis brlabs kyis gcig tu 'bres par gyur nas nam mkha'i khams thams cad du 'od zer rtse lnga pa'i phreng bas khyab par zhugs te de bzhin gshegs pa thams cad kyi sku dang / gsung dang / thugs rdo rje lta bu'i dbyings su gyur nas /	86.81200815556473
sarvaTAgata hRdayAt nizkramya pANO pratizWitaH	de bzhin gshegs pa thams cad kyi thugs ka nas byung ste phyag gnyis su gnas so //	84.46328121668873
aTa tatas vajrAt vajra AkArAH raSmayaH vicitra varNa rUpAH sarva loka DAtu ABAsana sParaNAH viniScaritAH teByaH ca vajra raSmi muKeByaH sarva loka DAtu paramANu rajaH samAH taTAgata vigrahA viniHsRtya	de nas rdo rje de las rdo rje de lta bu'i 'od zer gzugs dang / kha dog sna tshogs pa 'jig rten gyi khams thams cad du snang bas khyab par byed pa rnams byung @99b bo; ;rdo rje lta bu'i 'od zer de dag gi rtse mo las 'jig rten gyi khams thams cad kyi rdul shin tu phra mo snyed kyi de bzhin gshegs pa rnams kyi sku byung ste /	92.64191492884493
