		10.0
Adipta SiraH ca ela upamaH Srutam paryezate SrutAH ca DarmAn DArayati	mgo 'am gos la me 'bar ba bzhin du thos pa yongs su tshol zhing ji ltar thos pa'i chos rnams 'dzin par byed pa yin /	83.21940922390445
pratipattisAraH ca Bavati na vyAhAra pada vAkya paramaH	nan tan snying por byed kyi / smra ba dang brjod pa'i tshig lhur len pa ma yin te /	83.0112369744918
ime kASyapa catvAraH DarmAH boDisatvasya mahA prajQa tAyE saMvartante	'od srung / chos bzhi po 'di dag ni byang chub sems dpa'i shes rab chen por 'gyur ba'o //	84.8650886484976
idam uvAca BagavAn tatra idam ucyate	de la 'di skad ces bya ste /	76.04053814070565
sa gOravaH Bavati ca Darma BANake yaTA aSrutAn Darma parezu BAzate	chos smra ba la gus pa dang bcas pa yin //	73.58599237133734
nirAmizaH ca apratikAMkzamANaH na lABa satkAra Siloke fol v kpsi	zang zing med cing rnyed dang bkur sti la // re ba med cing @212b tshigs bcad mi sems par // ji ltar thos pa'i chos rnams gzhan la ston //	72.90255741458977
y tas Srutena prajQA Agama saH viditvA AdIpta SIrzaH Srutam ezate sadA yaTA aSrutAn DArayatI	thos las shes rab 'byung bar des rig nas // mgo la 'bar bzhin rtag tu thos pa tshol // de ni ji ltar thos pa'i chos rnams 'dzin // chos bzung nas ni nan tan bya phyir gnas // mkhas de nan tan snying por byed pa yin // tshig lhur mi len smra ba lhur mi len //	71.53388309016458
ca DarmAn DAritva DarmA pratipattiyA sTitaH pratipattisAraH ca sa Boti paNxitaH na vAc pa	mkhas pas chos bzhi 'di dag bsten byas na //	61.088947190968476
taparaH ca Boti catvAr imAH Darma Bajanta paNxitAH prajQAm anApnoti jina praSastA caturBiH	rgyal bas bsngags pa'i shes rab thob par 'gyur //	66.68289745949333
kASyapa DarmEH samanvAgatasya boDisatvasya boDi cittam muhyati katamEH caturBiH yat uta AcArya guru dAkziNIya visaMvAdana tayA	'od srung / byang chub sems dpa' chos bzhi dang ldan na / byang chub kyi sems brjed par 'gyur te / bzhi gang zhe na; 'di lta ste /	69.92937031947272
parezAm akOkRtye kOkRtya upasaMhAraNa tayA mahAyAna saMprasTitAnAm fot r kpsi ca satvAnAm avarNa ayaSa kIrti Sabda Sloka niScAraNa tayA	slob dpon dang / bla ma dang / sbyin gnas la slu ba dang / gzhan 'gyod pa med pa dag la 'gyod pa nye bar bsgrub pa dang / theg pa chen po la yang dag par zhugs pa'i sems can rnams la bsngags pa ma yin pa dang / mi snyan pa dang / brjod pa ma yin pa'i sgra tshigs su bcad pa 'byin pa dang / sgyu dang g-yos gzhan la nye bar spyod kyi /	74.77630524103105
mAyA SAWyena ca param upacarati na aDyASayena	lhag pa'i bsam pas ma yin pa ste / 'od srung /	70.82845907625945
eBiH kASyapa caturBiH DarmEH samanvAgatasya boDisatvasya boDi cittam muhyati idam uvAca BagavAn tatra idam ucyate	byang chub sems dpa' chos bzhi po de dag dang ldan na byang chub kyi sems brjed par 'gyur ro // de la 'di skad ces bya ste /	78.5797637931862
guru dAkziNIye na karoti proktum parezu kOkRti upasaMharanti boDAya saMprasTita ye ca satvAH tezAm avarNam ayaSam BaNanti	sbyin gnas bla mas bsgo bzhin mi byed dang // gzhan dag la yang the tshom nyer bsgrub dang // sems can gang dag byang chub rab zhugs pa //	76.08867286497602
mAyAya SAWyena ca ketavena param ca sevanti	de la bsngags min mi snyan smra ba dang // sgyu dang g-yo dang rgyan la @213a *// dor byed pas //	73.75151604657553
ca nASayena	gzhan la brten gyi bsam pas ma yin pa //	58.83573579788208
caturaH ime Darma nizevyamAnAH mohenti cittam vara budDa boDaye	chos bzhi 'di dag kun du bsten byas na // sangs rgyas byang chub sems mchog nyams par 'gyur //	92.97409442219633
tasmAt imAn Darma nizevamANaH	de lta bas na chos 'di sten byed na // byang chub mchog las de ni ring bar 'gyur // de las bzlog pa sten par byed na ni //	65.77444351046788
fol v kpsi vara agra boDAya su dUri vartate tAdviparItaH tu nizevamANaH vara agra boDim spRSati praSAstAm	byang chub mchog rab bsngags pa reg par 'gyur // 'od srung /	60.820612393606524
caturBiH kASyapa DarmEH samanvAgatasya boDisattvasya sarvAsu jAtizu jAta mAtrasya boDi cittam AmuKIBavati	byang chub sems dpa' chos bzhi dang ldan na skye ba thams cad du skyes ma thag tu byang chub kyi sems mngon du 'gyur te /	81.39371928536802
na ca antarA muhyati yAvat boDimaNxa nizadanAt katamEH caturBiH yat uta jIvita hetoH api saMprajAna mRzAvAdam na BAzate antam aSa hAsya prekzyam api	byang chub kyi snying po la 'dug gi bar du bar ma dor brjod par mi 'gyur ro // bzhi gang zhe na / 'di lta ste / srog gi phyir ram /	62.33274262300099
aDyASayena ca sarva satvAnAm antike tizWati apagata mAyA SAWya tayA sarva boDisatvezu ca SAstR saMjQAm utpAdayati caturdiSam ca tezAm varNam paricArayati fot r kpsi	tha na bzhad gad kyi phyir yang rdzun gyi tshig mi smra ba dang / sgyu dang g-yo med par sems can thams cad kyi drung na lhag pa'i bsam pas gnas pa dang / byang chub sems dpa' thams cad la ston par 'du shes skyed cing /	84.7245221915303
yAH ca satvAn paripAcayati tAn sarvAn uttarasyAm samyaksamboDO samAdApayati   prAdeSika yAna spRhaNa tayA	de dag gi yang dag pa'i bsngags pa phyogs bzhir brjod pa dang / nyi tshe ba'i theg pa mi 'dod pa'i phyir sems can gang rnams yongs su smin par byed pa de dag thams cad kyang / bla na med pa yang dag par rdzogs pa'i byang chub yang dag par 'dzin du 'jug pa ste /	79.87388583016089
eBiH kASyapa caturBiH DarmEH samanvAgatasya boDisattvasya sarvAsu jAtizu	'od srung / chos bzhi po de dag dang ldan pa'i byang chub sems dpa' skye ba thams cad du skyes ma thag tu byang chub kyi sems mngon du gyur te /	81.30034034048343
jAta mAtrasya boDi cittam AmuKIBavati na ca antarAm muhyati yAvat boDimaNxa nizadanAt tatra idam	byang chub kyi snying @213b po la 'dug gi bar du bar ma dor brjed par mi 'gyur ro // de la 'di skad ces bya ste /	82.18102022847431
ucyate    na jIvita arTe anRtam vadanti BAzanti vAcam sadaH arTa yuktAm	srog gi phyir yang rdzun tshig mi smra zhing // rtag tu don dang ldan pa'i tshig rnams smra // sgyu dang g-yo ni rtag tu rnam spangs te //	76.92160108351204
mAyAya SAWyena ca nitya varjitAH aDyASayena sada satva paSyati	lhag pa'i bsam pas rtag tu sems can lta //	76.61814005511094
boDAya ye prasTita SudDa satvA SAstA iti tAn manyati boDisatvAn fol v kpsi	sems can dag pa byang chub gang zhugs pa // byang chub sems dpa' de la ston par sems //	65.55911486667321
varNam ca tezAm BaNate caturdiSam SAstAra saMjQAm sat upasTapitvA  yAn ca api satvAn paripAcayati anuttare jQAni	ston pa'i 'du shes nye bar bzhag nas kyang // de dag bsngags pa phyogs bzhir rjod par byed // sems can gang dag yongs su smin byed pa // bla med ye shes yang dag 'dzin du 'jug /	87.30722665437128
samAdapa iti etezu Darmezu pratizWitAnAm cittam na boDAya kadAci muhyati	chos de dag la rab tu gnas pa rnams // byang chub sems ni nam yang brjed mi 'gyur // 'od srung /	74.91602775062188
caturBiH kASyapa DarmEH samanvAgatasya boDisatvasya utpanna utpannA kuSalAH DarmAH paryAdIyante yEH na vivarDati kuSalEH	byang chub sems dpa' chos bzhi dang ldan pa'i dge ba'i chos skyes shing byung ba rnams yongs su zad par 'gyur te / dge ba'i chos de dag gis rgyas par mi 'gyur ro // bzhi gang zhe na / 'di lta ste /	92.65249691073808
DarmEH katamEH caturBiH yat uta aBimAnikasya loka Ayatana mantra paryezwyA lABa satkAra aDyavasitasya kula pratyavalokanena boDisatva vidveza aByAKyAnena aSrutAnAm anuddizwAnAm ca sUtrAntAnAm pratikzepeNa fot r kpsi	mngon pa'i nga rgyal gyis 'jig rten rgyang pan pa'i gsang tshig tshol ba dang / rnyed pa dang bkur sti la lhag par zhen pas khyim la lta ba dang / byang chub sems dpa' la rnam par sdang zhing skur pa 'debs pa dang / ma thos pa dang ma zin pa'i mdo sde rnams spong ba ste /	70.40095133350445
eBiH kASyapa caturBiH DarmEH samanvAgatasya boDisatvasya utpanna utpannA kuSalAH DarmAH paryAdIyante yEH na	'od srung / byang chub sems dpa' chos bzhi po de dag dang ldan pa'i dge ba'i chos skyes shing byung ba rnams yongs su zad par 'gyur te /	86.56803744676054
vivarDate kuSalEH DarmEH tatra idam ucyate	dge ba'i chos de @214a *// dag gis rgyas par mi 'gyur ro // de la 'di skad ces bya ste / nga rgyal gyis ni 'jig rten rgyang pan tshol //	72.05038365237397
lokAyikam ezati ABimAnikaH kulAni ca yojayati lABa arTataH	rnyed kyi phyir ni mi la sbyor bar byed //	70.56312752905346
budDa OrasAH dvizate ca boDisatvAn tezAm avarNam BaNate samantAt na uddizwa no ca api Sruta asUtra antAH hitena	byang chub sems dpa' sangs rgyas sras la sdang // de dag bsngags min kun du smra bar byed // de ni ma thos pa dang ma zin mdo // bde bar gshegs pas gsungs pa spong bar byed //	88.59056876844453
kzipIte imi jinena proktAn tam ehi Darma ihi samanvitasya kuSalezu Darmezu na vRdDiH asti tasmAt Di paNxita	chos 'di dag dang ldan par gyur pa ni // dge ba'i chos kyis rgyas par mi 'gyur ro // de ltar byang chub sems dpa' mkhas pa yis //	75.85735439406025
boDisatvaH dUrAn vijahyAt caturaH pi DarmAn imAH nizevanta su dUri boDaye naBam va BUmIya su dUra dUre caturBiH	chos bzhi 'di dag rgyang bsring rnam par spong // 'di dag bsten na byang chub rab ring ste // gnam sa ring bas shin tu ring bar 'gyur //	80.15657907640026
fol v kpsi	'od srung /	72.07172814282504
kASyapa DarmEH samanvAgataH boDisatvaH aparihANa DarmaH Bavati viSeza gAmi tAyE	byang chub sems dpa' chos bzhi dang ldan na khyad par du 'gro bas yongs su mi nyams pa'i chos can du 'gyur te / gzhi gang zhe na / 'di lta ste /	81.12311267117789
katamEH caturBiH suSrutam paryezate na duSrutam yat uta zaz pAramitA boDisatva piwaka paryezwi Sva sadRSaH ca Bavati nirmAna tayA	'di ltar pha rol tu phyin pa drug dang ldan pa byang chub sems dpa'i sde snod tshol ba la brtsams nas legs par thos pa tshol gyi nyes par thos pa mi tshol te /	78.38040004300328
sarva satvezu Darma lABa saMtuzwaH ca Bavati	sems can thams cad la nga rgyal med pa'i sems khyi dang 'dra ba yin / chos kyi rnyed pas chog par 'dzin te /	83.2760481063743
sarva miTyA jIva parivarjitaH Arya vaMSa saMtuzwaH na apatAyA	log pas 'tsho ba thams cad yongs su spangs shing 'phags pa'i rigs kyis chog par 'dzin pa yin /	82.52966638738451
ca apatyAH na parAn codayati na ca doza antara sKalita gavezI Bavati yezu ca asya budDiH na gAhate	gzhan dag gi ltung ba byung ba dang / ma byung ba mi gleng zhing gzhan dag gi 'khrul pa gzhan dang @214b gzhan mi tshol ba yin / sangs rgyas kyi chos zab mo gang dag de'i blos mi rtogs pa de la / sangs rgyas kyi byang chub ni mtha' yas shing sems can mos pa tha dad pa rnams la de bzhin gshegs pa rnams kyi chos bstan pa 'jug ste /	62.39955879893989
tatra taTAgatam eva sAkzI iti kRtvA na pratikzipati taTAgataH eva jAnAti na aham jAne anantA budDa boDiH fot r kpsi nAnA DimuktikAnAm satvAnAm yaTA aDimuktika tayA Darma deSanA pravartate	de bzhin gshegs pa nyid kyis mkhyen gyi bdag gis ni mi shes te / de bzhin gshegs pas mngon sum mo zhes byas nas mi spang pa ste /	43.552420417079865
eBiH kASyapa caturBiH DarmEH samanvAgataH	'od srung / byang chub sems dpa' chos bzhi po de dag dang ldan no /	94.56125089849245
boDisatvaH aparihANa DarmaH Bavati viSeza gAmi tAyE	khyad par du 'gro bas yongs su mi nyams pa'i chos can du 'gyur ro //	81.63243806378652
tatra idam ucyate	de la 'di skad ces bya ste /	97.36347361973354
nityam ca saH pAramitAsu yuktaH upAya kOSalI aTa boDi pIwake	de ni rtag tu pha rol phyin rnams dang // thabs la mkhas dang byang chub sde snod brtson //	85.30903594990032
nirmAnatAyAH ca Sva citta sAdRSaH sarve ca satvezu nirmAnataH sevati	nga rgyal med pas khyi 'dra'i sems kyis su // sems can kun la nga rgyal bcag pa yin //	72.88033191246235
tuzwaH ca lABena sa DArmikena Ajiva SudDaH sTitaH Arya vaMSe	chos dang mthun pa'i rnyed pas chog sems shing; ;'tsho ba yong dag 'phags pa'i rigs la gnas // gzhan gyi 'khrul pa tshol bar mi byed cing //	74.4811002689164
param ca na Apattizu codayantaH sKalitam parezAm	gzhan gyi ltung ba gleng bar mi byed do //	74.63552859851292
na gavezamANaH  na gAhate yatra ca budDiH asya taTAgatam sAkzikaroti tatra	gang de'i blos ni zab mo mi rtogs pa; ;de la de bzhin gshegs pa mngon sum ste // bde gshegs bshad pa'i byang chub mtha' yas pas //	69.77750860232152
na aham prajAnAmi jinaH prajAnate fol v kpsi	rgyal bas mkhyen gyi bdag gis mi shes so //	58.176503053931306
ananta boDi sugatena BAzitA  imA tu DarmAH caturaH viditvA na hApaye jAtu viSezam uttamam imezu Darmezu pratizWitasya	chos bzhi 'di dag rig par gyur pa ni // ye shes khyad par 'phags mchog nyams mi 'gyur // chos 'di dag la rab tu gnas pa ni //	80.22963363299309
na durlaBA boDi jina praSastA	rgyal bas bsngags pa'i byang chub rnyed mi dka'// 'od srung /	81.50762552511497
catvAraH ime kASyapa kuwilAH citta utpAdAH tena boDisatvena parivarjitavyAH	chos @215a *// bzhi po 'di dag ni gya gyu can gyi sems bskyed pa ste / de dag byang chub sems dpas yongs su spang bar bya'o //	91.27620799245085
katame catvAra yat uta kAMkzA vimatiH vicikitsA sarva budDa Darmezu	bzhi gang zhe na / 'di lta ste /	60.15013074874878
mAnam adamrakza kroDa vyApAdAH sarva satvezu irzyA mAtsaryam para lABezu avarNAyaSaH kIrti Sabda Sloka niScAraNa tayA boDisatvezu	sangs rgyas kyi chos rnams la som nyi dang / yid gnyis dang / the tshom za ba dang / sems can rnams la nga rgyal dang / rgyags pa dang / 'chab pa dang / khro ba dang / gnod par sems pa dang; gzhan gyi rnyed pa rnams la phrag dog dang ser sna byed pa dang / byang chub sems dpa' rnams la bsngags pa ma yin pa dang / mi snyan pa dang / brjod pa ma yin pa'i sgra tshigs su bcad pa 'byin pa ste /	72.19056162187327
ime kASyapa catvAraH kuwilAH citta utpAdAH tena boDisatvena parivarjitavyAH tatra idam ucyate	'od srung / bzhi po de dag ni gya gyu can gyi sems bskyed pa ste / de dag byang chub sems dpas yongs su spang bar bya'o // de la 'di skad ces bya ste /	89.86594814187234
Darmezu kAMkzAm vimatim fot r kpsi	chos rnams la ni som nyi yid gnyis byed //	62.74577009110224
ca kurvati satvezu mAnam mada kroDam sevati	sems can rnams la nga rgyal rgyags khro bsten //	69.42985073725383
mAtsaryam irzyA para lABa kurvate jine prasAdam ca na karoti kudAcana	gzhan gyi rnyed la ser sna phrag dog byed // rgyal ba la ni nam yang dad mi byed; ;mi mkhas rtag tu byang chub sems dpa' la //	88.86255579755041
akIrti avarNam ayaSam ca cArayI saH boDisatvezu sadA avidvAn catvAri cittA kuwilA vivarjayet syAt satva pakzam sada boDisatvaH	bsngags pa min dang brjod min mi snyan brjod // gya gyu can gyi sems bzhi rnam par spang // byang chub sems dpas rtag tu sems can bstan //	74.17625111637618
catvAraH ime kASyapaH Rjukasya boDisatvasya Rjuka lakzaNAni Bavanti katamAni	'od srung / bzhi po 'di dag ni byang chub sems dpa' drang po'i drang ba'i mtshan nyid yin te / bzhi gang zhe na /	86.11386325267483
catvAri  yat uta Apatti ApannaH na pracCAdayati Acazwe vivRNoti nizparyutTAnaH Bavati	'di lta ste / ltung ba byung ba rnams mi @215b 'chab cing brjod de rnam par 'byed pa dang / 'chags pas kun nas ldang ba med pa yin /	81.39797470080448
yena satya vacanena	de'i bden pa'i tshig gang gis rgyal srid stor ba'am /	78.52401975415788
rAjya pArihANiH vA Dana pArihANiH vA kAya jIvita antarAyaH Bavet tat satya vacanam na vigUXa fol v kpsi	nor yal ba'am / srog gi bar chad du 'gyur yang bden pa'i tshig mi mkhyud cing gzhan nas gzhan du bsgyur ba'i tshig mi smra ba yin /	77.91623356861658
na anyena anyam pratinisRtya vAcA BAzate sarva para upakramezu ca AkroSa pariBAzaNa kutsana paMsana tAxana tarjana vaDa banDana aparADezu Atma aparADI Bavati	gzhan gyis gnod pa bya ba skur pa dang / mtshang 'bru ba dang / smod pa dang / bshung ba dang / bsdigs pa dang / rdeg pa dang / gsod pa dang / 'ching bar byed pa'i nyes pa thams cad la bdag gi nyes par sems shing /	84.88160448370678
karma vipAka pratisaraNaH na parezAm kupyati na anuSayam	las kyi rnam par smin pa la ston pas gzhan dag la mi 'khrug cing khong du 'dzin pa med pa yin /	86.53407094334244
vahati  sa SradDA pratizWitaH ca Bavati	de dad pa la rab tu gnas pa yin te /	77.47451798121135
sarva aSradDeyAn api budDa DarmA SraddaDAti ASaya SudDa tAm	bsam pa yongs su dag pa'i phyir thams cad dad par mi 'gyur ba'i sangs rgyas kyi chos la mngon par dad pa ste /	78.04734638733208
upAdAya  ime kASyapa catvAraH Rjukasya boDisatvasya Rjuka lakzaNAni Bavanti	'od srung / bzhi po de dag ni byang chub sems dpa' drang po'i drang ba'i mtshan nyid yin no //	83.25548657605225
tatra idam ucyate	de la 'di skad ces bya ste / ltung ba byung ba 'chab par mi byed kyi //	77.33329551656482
Apattim Apan na na cCAdayanti kaTenti vivaranti ca eti dozAn Dana rAjya hetaH na ca jIvita arTam mRzA fot r kpsi	brjod cing rnam par 'byed de nyes pa 'dor // nor dang rgyal srid phyir dang srog phyir yang // 'du shes bsgyur te rdzun pa'i tshig mi smra //	77.87225940000245
vadante vidaDIya saMjQAm AkroSana akutsana paMsanAsu vaDezu banDezu avaroDanezu	skur dang smod dang bshung dang gsod pa dang // 'ching ba byed dang go rar bcug pa la //	77.47319475869983
Atma aparADI na parezu	bdag gis nyes sems gzhan la 'khrug mi byed //	70.42812400394016
kupyate karma svakaH na anuSayam vahantaH	las ni bdag gir bya bas khon mi 'dzin //	74.92413711547852
sa SraddaDAti sugatAna boDim	de ni bder gshegs rnams kyi byang chub @216a *//	71.53585537274678
SradDA sTitaH ASayi SudDi yuktaH	dang; ;dad la gnas shing bsam pa dad ldan pa //	72.81176700490586
Rjuka lakzaNAH hi eti jinena proktAH vara agra satvena nizevitavyAH	'di dag drang ba'i mtshan du sangs rgyas gsungs // sems can mchog gis rtag tu bsten par bya //	76.08275974434369
catvAraH ime kASyapa boDisatva KaxuMkAH	'od srung / bzhi po 'di dag ni byang chub sems dpa' dmu rgod de / bzhi gang zhe na / 'di lta ste /	83.50738670782695
katame catvAraH Sruta udData Darma vihArI ca Bavati na ca pratipadyate Darma anuDarma pratipattim	thos pa la gces pa 'dor ba'i chos su gnas shing / chos kyi rjes su mthun pa'i chos bsgrub pa la nan tan du mi byed pa yin /	83.1036669125931
anuSAsanen udData Darma vihArI ca Bavati	rjes su bstan pa la gces pa 'dor ba'i chos su gnas shing /	82.90968883448635
na ca SuSrUzati AcArya upADyAyAnAm	slob dpon dang / mkhan po la sri zhu mi byed pa yin / dam bcas pa las nyams kyang dad pas byin pa kun spyod de /	72.66400314612595
SradDA deyam vinipAtayati cyuta pratijQaH fol v kpsi ca SradDA deyam pariBuMkte	dad pas byin pa log par ltung bar byed pa yin /	63.414429074998445
dAnta ajAneya prAptAH ca boDisatvAm dRzwvA agOravaH Bavati mAna grAhI  ime	byang chub sems dpa' dul ba cang shes pa rnams mthong na mi gus shing nga rgyal 'dzin pa yin te / 'od srung /	79.64432918171103
kASyapa catvAraH boDisatva KaxuMkAH tatra idam ucyate	bzhi po 'di dag ni byang chub sems dpa' dmu rgod do // de la 'di skad ces bya ste /	72.50172582828088
Srutena OdDatya vihAri Boti na ca udDataH gacCati AnuSAsa niM	thos pas rgod par gnas par byed pa yin // rjes su bstan pa'i chos nyid rtogs mi 'gyur // de ni chos kun gces pa 'dor ba bsten // 'phags pa rnams la nam yang sri zhu med // dam bcas nyams kyang dad pas byin pa yi // kha zas rnams la de ni rtag tu za // byang chub sems dpa' cang shes thob pa dag /	62.65187453072163
saH udDataH sevati sarva DarmAn SuSrUzate na ca AryAm kaTaMcid cyuta pratijQaH pariBuMjate sadA SradDAya dinnAni su BojanAni	mthong bar gyur na gus par mi byed cing // dmu rgod dag ni nga rgyal 'phel bar byed //	53.52484766121458
Ajanya prAptAn api boDisatvAn paSyitva naH gOrava tA karoti   mAnam	byang chub @216b sems dpa' nga rgyal bcag mi brten //	66.36870984804075
ca saH bRMhayate KaxuMkaH nirmANa no sevati boDisatvAn ete KaxuMkA sugatena proktAH jina AtmajAH te parivarjanIyAt fol  kpsi	'di dag dmu rgod bde bar gshegs pas gsungs // de dag rgyal sras rnams kyis yongs su spang // 'od srung / bzhi po 'di dag ni byang chub sems dpa' cang shes pa ste /	75.79030641668155
catvAraH ime kASyapaH AjAneyAH boDisatvAH katame catvAraH suSrutam SruNoti tatra ca pratipadyate	bzhi gang zhe na / 'di lta ste / legs par thos pa nyan cing de la nan tan du byed de /	76.18867842202238
arTa pratisaraNaH ca Bavati na vyaMjana pratisaraNaH pradakziNa grAhI Bavati avavAda anuSAsane  su vacAH	don la rton gyi tshig 'bru la mi rton pa yin / gdams pa / rjes su bstan pa la mthun par 'dzin cing /	75.8820004946583
sukRta karma kArI ca Bavati	bka' blo bde la legs par byed pa'i las byed cing /	79.41525402069092
guru SuSrUza niryAtaH AjAneya BojanAni ca pariBuMkte acyuta SIla samADiH	bla ma la sri zhu bya ba tshar phyin pa yin /	61.966032846993535
dAnta ajAneyA prAptAn ca boDisatvAm dRzwvA sa gOravaH Bavati sa pratISaH tad nimnaH tad pravaNaH tad prAgBAraH	tshul khrims dang / ting nge 'dzin las ma nyams te cang shes pas zas za ba yin / byang chub sems dpa' 'dul ba cang shes rnams mthong na gus pa dang bcas shing zhes dang bcas par de la gzhol / de la 'bab / de la bab cing /	83.8008826970643
tad guNa pratikAMkzI	de'i yon tan 'dod pa yin te /	67.31804955416713
ime kASyapa catvAraH AjAneyAH boDisatvAH tatra idam ucyate	'od srung / bzhi po de dag ni byang chub sems dpa' cang shes so // de la 'di skad ces bya ste /	86.5476675546926
SruNoti yam suSruta fol  kpsi	gang mnyan de ni legs par nan tan byed //	57.977860142545
tam karoti Darma arTa sAraH pratipatti susTitaH pradakziNam gRhNati AnuSAsanIm su vacaH guru sevati Darma kAma  SIle	chos don snying por byed cing nan tan gnas // rjes su bstan pa mthun par 'dzin byed cing // chos 'dod bka' blo bde bar bla ma bsten //	81.31315635928114
samADO ca sadA pratizWitaH	tshul khrims ting nge 'dzin la rtag gnas shing //	72.9585687189686
su Bojanam BuMjati SIla saMvRtaH sa gOravaH Bavati ca sa pradeSaH tad nimna tad proNu	tshul khrims bsdams nas de ni bza' ba za // gus dang bcas shing zhe sar bcas pa yin // de la gzhol zhing der 'bab yon tan 'dod //	85.33526462746862
