sarva Darma vivikta tvAt prajQApAramitA viviktA	chos thams cad dben pa'i phyir shes rab kyi pha rol tu phyin pa dben no //	89.25182479329631
sarva Darma acala tvAt prajQApAramitA acalA sarva DarmAm anya tvAt prajQApAramitA amanyatA sarva Darma aBIru tvAt prajQApAramitA aBIru	chos thams cad g-yo ba med pa'i phyir shes rab kyi pha rol tu phyin pa g-yo ba med pa'o // chos thams cad rlom sems med pa'i phyir shes rab kyi pha rol tu phyin pa rlom sems med // do //	82.42941937959475
sarva DarmAt SamBita tayA prajQApAramitA acCamBI	chos thams cad 'jigs pa med pa'i phyir shes rab kyi pha rol tu phyin pa 'jigs // do // pa med do // chos thams cad bag tsha ba med pa'i phyir shes rab kyi pha rol tu phyin pa bag tsha ba med do //	68.33435187805654
sarva Darma eka rasa tvAt prajQApAramitA ekarasA	chos thams cad ro gcig pa'i phyir shes rab kyi pha rol tu phyin pa ro gcig go /	85.94598203514397
sarva Darma anutpAda tvAt prajQApAramitA anutpAdA sarva Darma aniroDa tvAt prajQApAramitA aniroDA	chos thams cad skye ba med pa'i phyir shes rab kyi pha rol tu phyin pa skye ba med do // chos thams cad 'gag pa med pa'i phyir shes rab kyi pha rol tu phyin pa 'gag pa med // do //	85.05109785199633
gagana kalpa tvAt sarva DarmANAm prajQApAramitA gagana kalpA	chos thams cad nam mkha' lta bu'i phyir shes rab kyi pha rol tu phyin pa nam // do //	79.89468440033303
rUpa aparyanta tvAt prajQApAramitA aparyantA	mkha' lta bu'o // gzugs mu med pa'i phyir shes rab kyi pha rol tu phyin pa // do //	89.29196488612078
evam vedanA saMjQA saMskAra vijQAna aparyanta tvAt prajQApAramitA aparyantA	mkha' lta bu'o // mu med do // de bzhin du tshor ba dang / 'du shes dang 'du byed rnams dang / @477a *// rnam par shes pa mu med pa'i phyir shes rab kyi pha rol tu phyin pa mu med do //	84.47094440506935
pRTivI DAtu aparyanta tvAt prajQApAramitA aparyantA	sa'i khams mu med pa'i phyir shes rab kyi pha rol tu phyin pa mu med do //	89.98309458257597
evam ap DAtu  tejaH DAtu  vAyuDAtu  AkASa DAtu  vijQAna DAtu aparyanta tvAt prajQApAramitA aparyantA sumeru aparyanta tvAt prajQApAramitA aparyantA samudra aparyanta tvAt prajQApAramitA aparyantA	de bzhin du chu'i khams dang / me'i khams dang / rlung gi khams dang / nam mkha'i khams dang / rnam par shes pa'i khams mu med pa'i phyir shes rab kyi pha rol tu phyin pa mu med do // rgya mtsho mu med pa'i phyir shes rab kyi pha rol tu phyin pa mu med do //	83.51783137514508
vajra sama tvAt prajQApAramitA samA sarva Darma aBeda tvAt prajQApAramitA aBedA sarva Darma svaBAvA	rdo rje mnyam pa'i phyir shes rab kyi pha rol tu phyin pa mnyam mo; ;chos thams cad dbyer med pa'i phyir shes rab kyi pha rol tu phyin pa dbyer med do //	86.93726952373288
nupalabDi tvAt prajQApAramitA anupalabDiH sarva Darma viBAvanA sama tvAt prajQApAramitAa viBAvanA  samA	chos thams cad ngo bo nyid dmigs su med pa'i phyir shes rab kyi pha rol tu phyin pa'i ngo bo nyid dmigs su med do dbyer med do //	75.69965677493164
sarva Darma niScezwa tvAt prajQApAramitA niScezwA	// chos thams cad bsal ba med par mnyam pa'i phyir shes rab kyi pha rol tu phyin pa bsal ba med par mnyam mo; ;chos thams cad byed pa med pa'i phyir shes rab kyi pha rol tu phyin pa byed pa med do //	65.51921661686916
sarva Darma acintya tvAt prajQApAramitA acintya iti	chos thams cad bsam gyis mi khyab pa'i phyir shes rab kyi pha rol tu phyin pa bsam gyis mi khyab bo //	87.2684164155758
evam dAna pAramitA  SIla pAramitA  kzAnti pAramitA  vIrya pAramitA  DyAna pAramitA  prajQApAramitA tri maNxala pariSudDi aparyanta tvAt paparyantAH iti	de bzhin du sbyin pa'i pha rol tu phyin pa dang / tshul khrims kyi pha rol tu phyin pa dang / bzod pa'i pha rol tu phyin pa @477b dang / brtson 'grus kyi pha rol tu phyin pa dang / bsam gtan gyi pha rol tu phyin pa dang / shes rab kyi pha rol tu phyin pa dang / thabs kyi pha rol tu phyin pa dang / smon lam gyi pha rol tu phyin pa dang / stobs kyi pha rol tu phyin pa dang / ye shes kyi pha rol tu phyin pa 'khor gsum yongs su dag pas mu med pa'i phyir shes rab kyi pha rol tu phyin pa mu med do //	56.894029524972154
prajQApAramitA ucyate yat uta azwAdaSa SUnyatA	shes rab kyi pha rol tu phyin pa zhes bya ba ni 'di ltar stong pa nyid bco brgyad de / 'di lta ste /	78.4378114287563
tat yaTA  ADyAtma SUnyatA bahirDA SUnyatA ADyAtma abahirDA SUnyatA SUnyatA SUnyatA mahA SUnyatA parama arTa SUnyatA saMskRta SUnyatA asaMskRta SUnyatA atyanta SUnyatA anAdi agra SUnyatA ana pakAra SUnyatA prakRti SUnyatA sva lakzaNa SUnyatA sarva Darma SUnyatA anupalamBa SUnyatA aBAva SUnyatA svaBAva SUnyatA aBAva svaBAva SUny	nang stong pa nyid dang / phyi stong pa nyid dang / phyi nang stong pa nyid dang / stong pa nyid stong pa nyid dang / chen po stong pa nyid dang / don dam pa stong pa nyid dang / 'dus byas stong pa nyid dang / 'dus ma byas stong pa nyid dang / mtha' las 'das pa stong pa nyid dang / thog ma dang / tha ma med pa stong pa nyid dang / dor ba med pa stong pa nyid dang / rang bzhin stong pa nyid dang / chos thams cad stong pa nyid dang / rang gi mtshan nyid stong pa nyid dang / mi dmigs pa stong pa nyid dang / dngos po med pa stong pa nyid dang / ngo bo nyid stong pa nyid dang / dngos po med pa'i ngo bo nyid stong pa nyid de /	78.561990315007
ayam ucyate saMkziptena prajQApAramitA iti	mdor na / stong pa nyid 'di ni shes rab kyi pha rol tu phyin pa zhes bya'o //	81.50290404672555
kOH vEdya  tArakA timiram dIpaH mAyA vaSyAya budDu dam	skar ma rab rib mar me dang // sgyu ma zil pa chu bur dang // rmi lam glog dang sprin @478a *// lta bu //	75.15942731668692
supinam vidyut aBram ca evam drazwavya saMskRtam iti aniroDam anutpAdam anucCedam aSASvatam aneka arTa manAna arTam anAgamam anirgamam yaH pratItyasamutpAdam prapaQca upaSamam Sivam deSayAmAsa saMbudDaH tam vande vadatAm varam namaH daSasu dikzu sarvezAm atIta anAgata pratyutpannAnAm trayANAm ratnAnAm namaH BagavatyE prajQApAramitAyE sarva taTAgata su niBAyE sarva taTAgata anujQAta vijQAtAyE om prajQe mahA prajQe prajQA avaBAse prajQA loka kAri ajQAna viDamane sidDe su sidDe sidDi am aneBa gavate sarva aFga sundari Ba	'dus byas de ltar blta bar bya //	10.0
kti vatsale prasAra haste samASvAsa kare siDya siDya buDya buDya kampa kampa cala cala rAva rAva AgacCa Bagavate mA vilamba svAhA namaH Darma udgatasya boDisattvasya mahAsattvasya mahA kAruNakasya namaH prajQApAramitAyE tat yaTA  muni Darme saMgraha Darme anugraha Darme vimokza Darme sattva anugraha Darme vESramaNa Darme samantanu parivartana Darme guNi graha saMgraha Darme sarvatra anugata Darme sarva kAla paripUrNa Darme svAhA namaH prajQApAramitAyE tat yaTA  aKane niKane muKana neKanea vara vandane pawane pawane paware svAhA namaH prajQApAramitAyE tat yaTA  gaFgA gaFgA na tIra avaBAsa gaFgA svAhA namaH prajQApAramitAyE tat yaTA SrIye SrIye muni SrIye SrIyase svAhA namaH prajQApAramitAyE	na ma bha ga ba tyee a'arya pradzny'a b'a ra mi ta ye /	10.0
tat yaTA  om vajra bale svAhA namaH prajQApAramitAyE tat yaTA  om hrI SrI DI Sruti smRti mati gati vijaye svAhA namaH prajQApAramitAyE tat yaTA  bambari bambari mahA bambari bUru bUru mahAbUru svAhA namaH prajQApAramitAyE tat yaTA  hUte hUte hUvita aSane sarva  karma AvaraNane svAhA namaH prajQApAramitAyE tat yaTA  om oroliS svAhA namaH prajQApAramitAyE tat yaTA  om sarva vid svAhA	aom dh'i:hr'i: shr'i shu ti smri ti ma ti ga te bi dza ya sv'ah'a / 'gag pa med cing skye med la // chad pa med cing rtag pa med // tha dad don min don gcig min // 'ong ba med cing 'gro med la // spros bzhi bas zhi ba yi // rten cing 'brel bar 'byung ston pa // rdzogs pa'i sangs rgyas gang yin pa //	10.0
namaH prajQApAramitAyE tat yaTA  gate gate pAra gate pAra saMgate boDi svAhA	smra mchog de la phyag 'tshal lo //	50.10733556147247
idam avocat BagavAn	bcom ldan 'das kyis de skad ces bka' stsal nas /	89.13685782750449
Atta manAH AyuzmAn sAriputraH SakraH devAnAm indraH te ca boDisattvAH mahAsattvAH sA ca sarvAvatI parzad sa deva ganDarva mAnuza AsuraH caBAzitam aByanandan	tshe dang ldan pa sh'a ri'i bu dang / lha'i dbang po brgya byin dang / dge slong de dag dang / byang chub sems dpa' de dag dang / lha dang mi dang / lha ma yin dang / dri zar bcas pa'i 'jig rten yi rang ste / bcom ldan 'das kyis gsungs pa la mngon par bstod do //	89.13960625043926
		89.13960625043926

